Start Log	Run: 66	Date: 5/11/2024   Time: 3:22:32
Time, 601150 MassRate , 601150 Mass (g), 601150 Frequency (Hz)
5791.906, -0.5, 1092.71, 5982127.19, 
5796.953, -0.5, 1092.67, 5982127.19, 
5801.891, -0.2, 1092.68, 5982127.17, 
5806.891, -0.2, 1092.87, 5982127.19, 
5811.906, -0.2, 1092.79, 5982127.19, 
5816.938, -0.3, 1092.78, 5982127.19, 
5821.906, 0, 1092.93, 5982127.19, 
5826.922, 0.5, 1092.81, 5982127.19, 
5831.953, 0.3, 1092.74, 5982127.15, 
5836.953, 0.5, 1092.72, 5982127.15, 
5841.953, 0.2, 1092.71, 5982127.15, 
5846.985, 0.3, 1092.65, 5982127.17, 
5851.953, -0.5, 1092.66, 5982127.17, 
5857, -0.5, 1092.79, 5982127.17, 
5862, 0.2, 1092.83, 5982127.15, 
5867.016, 0, 1092.79, 5982127.17, 
5872.063, -0.2, 1092.86, 5982127.17, 
5877, -0.5, 1092.96, 5982127.17, 
5882, -0.2, 1092.99, 5982127.17, 
5887.047, -0.5, 1092.95, 5982127.17, 
5892.078, -0.3, 1092.98, 5982127.17, 
5897.047, -0.3, 1092.97, 5982127.17, 
5902.094, -0.3, 1093.06, 5982127.17, 
5907.063, 0, 1092.97, 5982127.17, 
5912.094, -0.2, 1092.96, 5982127.17, 
5917.125, -0.5, 1093.01, 5982127.17, 
5922.078, 0, 1093, 5982127.17, 
5927.094, -0.7, 1093.1, 5982127.15, 
5932.11, -0.5, 1093.07, 5982127.15, 
5937.094, -0.5, 1093.15, 5982127.15, 
5942.125, -0.2, 1093.12, 5982127.15, 
5947.094, -0.2, 1093.07, 5982127.15, 
5952.11, -0.2, 1093.12, 5982127.17, 
5957.125, 0, 1093.05, 5982127.17, 
5962.156, 0, 1093.07, 5982127.17, 
5967.188, -0.2, 1093.01, 5982127.15, 
5972.141, -0.3, 1093.12, 5982127.13, 
5977.156, -0.5, 1092.99, 5982127.15, 
5982.188, -0.3, 1093.05, 5982127.15, 
5987.219, -0.7, 1092.91, 5982127.13, 
5992.172, -0.2, 1093.04, 5982127.17, 
5997.172, 0, 1092.93, 5982127.15, 
6002.188, -0.3, 1093.02, 5982127.15, 
6007.188, -0.3, 1092.93, 5982127.17, 
6012.188, -0.5, 1092.86, 5982127.13, 
6017.25, -0.5, 1092.93, 5982127.17, 
6022.203, -0.2, 1092.95, 5982127.13, 
6027.219, -0.7, 1092.72, 5982127.17, 
6032.203, 0, 1092.93, 5982127.13, 
6037.203, -0.3, 1092.8, 5982127.17, 
6042.235, -0.5, 1092.85, 5982127.17, 
6047.219, -0.2, 1092.91, 5982127.15, 
6052.235, -0.5, 1092.83, 5982127.15, 
6057.266, -0.5, 1092.9, 5982127.17, 
6062.235, 0.2, 1092.93, 5982127.17, 
6067.25, -0.2, 1092.9, 5982127.17, 
6072.297, -0.7, 1092.86, 5982127.17, 
6077.25, -0.5, 1092.91, 5982127.17, 
6082.25, -0.4, 1092.86, 5982127.19, 
6087.281, -0.3, 1092.8, 5982127.19, 
6092.25, 0.3, 1092.92, 5982127.21, 
6097.266, 0.2, 1092.96, 5982127.15, 
6102.281, 0.4, 1092.92, 5982127.15, 
6107.328, 0.5, 1092.91, 5982127.15, 
6112.266, 0.5, 1092.82, 5982127.17, 
6117.281, 0.2, 1092.8, 5982127.15, 
6122.313, 0.2, 1092.88, 5982127.15, 
6127.266, -0.2, 1092.83, 5982127.17, 
6132.266, 0, 1092.91, 5982127.17, 
6137.313, -0.3, 1092.8, 5982127.15, 
6142.266, 0, 1092.98, 5982127.15, 
6147.266, 0, 1092.94, 5982127.17, 
6152.313, 0, 1092.87, 5982127.17, 
6157.266, 0, 1093, 5982127.17, 
6162.281, 0, 1092.85, 5982127.17, 
6167.281, -0.5, 1092.98, 5982127.15, 
6172.297, 0, 1092.96, 5982127.15, 
6177.344, 0.2, 1092.97, 5982127.15, 
6182.313, -0.5, 1093.08, 5982127.17, 
6187.36, 0, 1093.01, 5982127.15, 
6192.313, -0.2, 1093.05, 5982127.15, 
6197.313, -0.5, 1093.09, 5982127.15, 
6202.328, 0, 1092.94, 5982127.15, 
6207.375, -0.3, 1092.99, 5982127.15, 
6212.328, -0.2, 1093.02, 5982127.15, 
6217.344, 0.2, 1092.97, 5982127.15, 
6222.328, -0.3, 1093.04, 5982127.15, 
6227.328, -0.5, 1092.99, 5982127.15, 
6232.328, -0.3, 1093.03, 5982127.15, 
6237.328, -0.3, 1093.05, 5982127.15, 
6242.36, -0.5, 1092.96, 5982127.13, 
6247.36, -0.3, 1093, 5982127.11, 
6252.344, -0.3, 1093.04, 5982127.13, 
6257.36, 0.5, 1092.93, 5982127.15, 
6262.375, 0, 1092.97, 5982127.15, 
6267.422, 0, 1092.9, 5982127.13, 
6272.375, 0.5, 1093.03, 5982127.13, 
6277.375, 0.2, 1092.99, 5982127.15, 
6282.422, 0.2, 1092.95, 5982127.13, 
6287.391, 0.2, 1092.93, 5982127.13, 
6292.406, 0.5, 1092.83, 5982127.15, 
6297.422, 0.5, 1092.96, 5982127.13, 
6302.453, 0.9, 1093.01, 5982127.15, 
6307.406, 0.2, 1092.88, 5982127.15, 
6312.422, 0.7, 1092.9, 5982127.13, 
6317.485, 0.2, 1092.87, 5982127.13, 
6322.438, 0.2, 1092.95, 5982127.13, 
6327.438, 0.5, 1092.96, 5982127.13, 
6332.453, 0.2, 1092.99, 5982127.13, 
6337.453, 0.5, 1092.88, 5982127.15, 
6342.453, 0.2, 1092.97, 5982127.13, 
6347.485, 0.3, 1092.93, 5982127.15, 
6352.469, 0.7, 1092.9, 5982127.17, 
6357.516, 0.2, 1092.99, 5982127.13, 
6362.485, 0.2, 1092.95, 5982127.15, 
6367.5, 0.3, 1092.95, 5982127.13, 
6372.5, 0.3, 1092.84, 5982127.13, 
6377.547, 0.2, 1092.87, 5982127.13, 
6382.5, 0.2, 1092.83, 5982127.17, 
6387.531, 0.3, 1092.78, 5982127.13, 
6392.563, -0.2, 1092.78, 5982127.13, 
6397.516, 0, 1092.84, 5982127.15, 
6402.516, 0, 1092.79, 5982127.15, 
6407.531, -0.3, 1092.81, 5982127.17, 
6412.563, -0.5, 1092.9, 5982127.17, 
6417.531, 0, 1092.91, 5982127.13, 
6422.547, -0.3, 1092.86, 5982127.13, 
6427.594, 0.6, 1092.92, 5982127.15, 
6432.563, 0, 1092.85, 5982127.13, 
6437.563, 0, 1092.92, 5982127.13, 
6442.61, 0.2, 1092.93, 5982127.13, 
6447.625, 0.2, 1092.92, 5982127.13, 
6452.578, 0, 1092.95, 5982127.15, 
6457.578, 0.5, 1092.89, 5982127.15, 
6462.61, 0.5, 1093.07, 5982127.13, 
6467.578, 0, 1092.95, 5982127.13, 
6472.578, 0.3, 1092.92, 5982127.15, 
6477.61, 0.5, 1093.04, 5982127.11, 
6482.641, 0.3, 1092.95, 5982127.15, 
6487.594, 0.5, 1092.95, 5982127.13, 
6492.625, 0, 1093, 5982127.15, 
6497.656, 0.5, 1093.11, 5982127.22, 
6502.625, 0, 1092.88, 5982127.15, 
6507.625, 0, 1092.97, 5982127.15, 
6512.625, 0, 1092.91, 5982127.13, 
6517.641, 0.3, 1092.96, 5982127.13, 
6522.641, 0, 1092.9, 5982127.15, 
6527.672, 0.5, 1092.87, 5982127.13, 
6532.641, 0, 1092.93, 5982127.15, 
6537.641, 0.3, 1092.96, 5982127.15, 
6542.641, 0.2, 1092.88, 5982127.15, 
6547.656, 0.2, 1092.78, 5982127.15, 
6552.703, 0.2, 1092.92, 5982127.13, 
6557.656, 0, 1092.88, 5982127.13, 
6562.672, 0.4, 1092.91, 5982127.15, 
6567.672, 0.7, 1092.84, 5982127.17, 
6572.703, 0.7, 1092.84, 5982127.15, 
6577.688, 0, 1092.78, 5982127.13, 
6582.688, -0.5, 1092.84, 5982127.15, 
6587.719, 0, 1092.82, 5982127.17, 
6592.766, -0.5, 1092.83, 5982127.15, 
6597.703, -0.5, 1092.84, 5982127.13, 
6602.719, -0.5, 1092.79, 5982127.17, 
6607.735, -0.5, 1092.83, 5982127.15, 
6612.75, -0.5, 1092.83, 5982127.17, 
6617.75, 0, 1092.83, 5982127.15, 
6622.75, -0.2, 1092.9, 5982127.17, 
6627.75, 0, 1092.87, 5982127.17, 
6632.766, 0, 1092.84, 5982127.19, 
6637.797, 0, 1092.85, 5982127.17, 
6642.797, -0.3, 1092.76, 5982127.19, 
6647.813, -0.2, 1092.83, 5982127.19, 
6652.86, -1, 1092.74, 5982127.17, 
6657.813, 0.2, 1092.88, 5982127.21, 
6662.813, 0.3, 1092.83, 5982127.21, 
6667.828, 0.2, 1092.77, 5982127.15, 
6672.875, 0, 1092.69, 5982127.17, 
6677.844, -0.2, 1092.67, 5982127.17, 
6682.844, 0, 1092.52, 5982127.17, 
6687.844, -0.2, 1092.73, 5982127.19, 
6692.86, -0.5, 1092.67, 5982127.19, 
6697.891, -0.5, 1092.67, 5982127.19, 
6702.86, 0, 1092.77, 5982127.21, 
6707.875, 0.3, 1092.75, 5982127.21, 
6712.891, 0.5, 1092.76, 5982127.17, 
6717.922, 0.2, 1092.62, 5982127.15, 
6722.891, -0.5, 1092.59, 5982127.17, 
6727.906, -0.2, 1092.69, 5982127.19, 
6732.922, -0.3, 1092.74, 5982127.19, 
6737.953, 0, 1092.68, 5982127.19, 
6742.906, 0.5, 1092.83, 5982127.19, 
6747.922, 0.2, 1092.74, 5982127.21, 
6752.953, 0.3, 1092.66, 5982127.21, 
6757.922, 0.2, 1092.6, 5982127.19, 
6762.953, 0, 1092.65, 5982127.17, 
6767.922, 0, 1092.69, 5982127.17, 
6772.953, 0, 1092.74, 5982127.19, 
6777.969, -0.5, 1092.9, 5982127.19, 
6782.938, -0.5, 1092.82, 5982127.19, 
6787.938, -0.3, 1092.88, 5982127.17, 
6792.938, 0, 1093.03, 5982127.19, 
6797.938, -0.7, 1093.03, 5982127.19, 
6802.969, -0.5, 1093.02, 5982127.19, 
6808, 0, 1093.09, 5982127.19, 
6812.953, 0.5, 1093.13, 5982127.17, 
6817.953, 0.2, 1093.09, 5982127.17, 
6823, -0.5, 1093.09, 5982127.19, 
6827.953, 0.3, 1093.21, 5982127.15, 
6832.969, -0.3, 1093.17, 5982127.15, 
6837.969, 0, 1093.28, 5982127.15, 
6842.985, -0.2, 1093.37, 5982127.15, 
6848.031, -0.5, 1093.17, 5982127.13, 
6853.063, -0.2, 1093.14, 5982127.13, 
6858.016, -0.2, 1093.24, 5982127.13, 
6863.031, -0.3, 1093.09, 5982127.13, 
6868.047, 0, 1093.13, 5982127.11, 
6873.094, -0.2, 1093.21, 5982127.11, 
6878.031, 0.7, 1093.29, 5982127.13, 
6883.063, 0.5, 1093.26, 5982127.13, 
6888.078, -0.2, 1093.32, 5982127.13, 
6893.047, -0.3, 1093.32, 5982127.15, 
6898.047, -0.5, 1093.11, 5982127.13, 
6903.078, -0.2, 1093.22, 5982127.13, 
6908.047, -0.2, 1093.15, 5982127.11, 
6913.078, -0.2, 1093.18, 5982127.13, 
6918.047, 0, 1093.14, 5982127.11, 
6923.063, 0.6, 1093.27, 5982127.13, 
6928.047, 0.3, 1093.25, 5982127.13, 
6933.078, 0.3, 1093.3, 5982127.17, 
6938.11, 0.3, 1093.41, 5982127.15, 
6943.078, -0.4, 1093.39, 5982127.15, 
6948.094, -0.2, 1093.23, 5982127.15, 
6953.11, -0.2, 1093.27, 5982127.13, 
6958.172, 0.2, 1093.19, 5982127.13, 
6963.125, 0, 1093.24, 5982127.15, 
6968.125, -0.2, 1093.23, 5982127.11, 
6973.156, 0.5, 1093.18, 5982127.11, 
6978.188, 0.7, 1093.25, 5982127.11, 
6983.141, 0.3, 1093.23, 5982127.15, 
6988.172, -0.1, 1093.42, 5982127.15, 
6993.203, 0.2, 1093.3, 5982127.17, 
6998.156, -0.7, 1093.28, 5982127.15, 
7003.156, 0, 1093.21, 5982127.11, 
7008.172, -0.3, 1093.2, 5982127.13, 
7013.219, -0.3, 1093.18, 5982127.11, 
7018.156, -0.2, 1093.1, 5982127.13, 
7023.203, 0.7, 1093.23, 5982127.09, 
7028.172, 0.3, 1093.27, 5982127.13, 
7033.172, 0.3, 1093.26, 5982127.13, 
7038.235, -0.5, 1093.35, 5982127.15, 
7043.188, -0.2, 1093.35, 5982127.15, 
7048.188, -0.2, 1093.24, 5982127.15, 
7053.235, -0.5, 1093.15, 5982127.13, 
7058.25, 0, 1093.24, 5982127.15, 
7063.219, -0.7, 1093.18, 5982127.11, 
7068.219, 0.2, 1093.24, 5982127.13, 
7073.235, 0.5, 1093.41, 5982127.11, 
7078.25, 0.5, 1093.41, 5982127.13, 
7083.25, 0, 1093.44, 5982127.13, 
7088.313, -0.5, 1093.38, 5982127.09, 
7093.25, 0.3, 1093.28, 5982127.13, 
7098.25, 0, 1093.27, 5982127.11, 
7103.281, 0.7, 1093.5, 5982127.13, 
7108.328, -0.3, 1093.46, 5982127.13, 
7113.297, 0.2, 1093.39, 5982127.13, 
7118.313, -0.2, 1093.46, 5982127.11, 
7123.281, -0.3, 1093.4, 5982127.11, 
7128.297, 0.4, 1093.56, 5982127.13, 
7133.313, -0.3, 1093.57, 5982127.09, 
7138.297, 0, 1093.44, 5982127.11, 
7143.297, 0.2, 1093.51, 5982127.09, 
7148.313, 0.7, 1093.52, 5982127.07, 
7153.36, 0.5, 1093.66, 5982127.13, 
7158.375, -0.3, 1093.58, 5982127.09, 
7163.344, -0.3, 1093.47, 5982127.11, 
7168.36, 0.4, 1093.49, 5982127.09, 
7173.406, 0.3, 1093.63, 5982127.11, 
7178.438, -0.3, 1093.51, 5982127.11, 
7183.375, -0.5, 1093.43, 5982127.11, 
7188.406, -0.2, 1093.53, 5982127.11, 
7193.375, 0.3, 1093.61, 5982127.11, 
7198.375, 0, 1093.54, 5982127.13, 
7203.422, -0.5, 1093.66, 5982127.11, 
7208.375, -0.3, 1093.78, 5982127.05, 
7213.375, 0.7, 1095.3, 5982127.05, 
7218.391, 0.2, 1093.61, 5982127.11, 
7223.406, -0.2, 1093.64, 5982127.09, 
7228.422, 0, 1094.46, 5982127.04, 
7233.453, 0.5, 1095.27, 5982126.96, 
7238.422, 0.7, 1095.91, 5982126.92, 
7243.422, 0, 1096.68, 5982126.85, 
7248.422, -0.2, 1097.13, 5982126.81, 
7253.422, 0, 1097.71, 5982126.78, 
7258.422, 0, 1098.12, 5982126.73, 
7263.422, 0.1, 1098.56, 5982126.73, 
7268.438, 0.2, 1098.84, 5982126.67, 
7273.5, 0, 1099.26, 5982126.65, 
7278.453, 0.2, 1099.46, 5982126.6, 
7283.469, 0.5, 1099.94, 5982126.58, 
7288.453, -0.2, 1100.33, 5982126.58, 
7293.453, 0.3, 1100.52, 5982126.54, 
7298.453, -0.5, 1100.68, 5982126.54, 
7303.469, 0.1, 1101.04, 5982126.48, 
7308.469, 0.2, 1101.22, 5982126.49, 
7313.485, -0.6, 1101.7, 5982126.45, 
7318.516, 0.5, 1101.58, 5982126.5, 
7323.469, -0.5, 1101.8, 5982126.44, 
7328.469, 0.2, 1102.16, 5982126.43, 
7333.485, 0.2, 1102.39, 5982126.42, 
7338.5, -0.3, 1102.61, 5982126.35, 
7343.547, 0.6, 1102.85, 5982126.39, 
7348.5, 0, 1103.23, 5982126.31, 
7353.516, 0.4, 1103.61, 5982126.31, 
7358.547, -0.5, 1103.73, 5982126.27, 
7363.563, 0, 1103.93, 5982126.28, 
7368.594, 0, 1104.34, 5982126.26, 
7373.547, 0.2, 1104.63, 5982126.24, 
7378.563, -0.7, 1104.92, 5982126.23, 
7383.578, 0, 1105.43, 5982126.19, 
7388.578, 0.2, 1105.82, 5982126.12, 
7393.625, 0.6, 1106.41, 5982126.08, 
7398.578, -0.7, 1106.75, 5982126.02, 
7403.594, -0.3, 1107.09, 5982126, 
7408.61, 0.6, 1107.68, 5982126.01, 
7413.641, -0.3, 1107.64, 5982125.97, 
7418.625, 0.3, 1107.99, 5982125.96, 
7423.625, 0.5, 1108.37, 5982125.94, 
7428.656, -0.2, 1108.61, 5982125.85, 
7433.625, -0.3, 1108.61, 5982125.88, 
7438.625, 0.3, 1109.07, 5982125.86, 
7443.641, 0, 1109.36, 5982125.82, 
7448.688, -0.2, 1109.78, 5982125.81, 
7453.625, 0, 1109.99, 5982125.76, 
7458.656, 0, 1110.34, 5982125.74, 
7463.672, -0.2, 1110.4, 5982125.78, 
7468.719, 0.3, 1110.87, 5982125.76, 
7473.703, 0.3, 1111.1, 5982125.68, 
7478.656, 0.4, 1111.41, 5982125.68, 
7483.656, 0.2, 1111.54, 5982125.64, 
7488.703, 0.5, 1111.88, 5982125.6, 
7493.672, 0.2, 1112.01, 5982125.63, 
7498.688, 0.2, 1112.36, 5982125.59, 
7503.688, 0, 1112.31, 5982125.61, 
7508.719, 0.3, 1112.6, 5982125.57, 
7513.735, 0.2, 1112.83, 5982125.57, 
7518.703, 0.5, 1112.99, 5982125.6, 
7523.719, 0.2, 1113.28, 5982125.51, 
7528.719, 0.7, 1113.36, 5982125.49, 
7533.766, 0.9, 1113.43, 5982125.49, 
7538.735, 0.1, 1113.77, 5982125.48, 
7543.781, -0.5, 1113.96, 5982125.43, 
7548.781, 0, 1114.09, 5982125.43, 
7553.813, -0.5, 1114.26, 5982125.39, 
7558.797, 0.6, 1114.44, 5982125.46, 
7563.781, 0.1, 1114.55, 5982125.42, 
7568.797, 0, 1114.75, 5982125.43, 
7573.938, 0, 1114.58, 5982125.38, 
7578.813, 0.3, 1114.96, 5982125.37, 
7583.828, 0.9, 1114.59, 5982125.37, 
7588.922, -0.6, 1114.56, 5982125.36, 
7593.86, -0.2, 1115.26, 5982125.36, 
7598.875, 0.2, 1115.29, 5982125.34, 
7604.016, 0.8, 1115.67, 5982125.34, 
7608.828, 0.5, 1115.34, 5982125.36, 
7613.875, 0, 1115.87, 5982125.28, 
7619.016, -0.2, 1115.92, 5982125.28, 
7623.844, -0.2, 1116.1, 5982125.29, 
7628.875, -0.1, 1116.36, 5982125.23, 
7633.844, 0.1, 1116.25, 5982125.3, 
7638.86, 0, 1116.74, 5982125.23, 
7643.875, 0.3, 1116.39, 5982125.22, 
7648.906, -0.3, 1117.16, 5982125.22, 
7653.938, -0.3, 1117.44, 5982125.16, 
7658.891, 0.2, 1116.92, 5982125.21, 
7663.891, 0.4, 1116.9, 5982125.21, 
7668.922, -0.3, 1117.13, 5982125.25, 
7673.906, -0.9, 1116.63, 5982125.22, 
7678.906, 0.5, 1116.95, 5982125.21, 
7683.953, -0.2, 1116.93, 5982125.22, 
7688.906, -0.1, 1117.14, 5982125.16, 
7693.906, -0.6, 1117.74, 5982125.11, 
7698.969, -0.2, 1117.84, 5982125.15, 
7703.906, -0.3, 1118.04, 5982125.15, 
7708.953, 0, 1117.61, 5982125.17, 
7713.906, 0, 1118.31, 5982125.11, 
7718.922, 0.8, 1118.55, 5982125.09, 
7723.938, -0.3, 1118.63, 5982125.05, 
7728.922, 0.3, 1118.86, 5982125.07, 
7733.922, -0.3, 1119.03, 5982125.03, 
7738.938, -0.3, 1119.05, 5982125.06, 
7743.953, 0.1, 1118.87, 5982125.09, 
7748.985, 0.7, 1118.92, 5982125.06, 
7753.953, -0.6, 1119.04, 5982125.06, 
7758.969, -0.3, 1119.27, 5982125.02, 
7764.016, 0.6, 1119.42, 5982125.02, 
7768.985, -0.3, 1119.52, 5982125, 
7773.985, -0.3, 1119.75, 5982125.02, 
7779.016, -0.3, 1119.84, 5982124.93, 
7784.047, 0.2, 1119.96, 5982124.99, 
7789.016, 0.8, 1120.23, 5982124.96, 
7794.047, 0.1, 1120.23, 5982124.97, 
7799.063, 0.2, 1120.52, 5982124.95, 
7804.031, -0.1, 1120.55, 5982124.97, 
7809.047, -0.4, 1120.59, 5982124.93, 
7814.078, 0.5, 1120.81, 5982124.9, 
7819.031, 0.3, 1120.88, 5982124.9, 
7824.047, -0.4, 1120.83, 5982124.92, 
7829.031, -0.2, 1121.34, 5982124.87, 
7834.031, -0.5, 1121.37, 5982124.85, 
7839.047, -0.3, 1121.52, 5982124.81, 
7844.094, 0.1, 1121.08, 5982124.89, 
7849.063, 0.4, 1121.19, 5982124.9, 
7854.063, 0.2, 1121.35, 5982124.81, 
7859.078, -0.3, 1121.33, 5982124.87, 
7864.078, -0.3, 1121.26, 5982124.83, 
7869.078, 0.2, 1122.04, 5982124.81, 
7874.11, 0, 1122.81, 5982124.75, 
7879.141, -0.1, 1123.74, 5982124.68, 
7884.078, 0.5, 1123.89, 5982124.66, 
7889.11, 0.4, 1124.48, 5982124.58, 
7894.078, -0.1, 1125.25, 5982124.54, 
7899.11, -0.5, 1125.56, 5982124.54, 
7904.125, 0, 1125.14, 5982124.59, 
7909.078, -0.8, 1125.09, 5982124.58, 
7914.094, -0.3, 1125.08, 5982124.58, 
7919.094, -0.9, 1125.37, 5982124.53, 
7924.11, 0.4, 1125.51, 5982124.51, 
7929.125, -0.2, 1125.89, 5982124.49, 
7934.172, -0.1, 1125.62, 5982124.52, 
7939.188, -0.1, 1125.58, 5982124.53, 
7944.156, 0.2, 1125.74, 5982124.52, 
7949.172, 0.3, 1125.67, 5982124.48, 
7954.188, 0, 1125.7, 5982124.51, 
7959.235, 0.3, 1125.79, 5982124.5, 
7964.188, 0.2, 1125.99, 5982124.46, 
7969.203, -0.5, 1126.03, 5982124.53, 
7974.266, 0.1, 1126.28, 5982124.45, 
7979.203, -0.8, 1126.2, 5982124.5, 
7984.25, 0.7, 1126.86, 5982124.4, 
7989.203, -0.1, 1126.86, 5982124.43, 
7994.203, -0.7, 1126.8, 5982124.45, 
7999.25, 0.1, 1126.94, 5982124.39, 
8004.203, 0.1, 1127.11, 5982124.4, 
8009.25, 0.4, 1127.14, 5982124.4, 
8014.203, -0.2, 1127.24, 5982124.36, 
8019.203, -0.5, 1127.21, 5982124.39, 
8024.235, -0.2, 1127.38, 5982124.38, 
8029.25, -0.6, 1127.45, 5982124.35, 
8034.235, -0.8, 1127.58, 5982124.39, 
8039.25, -0.4, 1127.67, 5982124.38, 
8044.266, 0.3, 1127.79, 5982124.33, 
8049.25, -0.2, 1128, 5982124.33, 
8054.266, 0, 1128.07, 5982124.29, 
8059.281, -0.5, 1128.14, 5982124.34, 
8064.266, -0.4, 1128.3, 5982124.29, 
8069.281, 0.8, 1128.5, 5982124.27, 
8074.281, 0.1, 1128.44, 5982124.3, 
8079.313, 0, 1128.62, 5982124.25, 
8084.36, -0.5, 1128.75, 5982124.29, 
8089.313, -0.6, 1128.83, 5982124.26, 
8094.328, 0.3, 1128.98, 5982124.24, 
8099.328, -0.2, 1129.02, 5982124.21, 
8104.36, 0, 1129.16, 5982124.19, 
8109.344, 0.4, 1129.31, 5982124.18, 
8114.36, 0, 1129.37, 5982124.19, 
8119.36, 0, 1129.54, 5982124.2, 
8124.36, 0, 1129.68, 5982124.16, 
8129.406, -0.2, 1129.82, 5982124.17, 
8134.375, 0.4, 1129.9, 5982124.18, 
8139.375, -0.2, 1130.06, 5982124.17, 
8144.438, -0.4, 1130.11, 5982124.16, 
8149.391, 0, 1130.18, 5982124.14, 
8154.406, -0.3, 1130.26, 5982124.16, 
8159.438, -0.1, 1130.34, 5982124.09, 
8164.391, -0.2, 1130.46, 5982124.11, 
8169.391, 0.1, 1130.6, 5982124.1, 
8174.406, -0.3, 1130.66, 5982124.13, 
8179.453, -0.2, 1130.72, 5982124.09, 
8184.485, 0.2, 1130.9, 5982124.11, 
8189.469, 0, 1130.86, 5982124.08, 
8194.485, 0.1, 1130.92, 5982124.06, 
8199.516, 0, 1131.2, 5982124.03, 
8204.485, -0.6, 1131.44, 5982124.03, 
8209.5, -0.2, 1131.6, 5982124.04, 
8214.516, 0.2, 1131.77, 5982124.01, 
8219.547, 1.1, 1131.64, 5982123.98, 
8224.594, 0, 1131.76, 5982124.01, 
8229.531, 0.5, 1131.83, 5982123.99, 
8234.531, -0.3, 1131.87, 5982124.03, 
8239.531, -0.1, 1131.91, 5982124.01, 
8244.563, -0.5, 1131.83, 5982123.97, 
8249.531, 0.6, 1132.05, 5982124.02, 
8254.547, 0.1, 1132.04, 5982124.03, 
8259.563, 0.3, 1132.26, 5982124, 
8264.594, 0.4, 1132.95, 5982123.94, 
8269.641, 0.2, 1133.32, 5982123.85, 
8274.578, 0.2, 1133.5, 5982123.88, 
8279.594, 0, 1133.67, 5982123.88, 
8284.61, -0.1, 1133.75, 5982123.85, 
8289.641, 0.2, 1133.67, 5982123.85, 
8294.641, -0.5, 1133.71, 5982123.87, 
8299.656, 0.6, 1133.66, 5982123.9, 
8304.672, -0.3, 1133.56, 5982123.85, 
8309.672, 0, 1133.41, 5982123.89, 
8314.672, -0.5, 1133.49, 5982123.88, 
8319.703, 0.8, 1133.62, 5982123.92, 
8324.672, -0.3, 1133.57, 5982123.86, 
8329.688, 0.2, 1133.64, 5982123.89, 
8334.719, -0.7, 1133.7, 5982123.83, 
8339.735, 0, 1133.87, 5982123.85, 
8344.703, 0, 1133.82, 5982123.87, 
8349.703, 0.6, 1133.86, 5982123.86, 
8354.75, 0.6, 1134.01, 5982123.84, 
8359.766, -0.1, 1133.98, 5982123.82, 
8364.75, -0.1, 1134.12, 5982123.8, 
8369.75, 0, 1134.26, 5982123.82, 
8374.797, 0.2, 1134.36, 5982123.83, 
8379.766, 0.5, 1134.48, 5982123.81, 
8384.797, -0.2, 1134.4, 5982123.82, 
8389.813, 0.3, 1134.47, 5982123.84, 
8394.766, 0.3, 1134.58, 5982123.75, 
8399.813, -0.6, 1134.68, 5982123.77, 
8404.766, -0.6, 1134.7, 5982123.75, 
8409.766, -0.6, 1134.9, 5982123.76, 
8414.781, 0, 1134.85, 5982123.76, 
8419.813, -0.5, 1134.98, 5982123.78, 
8424.781, -0.2, 1134.94, 5982123.73, 
8429.781, 0.3, 1135.1, 5982123.76, 
8434.797, 0.2, 1135.26, 5982123.72, 
8439.828, 0, 1135.22, 5982123.72, 
8444.797, -0.5, 1135.31, 5982123.71, 
8449.844, -0.2, 1135.41, 5982123.73, 
8454.797, -0.2, 1135.62, 5982123.73, 
8459.797, -0.2, 1135.71, 5982123.7, 
8464.828, 0.2, 1135.59, 5982123.69, 
8469.86, 0.9, 1135.54, 5982123.69, 
8474.828, 0.1, 1135.86, 5982123.74, 
8479.844, -0.4, 1135.85, 5982123.64, 
8484.86, 0.6, 1135.91, 5982123.69, 
8489.891, 0, 1135.88, 5982123.67, 
8494.844, 0.3, 1135.95, 5982123.64, 
8499.86, 0, 1136.12, 5982123.64, 
8504.891, 0.1, 1136.04, 5982123.69, 
8509.875, -0.3, 1136.04, 5982123.68, 
8514.875, -0.2, 1136.15, 5982123.62, 
8519.891, -0.2, 1136.3, 5982123.63, 
8524.938, 0.3, 1136.67, 5982123.63, 
8529.906, 0.3, 1136.59, 5982123.59, 
8534.906, 0.2, 1136.73, 5982123.61, 
8539.922, -0.3, 1136.62, 5982123.65, 
8544.969, -0.3, 1136.75, 5982123.65, 
8549.906, 0.3, 1136.84, 5982123.59, 
8554.922, -0.3, 1136.86, 5982123.6, 
8559.922, -0.1, 1137.01, 5982123.61, 
8564.953, -0.9, 1137.08, 5982123.62, 
8569.969, 0, 1136.8, 5982123.61, 
8574.953, 0.2, 1137.01, 5982123.61, 
8579.969, 0.2, 1136.96, 5982123.57, 
8584.985, -0.2, 1137.09, 5982123.56, 
8590, -0.2, 1137.19, 5982123.56, 
8594.969, 0.8, 1137.32, 5982123.61, 
8599.985, -0.5, 1137.29, 5982123.57, 
8605, -0.2, 1137.22, 5982123.59, 
8610.031, -0.1, 1137.35, 5982123.53, 
8615.047, 0, 1137.53, 5982123.57, 
8620, 0.3, 1137.51, 5982123.57, 
