Start Log	Run: 62	Date: 4/23/2024   Time: 8:03:14
Time, 601150 MassRate , 601150 Mass (g), 601150 Frequency (Hz)
2922.718, -0.4, 1146.9, 5982139.99, 
2927.718, -0.2, 1146.94, 5982140.05, 
2932.718, 0.2, 1147.48, 5982139.99, 
2937.75, 0.2, 1147.48, 5982139.98, 
2942.765, 0.1, 1147.71, 5982139.96, 
2947.718, 0.1, 1147.86, 5982139.96, 
2952.734, -0.5, 1148.14, 5982139.98, 
2957.765, -0.5, 1148.31, 5982139.94, 
2962.797, -0.2, 1148.54, 5982139.91, 
2967.765, -0.2, 1148.72, 5982139.9, 
2972.812, 0.1, 1148.9, 5982139.92, 
2977.828, 0.4, 1149.03, 5982139.88, 
2982.797, 0.2, 1149.05, 5982139.84, 
2987.812, 0.2, 1149.27, 5982139.88, 
2992.843, 0, 1149.36, 5982139.85, 
2997.812, -0.2, 1149.38, 5982139.84, 
3002.828, 0, 1149.55, 5982139.8, 
3007.875, 0.2, 1149.85, 5982139.83, 
3012.812, 0, 1149.8, 5982139.81, 
3017.828, 0.3, 1150.04, 5982139.8, 
3022.859, 0.2, 1150.21, 5982139.78, 
3027.812, 0.3, 1150.28, 5982139.79, 
3032.828, 0.2, 1150.38, 5982139.79, 
3037.843, 0, 1150.63, 5982139.73, 
3042.89, -0.2, 1150.82, 5982139.65, 
3047.843, 0, 1150.93, 5982139.71, 
3052.859, 0.2, 1150.98, 5982139.72, 
3057.89, 0.1, 1151.17, 5982139.7, 
3062.843, 0.2, 1151.21, 5982139.69, 
3067.859, -0.2, 1151.45, 5982139.69, 
3072.875, 0, 1151.49, 5982139.68, 
3077.89, 0, 1151.6, 5982139.68, 
3082.937, -0.2, 1151.83, 5982139.63, 
3087.968, 0.2, 1151.97, 5982139.63, 
3092.937, -0.1, 1152, 5982139.61, 
3097.953, -0.1, 1152.02, 5982139.61, 
3103, 0.1, 1152.29, 5982139.63, 
3107.953, 0.1, 1152.4, 5982139.59, 
3112.953, -0.2, 1152.58, 5982139.59, 
3117.968, 0.2, 1152.56, 5982139.58, 
3123, 0, 1152.77, 5982139.56, 
3127.968, -0.3, 1152.85, 5982139.57, 
3132.968, -0.2, 1152.98, 5982139.56, 
3138, 0.2, 1153, 5982139.56, 
3143.031, -0.4, 1153.26, 5982139.55, 
3147.968, 0.2, 1153.28, 5982139.51, 
3153.015, -0.8, 1153.25, 5982139.52, 
3157.968, 0, 1153.4, 5982139.52, 
3163.015, -0.2, 1153.52, 5982139.48, 
3168.047, 0.2, 1153.72, 5982139.52, 
3173.015, 0, 1153.75, 5982139.5, 
3178.031, 0.4, 1153.87, 5982139.49, 
3183.078, 0, 1153.99, 5982139.5, 
3188.015, -0.3, 1153.98, 5982139.47, 
3193.031, 0.2, 1154.13, 5982139.45, 
3198.078, 0.1, 1154.23, 5982139.44, 
3203.015, 0.5, 1154.28, 5982139.48, 
3208.047, -0.3, 1154.34, 5982139.45, 
3213.093, 0.2, 1154.44, 5982139.46, 
3218.062, -0.2, 1154.49, 5982139.45, 
3223.078, 0.3, 1154.64, 5982139.44, 
3228.109, 0, 1154.6, 5982139.39, 
3233.14, 0.1, 1154.7, 5982139.39, 
3238.093, 0.8, 1154.87, 5982139.4, 
3243.125, 0.2, 1154.97, 5982139.38, 
3248.109, 0.2, 1155.08, 5982139.37, 
3253.125, -0.7, 1154.98, 5982139.37, 
3258.14, 0.2, 1155.1, 5982139.37, 
3263.172, 0.5, 1155.26, 5982139.37, 
3268.156, -0.1, 1155.25, 5982139.39, 
3273.187, -0.1, 1155.31, 5982139.39, 
3278.234, 0.2, 1155.39, 5982139.37, 
3283.187, -0.1, 1155.45, 5982139.39, 
3288.203, -0.1, 1155.54, 5982139.35, 
3293.234, 0.1, 1155.51, 5982139.35, 
3298.25, 0.2, 1155.72, 5982139.37, 
3303.218, 0.5, 1155.65, 5982139.33, 
3308.234, 0, 1155.73, 5982139.36, 
3313.234, 0, 1155.73, 5982139.31, 
3318.25, -0.4, 1155.8, 5982139.33, 
3323.265, -0.8, 1155.89, 5982139.29, 
3328.297, 0.2, 1156.01, 5982139.35, 
3333.281, 0.6, 1156.1, 5982139.35, 
3338.297, 0.3, 1156.06, 5982139.29, 
3343.312, -0.5, 1156.06, 5982139.29, 
3348.343, -0.2, 1156.27, 5982139.27, 
3353.375, 0.5, 1156.44, 5982139.29, 
3358.328, -0.4, 1156.34, 5982139.31, 
3363.359, -0.3, 1156.55, 5982139.22, 
3368.328, -0.1, 1156.44, 5982139.3, 
3373.375, 0, 1156.62, 5982139.26, 
3378.328, 0, 1156.53, 5982139.28, 
3383.328, 0, 1156.79, 5982139.19, 
3388.359, 0.5, 1156.71, 5982139.25, 
3393.39, -0.5, 1156.81, 5982139.22, 
3398.343, 0.5, 1156.7, 5982139.25, 
3403.375, -0.2, 1156.65, 5982139.23, 
3408.406, 0.2, 1156.64, 5982139.25, 
3413.343, 0.2, 1156.83, 5982139.27, 
3418.343, -0.4, 1156.8, 5982139.25, 
3423.39, 0.5, 1156.87, 5982139.25, 
3428.406, -0.3, 1156.79, 5982139.26, 
3433.359, 0.4, 1156.75, 5982139.25, 
3438.359, 0.2, 1156.78, 5982139.21, 
3443.406, 0.6, 1156.86, 5982139.24, 
3448.359, 0.7, 1156.93, 5982139.25, 
3453.375, -0.2, 1156.89, 5982139.25, 
3458.39, 0.2, 1156.91, 5982139.23, 
3463.437, 0, 1156.74, 5982139.23, 
3468.39, 0.2, 1156.9, 5982139.25, 
3473.437, -0.7, 1156.86, 5982139.23, 
3478.39, 0.3, 1156.93, 5982139.23, 
3483.437, -0.8, 1156.94, 5982139.19, 
3488.406, 0.3, 1157.07, 5982139.24, 
3493.422, 0.4, 1156.95, 5982139.24, 
3498.453, -0.4, 1156.88, 5982139.23, 
3503.437, 0.1, 1156.89, 5982139.21, 
3508.453, -0.6, 1156.99, 5982139.24, 
3513.468, -0.2, 1156.96, 5982139.22, 
3518.5, 0.3, 1157.03, 5982139.23, 
3523.468, 0.1, 1156.95, 5982139.21, 
3528.5, 0.4, 1156.98, 5982139.21, 
3533.531, -0.1, 1156.98, 5982139.25, 
3538.484, -0.5, 1156.91, 5982139.21, 
3543.484, 0.6, 1157.06, 5982139.24, 
3548.515, -0.3, 1157.07, 5982139.2, 
3553.484, -0.2, 1156.91, 5982139.22, 
3558.5, 0.4, 1156.92, 5982139.23, 
3563.515, -0.5, 1156.88, 5982139.24, 
3568.531, 0.6, 1156.93, 5982139.23, 
3573.578, 0, 1157.03, 5982139.23, 
3578.515, -0.1, 1157.08, 5982139.24, 
3583.531, 0.2, 1157.02, 5982139.26, 
3588.578, 0.2, 1157.1, 5982139.18, 
3593.531, -0.5, 1156.98, 5982139.22, 
3598.547, 0.7, 1157.03, 5982139.25, 
3603.547, -0.1, 1156.99, 5982139.22, 
3608.562, 0.5, 1157.03, 5982139.22, 
3613.593, 0.3, 1156.96, 5982139.27, 
3618.625, 0.3, 1156.88, 5982139.23, 
3623.578, 0.2, 1157, 5982139.23, 
3628.593, -0.2, 1157.06, 5982139.19, 
3633.578, -0.1, 1156.97, 5982139.24, 
3638.578, 0.3, 1156.95, 5982139.23, 
3643.578, 0.2, 1156.97, 5982139.22, 
3648.593, 0.6, 1156.99, 5982139.25, 
3653.593, 0.3, 1156.98, 5982139.25, 
3658.593, -0.7, 1157.04, 5982139.24, 
3663.64, 0.2, 1157.07, 5982139.26, 
3668.593, -1.1, 1157, 5982139.2, 
3673.625, -0.2, 1157.02, 5982139.22, 
3678.593, 0, 1157, 5982139.25, 
3683.593, 0, 1157.1, 5982139.23, 
3688.64, 0.1, 1156.97, 5982139.21, 
3693.593, 0.5, 1157.11, 5982139.25, 
3698.609, -0.4, 1157.02, 5982139.22, 
3703.687, 0.4, 1157.01, 5982139.21, 
3708.672, -0.6, 1157, 5982139.19, 
3713.703, 0.1, 1156.94, 5982139.24, 
3718.703, 0.2, 1156.99, 5982139.23, 
3723.672, 0, 1156.96, 5982139.25, 
3728.703, -0.2, 1156.94, 5982139.21, 
3733.797, 0.2, 1156.94, 5982139.25, 
3738.687, 0, 1157.08, 5982139.2, 
3743.718, 0.5, 1157, 5982139.26, 
3748.843, 0, 1157.05, 5982139.21, 
3753.718, 0.3, 1156.95, 5982139.24, 
3758.765, -0.1, 1156.97, 5982139.21, 
3763.859, 0, 1156.85, 5982139.24, 
3768.734, 0, 1156.96, 5982139.25, 
3773.75, -0.5, 1156.86, 5982139.21, 
3778.718, 0.3, 1156.96, 5982139.23, 
3783.718, 0.4, 1157.03, 5982139.22, 
3788.734, 0.5, 1156.89, 5982139.26, 
3793.781, 0.4, 1157.06, 5982139.28, 
3798.734, -0.1, 1156.96, 5982139.2, 
3803.734, 0.6, 1156.91, 5982139.26, 
3808.734, 0.5, 1156.91, 5982139.27, 
3813.75, 0, 1156.82, 5982139.25, 
3818.781, -0.4, 1156.94, 5982139.27, 
3823.734, 0.1, 1156.92, 5982139.2, 
3828.75, 0.2, 1156.84, 5982139.27, 
3833.765, -0.3, 1156.88, 5982139.21, 
3838.797, 0.3, 1156.89, 5982139.23, 
3843.828, -0.2, 1156.94, 5982139.2, 
3848.797, -0.2, 1156.93, 5982139.24, 
3853.812, 0.5, 1157, 5982139.26, 
3858.843, -0.5, 1156.86, 5982139.23, 
3863.875, -0.2, 1156.94, 5982139.26, 
3868.828, 0.2, 1157.03, 5982139.25, 
3873.843, 0.1, 1156.95, 5982139.23, 
3878.859, 0, 1156.92, 5982139.25, 
3883.89, -0.7, 1156.78, 5982139.22, 
3888.859, 0, 1156.83, 5982139.24, 
3893.843, 0, 1156.89, 5982139.23, 
3898.843, 0, 1156.85, 5982139.26, 
3903.89, -0.5, 1156.79, 5982139.27, 
3908.906, -0.5, 1156.7, 5982139.25, 
3913.875, 0.2, 1156.79, 5982139.27, 
3918.906, 0.2, 1156.87, 5982139.25, 
3923.859, 0.2, 1156.79, 5982139.28, 
3928.859, -0.2, 1156.74, 5982139.24, 
3933.89, 0.5, 1156.86, 5982139.26, 
3938.906, -0.2, 1156.79, 5982139.28, 
3943.875, 0, 1156.65, 5982139.25, 
3948.89, -0.4, 1156.67, 5982139.22, 
3953.906, 0.2, 1156.73, 5982139.28, 
3958.922, -0.7, 1156.63, 5982139.26, 
3963.922, 0, 1156.65, 5982139.28, 
3968.922, -0.2, 1156.67, 5982139.24, 
3973.953, -0.2, 1156.66, 5982139.25, 
3979, 0, 1156.63, 5982139.27, 
3983.937, 0.7, 1156.7, 5982139.27, 
3988.937, -0.2, 1156.6, 5982139.25, 
3993.968, 0.5, 1156.65, 5982139.29, 
3998.937, -0.2, 1156.56, 5982139.27, 
4003.937, -0.1, 1156.48, 5982139.24, 
4008.968, -0.1, 1156.44, 5982139.27, 
4014.015, -0.3, 1156.44, 5982139.25, 
4018.968, 0.2, 1156.48, 5982139.29, 
4023.984, -0.4, 1156.41, 5982139.27, 
4029, -0.1, 1156.54, 5982139.29, 
4033.984, 0.2, 1156.34, 5982139.27, 
4039, -0.2, 1156.44, 5982139.25, 
4044.015, 0.2, 1156.51, 5982139.29, 
4049.015, -0.4, 1156.32, 5982139.28, 
4054.031, -0.5, 1156.34, 5982139.27, 
4059.078, 0, 1156.39, 5982139.29, 
4064.047, -0.4, 1156.2, 5982139.29, 
4069.062, -0.1, 1156.34, 5982139.28, 
4074.078, 0.2, 1156.27, 5982139.31, 
4079.125, 0, 1156.16, 5982139.31, 
4084.078, -0.8, 1156.17, 5982139.3, 
4089.109, 0.5, 1156.23, 5982139.26, 
4094.125, 0.3, 1156.29, 5982139.31, 
4099.093, -0.3, 1156.18, 5982139.29, 
4104.093, -0.5, 1156.15, 5982139.25, 
4109.109, 0.3, 1156.11, 5982139.31, 
4114.156, 0.3, 1156.17, 5982139.29, 
4119.093, -0.2, 1156.02, 5982139.3, 
4124.14, -0.9, 1156.16, 5982139.24, 
4129.109, 0.4, 1156.06, 5982139.33, 
4134.125, 0.3, 1155.97, 5982139.33, 
4139.14, 0.1, 1155.96, 5982139.35, 
4144.187, -0.3, 1156.01, 5982139.3, 
4149.14, -0.1, 1156, 5982139.35, 
4154.156, 0.2, 1156.02, 5982139.35, 
4159.203, 0.5, 1155.89, 5982139.31, 
4164.156, -0.4, 1155.91, 5982139.29, 
4169.156, -0.5, 1155.82, 5982139.3, 
4174.187, 0.2, 1155.87, 5982139.35, 
4179.218, 0.5, 1155.81, 5982139.33, 
4184.187, 0, 1155.68, 5982139.35, 
4189.187, 0.2, 1155.69, 5982139.35, 
4194.187, 0.2, 1155.56, 5982139.32, 
4199.203, 0, 1155.59, 5982139.37, 
4204.203, -0.7, 1155.54, 5982139.35, 
4209.218, -0.2, 1155.56, 5982139.37, 
4214.265, 0.3, 1155.43, 5982139.36, 
4219.234, -0.5, 1155.38, 5982139.37, 
4224.25, 0.1, 1155.28, 5982139.34, 
4229.265, 0.6, 1155.32, 5982139.37, 
4234.297, -0.1, 1155.29, 5982139.39, 
4239.25, 0.3, 1155.24, 5982139.4, 
4244.265, -0.3, 1155.21, 5982139.39, 
4249.312, 0, 1155.2, 5982139.36, 
4254.281, 0.1, 1155.18, 5982139.39, 
4259.265, 0.4, 1155.2, 5982139.33, 
4264.281, -0.4, 1155.18, 5982139.33, 
4269.328, -0.5, 1155.19, 5982139.37, 
4274.281, -0.2, 1155.13, 5982139.35, 
4279.281, 0.5, 1155.07, 5982139.39, 
4284.297, 0.3, 1154.96, 5982139.39, 
4289.328, 0, 1155.18, 5982139.4, 
4294.359, -0.4, 1155.04, 5982139.35, 
4299.328, -0.3, 1155.03, 5982139.37, 
4304.328, -0.4, 1154.88, 5982139.4, 
4309.343, -0.1, 1154.93, 5982139.4, 
4314.328, 0.6, 1154.81, 5982139.43, 
4319.343, 0.2, 1154.85, 5982139.4, 
4324.343, -0.3, 1154.83, 5982139.4, 
4329.343, 0.1, 1154.82, 5982139.4, 
4334.359, 0, 1154.77, 5982139.37, 
4339.359, -0.5, 1154.74, 5982139.43, 
4344.406, 0.5, 1154.69, 5982139.43, 
4349.39, -0.4, 1154.66, 5982139.42, 
4354.422, 0, 1154.67, 5982139.45, 
4359.453, -0.2, 1154.78, 5982139.43, 
4364.406, 0, 1154.44, 5982139.41, 
4369.406, -0.5, 1154.44, 5982139.45, 
4374.437, 0.2, 1154.52, 5982139.36, 
4379.406, -0.5, 1154.42, 5982139.45, 
4384.422, 0, 1154.48, 5982139.45, 
4389.468, -0.9, 1154.55, 5982139.43, 
4394.437, -0.4, 1154.39, 5982139.45, 
4399.453, -0.2, 1154.33, 5982139.41, 
4404.5, -0.1, 1154.11, 5982139.46, 
4409.437, 0.2, 1154.17, 5982139.46, 
4414.453, -0.6, 1154.17, 5982139.47, 
4419.468, -0.1, 1154.08, 5982139.42, 
4424.453, -0.3, 1153.93, 5982139.47, 
4429.468, 0.2, 1153.97, 5982139.45, 
4434.484, -0.1, 1153.96, 5982139.49, 
4439.5, -0.8, 1153.82, 5982139.51, 
4444.531, -0.2, 1153.87, 5982139.44, 
4449.562, -0.4, 1153.88, 5982139.51, 
4454.531, -0.6, 1153.68, 5982139.5, 
4459.531, 0.2, 1153.69, 5982139.49, 
4464.547, 0.5, 1153.62, 5982139.52, 
4469.531, -0.1, 1153.56, 5982139.51, 
4474.531, -0.6, 1153.43, 5982139.5, 
4479.578, 0.4, 1153.55, 5982139.5, 
4484.531, -0.3, 1153.32, 5982139.54, 
4489.531, 0.3, 1153.34, 5982139.51, 
4494.562, -0.3, 1153.27, 5982139.55, 
4499.593, -0.3, 1153.33, 5982139.54, 
4504.562, -0.3, 1153.31, 5982139.5, 
4509.578, 0.6, 1153.23, 5982139.53, 
4514.609, 0, 1153.17, 5982139.52, 
4519.578, 0, 1153.22, 5982139.56, 
4524.578, 0.3, 1153.15, 5982139.56, 
4529.609, 0.1, 1153.09, 5982139.5, 
4534.64, 0.1, 1153.13, 5982139.54, 
4539.593, -0.2, 1152.98, 5982139.6, 
4544.609, -0.2, 1152.97, 5982139.58, 
4549.625, 0.4, 1152.93, 5982139.58, 
4554.656, 0.5, 1152.96, 5982139.59, 
4559.609, 0.5, 1153.15, 5982139.56, 
4564.672, 0.2, 1152.92, 5982139.56, 
4569.64, -0.2, 1152.88, 5982139.56, 
4574.656, 0, 1152.93, 5982139.53, 
4579.672, 0.5, 1153, 5982139.54, 
4584.703, 0.1, 1152.82, 5982139.58, 
4589.718, -0.8, 1152.66, 5982139.58, 
4594.687, -0.3, 1152.56, 5982139.58, 
4599.703, 0.2, 1152.58, 5982139.58, 
4604.718, -0.1, 1152.47, 5982139.63, 
4609.75, 0.1, 1152.49, 5982139.57, 
4614.718, 0.2, 1152.39, 5982139.59, 
4619.718, -1, 1152.55, 5982139.58, 
4624.718, -0.5, 1152.25, 5982139.6, 
4629.718, -0.5, 1152.37, 5982139.62, 
4634.734, 0.2, 1152.3, 5982139.62, 
4639.765, -0.5, 1152.21, 5982139.65, 
4644.718, 0.3, 1152.19, 5982139.61, 
4649.718, -0.2, 1152.15, 5982139.58, 
4654.765, -0.3, 1152.15, 5982139.61, 
4659.718, 0, 1152.11, 5982139.62, 
4664.75, 0.2, 1152.13, 5982139.59, 
4669.765, -0.4, 1152.15, 5982139.63, 
4674.718, 0.1, 1152.05, 5982139.63, 
4679.75, 0.2, 1152.09, 5982139.58, 
4684.781, 0, 1152.02, 5982139.63, 
4689.718, 0.3, 1151.99, 5982139.67, 
4694.781, 0.1, 1151.99, 5982139.6, 
4699.718, 0.5, 1152.01, 5982139.66, 
4704.75, 0, 1151.96, 5982139.64, 
4709.718, 0.3, 1151.91, 5982139.65, 
4714.734, 0.5, 1151.85, 5982139.61, 
4719.75, -0.4, 1151.87, 5982139.64, 
4724.781, 0.2, 1151.83, 5982139.64, 
4729.75, -0.6, 1151.74, 5982139.66, 
4734.75, 0.2, 1151.78, 5982139.62, 
4739.781, -0.2, 1151.61, 5982139.67, 
4744.765, 0.1, 1151.65, 5982139.65, 
4749.781, 0, 1151.52, 5982139.68, 
4754.843, 0, 1151.48, 5982139.69, 
4759.812, 0.1, 1151.25, 5982139.67, 
4764.843, -0.3, 1151.15, 5982139.75, 
4769.859, 0, 1150.93, 5982139.73, 
4774.89, 0, 1150.96, 5982139.73, 
4779.859, -0.3, 1150.84, 5982139.73, 
4784.859, -0.1, 1150.98, 5982139.73, 
4789.906, -0.2, 1150.93, 5982139.73, 
4794.875, -0.2, 1150.75, 5982139.75, 
4799.89, 0, 1150.82, 5982139.7, 
4804.937, -0.4, 1150.71, 5982139.75, 
4809.968, -0.6, 1150.72, 5982139.73, 
4814.906, -0.2, 1150.57, 5982139.79, 
4819.968, 0, 1150.51, 5982139.77, 
4824.922, 0, 1150.35, 5982139.79, 
4829.937, 0, 1150.47, 5982139.79, 
4834.968, -0.5, 1150.25, 5982139.79, 
4839.937, 0, 1150.23, 5982139.8, 
4844.953, -0.3, 1150.33, 5982139.78, 
4849.984, 0.1, 1150.23, 5982139.76, 
4854.937, -0.4, 1150.21, 5982139.77, 
4859.937, -0.2, 1150.04, 5982139.77, 
4864.968, -0.2, 1150.04, 5982139.78, 
4869.937, 0, 1149.92, 5982139.8, 
4874.937, -0.5, 1149.82, 5982139.82, 
4879.984, 0.2, 1150.04, 5982139.78, 
4884.937, 0.2, 1149.88, 5982139.78, 
4889.953, 0.1, 1149.94, 5982139.8, 
4894.937, 0.1, 1149.9, 5982139.84, 
4899.953, -0.2, 1149.75, 5982139.82, 
4904.984, 0.2, 1149.76, 5982139.82, 
4909.953, -0.1, 1149.7, 5982139.85, 
4914.968, 0.2, 1149.78, 5982139.82, 
4919.984, 0.2, 1149.7, 5982139.85, 
4925, -0.1, 1149.62, 5982139.83, 
4930.031, 0, 1149.62, 5982139.82, 
4935.062, -0.4, 1149.55, 5982139.85, 
4940.015, 0, 1149.52, 5982139.83, 
4945.062, 0.6, 1149.49, 5982139.84, 
4950.078, -0.4, 1149.41, 5982139.84, 
4955.047, -0.5, 1149.49, 5982139.84, 
4960.062, -0.2, 1149.3, 5982139.88, 
4965.093, 0.2, 1149.28, 5982139.86, 
4970.062, -0.1, 1149.21, 5982139.86, 
4975.062, -0.2, 1149.15, 5982139.88, 
4980.093, 0, 1149.12, 5982139.84, 
4985.14, 0, 1149.07, 5982139.88, 
4990.078, 0, 1149.09, 5982139.86, 
4995.109, 0, 1149.18, 5982139.9, 
5000.078, -0.1, 1149.02, 5982139.85, 
5005.093, -0.4, 1149.12, 5982139.85, 
5010.14, -0.6, 1149.01, 5982139.88, 
5015.093, 0.4, 1149.15, 5982139.9, 
5020.109, 0, 1149.18, 5982139.88, 
5025.14, 0.2, 1148.96, 5982139.84, 
5030.156, 0.2, 1149.07, 5982139.9, 
5035.14, -0.4, 1148.99, 5982139.89, 
5040.172, 0.1, 1148.95, 5982139.84, 
5045.218, 0.2, 1148.89, 5982139.9, 
5050.172, -0.3, 1148.84, 5982139.87, 
5055.218, -0.3, 1148.79, 5982139.87, 
5060.187, 0.1, 1148.86, 5982139.9, 
5065.203, 0, 1148.75, 5982139.91, 
5070.218, 0, 1148.77, 5982139.87, 
5075.25, -0.1, 1148.73, 5982139.92, 
5080.218, -0.3, 1148.6, 5982139.93, 
5085.25, 0, 1148.6, 5982139.92, 
5090.234, -0.3, 1148.57, 5982139.9, 
5095.25, 0.2, 1148.46, 5982139.94, 
5100.281, 0.5, 1148.4, 5982139.96, 
5105.265, 0, 1148.37, 5982139.94, 
5110.265, 0.3, 1148.35, 5982139.94, 
5115.265, -0.1, 1148.34, 5982139.92, 
5120.281, -0.3, 1148.31, 5982139.88, 
5125.328, 0.2, 1148.29, 5982139.91, 
5130.281, -0.1, 1148.28, 5982139.96, 
5135.297, 0, 1148.33, 5982139.91, 
5140.328, -0.3, 1148.31, 5982139.96, 
5145.375, -0.2, 1148.3, 5982139.96, 
5150.328, -0.2, 1148.23, 5982139.98, 
5155.343, 0.2, 1148.19, 5982139.94, 
5160.359, 0.2, 1148.26, 5982139.96, 
5165.39, -0.3, 1148.14, 5982139.98, 
5170.422, 0.3, 1148.07, 5982139.98, 
5175.39, -0.2, 1148.15, 5982139.96, 
5180.39, 0, 1148.09, 5982139.96, 
5185.422, 0.8, 1148.09, 5982139.98, 
5190.468, 0.3, 1147.97, 5982139.98, 
5195.422, -0.2, 1147.93, 5982140, 
5200.437, 0.9, 1147.99, 5982140.01, 
5205.468, 0.3, 1147.86, 5982139.99, 
5210.453, -0.5, 1147.9, 5982139.98, 
5215.453, -0.5, 1147.85, 5982140, 
5220.484, 0.3, 1147.83, 5982139.96, 
5225.515, -0.4, 1147.73, 5982139.98, 
5230.484, -0.4, 1147.69, 5982139.98, 
5235.515, -0.3, 1147.67, 5982139.99, 
5240.468, 0.2, 1147.65, 5982139.98, 
5245.5, 0.3, 1147.67, 5982139.98, 
5250.531, -0.4, 1147.64, 5982139.99, 
5255.468, -0.5, 1147.66, 5982140.02, 
5260.484, 0, 1147.55, 5982139.99, 
5265.515, 0.2, 1147.51, 5982140, 
5270.484, -0.1, 1147.55, 5982140, 
5275.5, 0, 1147.48, 5982140.02, 
5280.547, -0.5, 1147.4, 5982139.99, 
5285.515, -0.2, 1147.42, 5982139.97, 
5290.515, 0.3, 1147.42, 5982140, 
5295.531, -0.4, 1147.34, 5982140.01, 
5300.562, -0.2, 1147.28, 5982140.01, 
5305.531, -0.5, 1147.26, 5982140.02, 
5310.531, 0.5, 1147.18, 5982140.01, 
5315.547, -0.4, 1147.17, 5982140.01, 
5320.593, 0, 1147.08, 5982140.05, 
5325.562, 0.5, 1147.2, 5982140.03, 
5330.562, -0.2, 1147.04, 5982140.01, 
5335.593, -0.5, 1147.11, 5982140.04, 
5340.625, -0.4, 1147.01, 5982140.03, 
5345.593, 0.3, 1147.04, 5982140.02, 
5350.609, 0.8, 1147.1, 5982140.02, 
5355.609, -0.4, 1146.99, 5982140.03, 
5360.656, -0.1, 1146.9, 5982140.07, 
5365.625, 0, 1146.83, 5982140.05, 
5370.64, 0.1, 1146.79, 5982140.09, 
5375.656, -0.2, 1146.77, 5982140.07, 
5380.703, -0.7, 1146.89, 5982140.05, 
5385.672, 0.2, 1146.7, 5982140.05, 
5390.703, -0.3, 1146.63, 5982140.05, 
5395.656, 0.1, 1146.64, 5982140.09, 
5400.672, -0.6, 1146.58, 5982140.05, 
5405.672, 1.4, 1146.61, 5982140.03, 
5410.718, -0.2, 1146.58, 5982140.07, 
5415.687, 0.2, 1146.56, 5982140.11, 
5420.703, 0.8, 1146.49, 5982140.09, 
5425.718, 0, 1146.44, 5982140.09, 
5430.687, -0.2, 1146.51, 5982140.1, 
5435.703, -0.1, 1146.35, 5982140.14, 
5440.734, -0.3, 1146.33, 5982140.08, 
5445.718, 0.7, 1146.37, 5982140.05, 
5450.75, -0.2, 1146.25, 5982140.1, 
5455.734, 0, 1146.37, 5982140.1, 
5460.75, -0.3, 1146.39, 5982140.11, 
5465.781, 0.8, 1146.35, 5982140.07, 
5470.828, 0.7, 1146.29, 5982140.14, 
5475.781, 0, 1146.28, 5982140.11, 
5480.797, -0.4, 1146.17, 5982140.11, 
5485.843, -0.1, 1146.12, 5982140.08, 
5490.812, -0.4, 1146.03, 5982140.1, 
5495.828, -0.5, 1146.09, 5982140.12, 
5500.859, -0.7, 1145.93, 5982140.1, 
5505.828, -0.5, 1146.11, 5982140.15, 
5510.828, -0.1, 1146.01, 5982140.13, 
5515.859, 0.4, 1146, 5982140.15, 
5520.89, 0.2, 1145.89, 5982140.1, 
5525.843, -0.5, 1145.88, 5982140.15, 
5530.859, 0.1, 1145.92, 5982140.11, 
5535.906, -0.2, 1145.95, 5982140.13, 
5540.859, 0, 1145.96, 5982140.12, 
5545.875, 0.4, 1145.98, 5982140.13, 
5550.89, -0.1, 1145.96, 5982140.1, 
5555.922, 0.7, 1145.92, 5982140.17, 
5560.953, -0.2, 1145.79, 5982140.15, 
5565.922, 0.4, 1145.89, 5982140.13, 
5570.937, 0, 1145.84, 5982140.17, 
5575.984, 0.5, 1145.68, 5982140.14, 
5580.937, 0.4, 1145.77, 5982140.12, 
5585.953, 0.2, 1145.7, 5982140.14, 
5590.968, -0.7, 1145.62, 5982140.15, 
5595.937, -0.2, 1145.76, 5982140.15, 
5600.937, 0.1, 1145.59, 5982140.12, 
5605.953, 0, 1145.57, 5982140.16, 
5610.937, -0.9, 1145.66, 5982140.11, 
5615.937, -0.9, 1145.59, 5982140.13, 
5621, -0.2, 1145.52, 5982140.17, 
5625.937, -0.5, 1145.37, 5982140.13, 
5630.984, -0.2, 1145.35, 5982140.16, 
5636, -0.5, 1145.33, 5982140.19, 
5640.984, -0.1, 1145.42, 5982140.15, 
5646.047, -0.3, 1145.39, 5982140.15, 
5650.953, -0.4, 1145.21, 5982140.17, 
5655.984, 0.5, 1145.15, 5982140.15, 
5661.062, 0, 1145.13, 5982140.2, 
5665.968, 0.4, 1145.01, 5982140.18, 
5670.968, -0.3, 1145.09, 5982140.21, 
5676.062, -0.3, 1144.98, 5982140.23, 
5680.968, 0.4, 1145.03, 5982140.23, 
5685.968, 0.6, 1144.99, 5982140.23, 
5691.047, -0.6, 1144.89, 5982140.2, 
5695.968, -0.2, 1144.91, 5982140.22, 
5700.984, 0.2, 1144.89, 5982140.18, 
5706, 0.1, 1144.88, 5982140.21, 
5710.968, -0.1, 1144.86, 5982140.23, 
5715.984, 0.2, 1144.7, 5982140.22, 
5721, -0.3, 1144.78, 5982140.18, 
5726.031, 0.2, 1144.59, 5982140.23, 
5731, -0.1, 1144.61, 5982140.24, 
5736.015, -0.3, 1144.61, 5982140.24, 
5741.031, -0.3, 1144.58, 5982140.26, 
5746.062, 0.4, 1144.68, 5982140.17, 
5751.109, -0.1, 1144.62, 5982140.26, 
