Start Log	Run: 66	Date: 5/10/2024   Time: 11:58:37
Time, 601150 MassRate , 601150 Mass (g), 601150 Frequency (Hz)
13015.734, -0.1, 1100.02, 5982134.25, 
13020.734, 0, 1099.96, 5982134.24, 
13025.766, 0.5, 1100.06, 5982134.21, 
13030.781, 0.2, 1100.08, 5982134.2, 
13035.734, -0.3, 1100.17, 5982134.21, 
13040.75, 0.2, 1100.08, 5982134.19, 
13045.781, 0.7, 1100.31, 5982134.22, 
13050.828, 0.7, 1100.35, 5982134.2, 
13055.781, -0.8, 1100.16, 5982134.24, 
13060.781, -0.4, 1100.37, 5982134.2, 
13065.813, -0.3, 1100.22, 5982134.22, 
13070.859, 0.5, 1100.33, 5982134.21, 
13075.813, 0, 1100.47, 5982134.19, 
13080.828, -0.2, 1100.43, 5982134.17, 
13085.828, -0.3, 1100.47, 5982134.19, 
13090.859, -0.2, 1100.53, 5982134.16, 
13095.891, -0.9, 1100.54, 5982134.14, 
13100.906, 0.1, 1100.65, 5982134.17, 
13105.859, -0.2, 1100.73, 5982134.19, 
13110.859, -0.3, 1100.77, 5982134.16, 
13115.859, -0.2, 1100.79, 5982134.15, 
13120.875, -0.6, 1100.92, 5982134.18, 
13125.875, 0, 1100.92, 5982134.14, 
13130.906, 0.5, 1101.12, 5982134.13, 
13135.891, 0.1, 1100.98, 5982134.15, 
13140.922, 0, 1101.04, 5982134.13, 
13145.953, 0.2, 1101.23, 5982134.15, 
13150.906, -0.2, 1101.37, 5982134.09, 
13155.922, -0.5, 1101.65, 5982134.08, 
13160.953, 0.4, 1101.75, 5982134.05, 
13166, 0.6, 1101.77, 5982134.03, 
13170.969, 0.1, 1101.83, 5982134.06, 
13175.984, -0.6, 1101.92, 5982134.11, 
13181, -0.1, 1102.03, 5982134.09, 
13186.047, 0, 1102.09, 5982134.06, 
13191.031, -0.1, 1102.23, 5982134.06, 
13196.031, 0.2, 1102.25, 5982134.04, 
13201.047, -0.7, 1102.18, 5982134.05, 
13206.078, 0.4, 1102.31, 5982134.03, 
13211.063, -0.1, 1102.27, 5982134.03, 
13216.125, -0.3, 1102.35, 5982134.02, 
13221.125, -0.3, 1102.52, 5982134, 
13226.078, -0.3, 1102.59, 5982134.02, 
13231.094, -0.1, 1102.48, 5982134.01, 
13236.109, 0.4, 1102.72, 5982134, 
13241.125, -0.2, 1102.73, 5982134.03, 
13246.109, 0.6, 1102.75, 5982134.02, 
13251.109, 0.5, 1102.89, 5982133.98, 
13256.141, -0.3, 1102.88, 5982133.98, 
13261.109, 0.1, 1102.85, 5982134.01, 
13266.109, -0.1, 1102.95, 5982133.99, 
13271.125, -0.5, 1102.94, 5982134.02, 
13276.109, -0.2, 1102.98, 5982134, 
13281.141, 0.3, 1103.08, 5982133.96, 
13286.156, 0.1, 1103.23, 5982133.98, 
13291.156, 0.4, 1103.24, 5982134.03, 
13296.125, 0.3, 1103.21, 5982133.96, 
13301.141, 0.3, 1103.18, 5982133.98, 
13306.203, -0.3, 1103.21, 5982133.95, 
13311.156, 0.3, 1103.34, 5982133.94, 
13316.203, -0.3, 1103.26, 5982133.95, 
13321.156, 0.6, 1103.37, 5982133.92, 
13326.172, 0.5, 1103.35, 5982133.95, 
13331.156, 0.5, 1103.37, 5982133.97, 
13336.172, 0.6, 1103.52, 5982133.96, 
13341.203, -0.3, 1103.34, 5982133.94, 
13346.172, 0.4, 1103.37, 5982133.98, 
13351.203, 0.2, 1103.39, 5982133.93, 
13356.172, 0.2, 1103.4, 5982133.95, 
13361.172, -0.3, 1103.38, 5982133.98, 
13366.188, 0.3, 1103.54, 5982133.93, 
13371.203, 0.1, 1103.54, 5982133.94, 
13376.25, -0.3, 1103.59, 5982133.91, 
13381.219, -0.1, 1103.49, 5982134.01, 
13386.266, 1.1, 1103.62, 5982133.98, 
13391.219, -0.2, 1103.64, 5982133.93, 
13396.219, -0.3, 1103.62, 5982133.9, 
13401.266, -0.1, 1103.66, 5982133.9, 
13406.281, 0.2, 1103.66, 5982133.96, 
13411.234, -0.5, 1103.82, 5982133.92, 
13416.281, 0.3, 1103.84, 5982133.93, 
13421.234, 0.3, 1103.86, 5982133.93, 
13426.25, -0.1, 1103.83, 5982133.92, 
13431.266, -0.5, 1103.74, 5982133.94, 
13436.234, -0.4, 1103.84, 5982133.88, 
13441.25, -0.5, 1103.83, 5982133.91, 
13446.266, -0.4, 1104.04, 5982133.89, 
13451.297, -0.7, 1104.05, 5982133.93, 
13456.281, 0.8, 1103.96, 5982133.9, 
13461.25, -0.3, 1104.08, 5982133.9, 
13466.266, 0, 1104.08, 5982133.89, 
13471.297, 0.1, 1104, 5982133.89, 
13476.313, -0.5, 1104.06, 5982133.9, 
13481.281, 0.1, 1104.06, 5982133.87, 
13486.297, -0.1, 1104.11, 5982133.9, 
13491.313, 0.1, 1104.22, 5982133.87, 
13496.359, 0, 1104.09, 5982133.9, 
13501.391, 0, 1104.08, 5982133.87, 
13506.344, -0.5, 1104.15, 5982133.9, 
13511.344, -0.5, 1104.1, 5982133.84, 
13516.375, 0.5, 1104.17, 5982133.88, 
13521.391, 0.9, 1104.27, 5982133.89, 
13526.359, 0.2, 1104.14, 5982133.94, 
13531.359, -0.1, 1104.18, 5982133.9, 
13536.375, -0.4, 1104.23, 5982133.88, 
13541.406, -0.5, 1104.23, 5982133.89, 
13546.375, 0, 1104.4, 5982133.87, 
13551.391, 0.3, 1104.47, 5982133.87, 
13556.406, 0.5, 1104.39, 5982133.86, 
13561.422, 0.3, 1104.41, 5982133.86, 
13566.406, -0.3, 1104.33, 5982133.85, 
13571.438, 0.2, 1104.46, 5982133.87, 
13576.469, -0.2, 1104.39, 5982133.9, 
13581.406, -0.4, 1104.41, 5982133.91, 
13586.406, -0.5, 1104.44, 5982133.87, 
13591.422, 0, 1104.47, 5982133.87, 
13596.469, -0.4, 1104.59, 5982133.87, 
13601.438, -0.1, 1104.51, 5982133.89, 
13606.453, -0.2, 1104.57, 5982133.83, 
13611.453, 0.4, 1104.7, 5982133.84, 
13616.516, -0.2, 1104.73, 5982133.86, 
13621.453, -0.2, 1104.77, 5982133.83, 
13626.484, 0.1, 1104.69, 5982133.85, 
13631.469, 0.1, 1104.86, 5982133.85, 
13636.484, -0.3, 1104.92, 5982133.82, 
13641.516, -0.2, 1104.83, 5982133.83, 
13646.484, 0.4, 1104.99, 5982133.82, 
13651.484, 0.3, 1104.97, 5982133.81, 
13656.484, 0, 1104.96, 5982133.79, 
13661.5, 0.5, 1105.01, 5982133.86, 
13666.516, -0.2, 1104.93, 5982133.79, 
13671.563, -0.1, 1105.14, 5982133.79, 
13676.516, -0.4, 1105.02, 5982133.82, 
13681.516, -0.6, 1105.11, 5982133.85, 
13686.578, 0.1, 1105.17, 5982133.81, 
13691.531, -0.2, 1105.23, 5982133.79, 
13696.531, -0.5, 1105.28, 5982133.82, 
13701.563, -0.3, 1105.32, 5982133.83, 
13706.594, 0, 1105.46, 5982133.81, 
13711.547, -0.1, 1105.33, 5982133.78, 
13716.594, -0.5, 1105.44, 5982133.81, 
13721.563, -0.1, 1105.59, 5982133.78, 
13726.578, -0.4, 1105.43, 5982133.75, 
13731.609, -0.2, 1105.64, 5982133.75, 
13736.641, -0.2, 1105.6, 5982133.74, 
13741.594, 0, 1105.67, 5982133.77, 
13746.625, -0.3, 1105.61, 5982133.79, 
13751.625, 0.1, 1105.62, 5982133.75, 
13756.609, -0.1, 1105.61, 5982133.76, 
13761.625, 0, 1105.59, 5982133.76, 
13766.656, 0.7, 1105.8, 5982133.75, 
13771.609, 0, 1105.78, 5982133.78, 
13776.625, 0, 1105.86, 5982133.79, 
13781.672, -0.2, 1105.78, 5982133.74, 
13786.688, 0.3, 1105.98, 5982133.73, 
13791.656, 0.1, 1105.83, 5982133.76, 
13796.672, -0.2, 1105.81, 5982133.76, 
13801.688, 0.2, 1105.86, 5982133.73, 
13806.719, -0.2, 1106.02, 5982133.7, 
13811.703, 0, 1105.97, 5982133.77, 
13816.703, -0.2, 1106.04, 5982133.74, 
13821.75, -0.2, 1106, 5982133.75, 
13826.703, -0.6, 1106.07, 5982133.72, 
13831.75, -0.1, 1106.16, 5982133.73, 
13836.703, 0, 1106.08, 5982133.71, 
13841.719, 0.2, 1106.09, 5982133.68, 
13846.766, 0.1, 1106.28, 5982133.74, 
13851.781, -0.1, 1106.2, 5982133.67, 
13856.734, -0.3, 1106.19, 5982133.71, 
13861.734, 0.2, 1106.34, 5982133.7, 
13866.766, 0.5, 1106.38, 5982133.73, 
13871.734, 0.1, 1106.3, 5982133.72, 
13876.75, 0.2, 1106.51, 5982133.72, 
13881.797, -0.3, 1106.42, 5982133.73, 
13886.75, -0.2, 1106.44, 5982133.65, 
13891.766, 0.2, 1106.58, 5982133.68, 
13896.781, 0, 1106.51, 5982133.67, 
13901.781, 0.3, 1106.43, 5982133.69, 
13906.813, -0.2, 1106.63, 5982133.64, 
13911.859, 0.3, 1106.48, 5982133.65, 
13916.813, -0.1, 1106.58, 5982133.68, 
13921.844, 0.1, 1106.61, 5982133.66, 
13926.828, 0.6, 1106.8, 5982133.68, 
13931.859, 0.5, 1106.77, 5982133.66, 
13936.891, 0.4, 1106.85, 5982133.69, 
13941.906, -0.1, 1106.85, 5982133.64, 
13946.859, 0.2, 1106.97, 5982133.63, 
13951.875, -0.4, 1106.93, 5982133.66, 
13956.859, -0.1, 1106.96, 5982133.65, 
13961.875, 0, 1106.97, 5982133.65, 
13966.906, -0.5, 1106.98, 5982133.69, 
13971.859, 0.2, 1107.14, 5982133.66, 
13976.875, 0.1, 1107.17, 5982133.68, 
13981.906, 0.5, 1107.17, 5982133.63, 
13986.906, 0.2, 1107.12, 5982133.65, 
13991.938, -0.5, 1107.24, 5982133.68, 
13996.891, -0.5, 1107.26, 5982133.63, 
14001.906, -0.9, 1107.17, 5982133.66, 
14006.938, 0.5, 1107.36, 5982133.62, 
14011.969, 0.7, 1107.32, 5982133.6, 
14016.922, -0.6, 1107.3, 5982133.64, 
14021.922, 0.5, 1107.36, 5982133.62, 
14026.953, -0.3, 1107.43, 5982133.62, 
14031.922, 0.1, 1107.37, 5982133.62, 
14036.922, 0.5, 1107.51, 5982133.59, 
14041.969, 0.4, 1107.6, 5982133.59, 
14046.938, 0, 1107.74, 5982133.59, 
14051.953, 0.5, 1107.93, 5982133.6, 
14056.969, 0.5, 1108.15, 5982133.56, 
14061.984, -0.5, 1108.05, 5982133.56, 
14067.031, -0.6, 1108.03, 5982133.56, 
14071.984, 0.2, 1108.08, 5982133.53, 
14077, -0.4, 1108.27, 5982133.58, 
14082.016, 0.2, 1108.32, 5982133.56, 
14087, 0.6, 1108.24, 5982133.59, 
14092, 0, 1108.21, 5982133.57, 
14097.016, -0.4, 1108.42, 5982133.58, 
14102.016, -0.1, 1108.24, 5982133.55, 
14107.031, 0.4, 1108.35, 5982133.54, 
14112.047, 0.1, 1108.31, 5982133.54, 
14117.078, 0.4, 1108.38, 5982133.59, 
14122.047, 0.5, 1108.28, 5982133.52, 
14127.063, -0.3, 1108.3, 5982133.57, 
14132.094, 0.4, 1108.47, 5982133.58, 
14137.078, 0.2, 1108.44, 5982133.52, 
14142.094, 0.1, 1108.52, 5982133.54, 
14147.109, 0.3, 1108.5, 5982133.53, 
14152.109, 0.3, 1108.38, 5982133.49, 
14157.125, 0.6, 1108.54, 5982133.49, 
14162.172, 0, 1108.51, 5982133.53, 
14167.109, 0.5, 1108.58, 5982133.56, 
14172.141, 0.3, 1108.57, 5982133.54, 
14177.156, -0.1, 1108.75, 5982133.5, 
14182.109, -0.2, 1108.82, 5982133.49, 
14187.141, -0.2, 1108.62, 5982133.51, 
14192.172, -0.1, 1108.87, 5982133.5, 
14197.109, -0.8, 1108.79, 5982133.53, 
14202.156, 0.4, 1108.86, 5982133.5, 
14207.109, 0.2, 1108.83, 5982133.48, 
14212.109, 0, 1108.89, 5982133.56, 
14217.141, 0.3, 1108.93, 5982133.53, 
14222.156, 0.5, 1108.96, 5982133.51, 
14227.109, 0.4, 1108.94, 5982133.45, 
14232.125, 0.7, 1109.1, 5982133.51, 
14237.141, 0, 1109.05, 5982133.47, 
14242.109, -0.1, 1109.1, 5982133.46, 
14247.141, 0.3, 1109.15, 5982133.46, 
14252.109, 0.3, 1109.14, 5982133.45, 
14257.141, 0.5, 1109.21, 5982133.53, 
14262.156, -0.1, 1109.43, 5982133.47, 
14267.141, 0.4, 1109.52, 5982133.45, 
14272.156, 0.1, 1109.54, 5982133.44, 
14277.188, -0.8, 1109.64, 5982133.42, 
14282.188, 0.2, 1109.78, 5982133.43, 
14287.188, 0.3, 1109.89, 5982133.43, 
14292.219, -0.7, 1109.83, 5982133.44, 
14297.25, -0.3, 1109.92, 5982133.43, 
14302.203, -1.2, 1109.88, 5982133.41, 
14307.203, -0.3, 1110.11, 5982133.41, 
14312.234, -0.8, 1110, 5982133.43, 
14317.25, 0, 1110.09, 5982133.41, 
14322.203, 0.3, 1110.18, 5982133.39, 
14327.25, -0.1, 1110.23, 5982133.4, 
14332.203, 0.3, 1110.2, 5982133.39, 
14337.219, -0.4, 1110.28, 5982133.41, 
14342.25, -0.1, 1110.31, 5982133.37, 
14347.219, 0.3, 1110.38, 5982133.38, 
14352.266, 0, 1110.49, 5982133.4, 
14357.219, -0.3, 1110.37, 5982133.37, 
14362.234, 0.2, 1110.4, 5982133.4, 
14367.25, -0.3, 1110.3, 5982133.37, 
14372.234, 0.3, 1110.34, 5982133.41, 
14377.234, 0.3, 1110.23, 5982133.42, 
14382.297, -0.2, 1110.24, 5982133.38, 
14387.25, 0, 1110.23, 5982133.39, 
14392.266, 0.1, 1110.19, 5982133.39, 
14397.297, 0.7, 1110.24, 5982133.38, 
14402.297, 0, 1110.1, 5982133.4, 
14407.313, 0.1, 1110.23, 5982133.43, 
14412.328, -0.1, 1110.18, 5982133.43, 
14417.313, 0, 1110.19, 5982133.38, 
14422.313, -0.7, 1110.16, 5982133.41, 
14427.359, -0.7, 1110.18, 5982133.39, 
14432.328, 1, 1110.34, 5982133.41, 
14437.328, 0.4, 1110.21, 5982133.41, 
14442.359, -0.2, 1110.39, 5982133.4, 
14447.344, -0.2, 1110.56, 5982133.3, 
14452.391, -0.2, 1110.56, 5982133.37, 
14457.422, 0.3, 1110.68, 5982133.37, 
14462.375, 0.1, 1110.76, 5982133.34, 
14467.391, -0.1, 1110.76, 5982133.36, 
14472.438, -0.1, 1110.93, 5982133.34, 
14477.391, 0.4, 1111.04, 5982133.37, 
14482.406, -0.4, 1111.05, 5982133.31, 
14487.422, 0.7, 1111.25, 5982133.29, 
14492.469, 0.5, 1111.4, 5982133.3, 
14497.438, -0.4, 1111.2, 5982133.31, 
14502.453, 0.1, 1111.26, 5982133.34, 
14507.406, 0.3, 1111.36, 5982133.28, 
14512.453, 0, 1111.18, 5982133.32, 
14517.406, 0.6, 1111.23, 5982133.37, 
14522.422, -0.3, 1111.29, 5982133.31, 
14527.453, -0.4, 1111.1, 5982133.33, 
14532.422, 0.4, 1111.09, 5982133.28, 
14537.406, 0.4, 1111.11, 5982133.34, 
14542.453, 0.1, 1111.19, 5982133.33, 
14547.438, -0.2, 1111.03, 5982133.31, 
14552.484, 0.1, 1111.35, 5982133.3, 
14557.453, 0.1, 1111.25, 5982133.29, 
14562.469, 0.5, 1111.23, 5982133.3, 
14567.484, 0.1, 1111.35, 5982133.3, 
14572.484, 0.3, 1111.45, 5982133.31, 
14577.484, 0.9, 1111.3, 5982133.26, 
14582.5, -0.5, 1111.19, 5982133.31, 
14587.531, 0, 1111.43, 5982133.31, 
14592.547, 0, 1111.61, 5982133.28, 
14597.594, 0.3, 1111.45, 5982133.3, 
14602.563, 0, 1111.45, 5982133.28, 
14607.547, 0.3, 1111.44, 5982133.33, 
14612.594, 0.3, 1111.66, 5982133.27, 
14617.641, -0.5, 1111.57, 5982133.3, 
14622.563, 0.3, 1111.66, 5982133.26, 
14627.594, 0.5, 1111.8, 5982133.3, 
14632.734, 0.6, 1111.97, 5982133.28, 
14637.563, -0.2, 1111.97, 5982133.26, 
14642.563, 0.6, 1112.05, 5982133.27, 
14647.688, 0.5, 1112.11, 5982133.2, 
14652.578, -0.3, 1112.23, 5982133.2, 
14657.594, -0.7, 1112.21, 5982133.21, 
14662.797, -0.3, 1112.21, 5982133.17, 
14667.578, 0, 1112.39, 5982133.21, 
14672.594, -0.9, 1112.23, 5982133.23, 
14677.75, -0.5, 1112.28, 5982133.28, 
14682.609, -0.2, 1112.21, 5982133.2, 
14687.641, 0.2, 1112.37, 5982133.24, 
14692.844, 0.1, 1112.39, 5982133.24, 
14697.688, 0.2, 1112.28, 5982133.27, 
14702.656, -0.2, 1112.39, 5982133.22, 
14707.813, 0.6, 1112.37, 5982133.24, 
14712.672, 0.2, 1112.26, 5982133.26, 
14717.656, 0.2, 1112.41, 5982133.21, 
14722.875, 0.5, 1112.49, 5982133.24, 
14727.703, 0.7, 1112.44, 5982133.22, 
14732.719, 0.3, 1112.55, 5982133.21, 
14737.875, 0.5, 1112.52, 5982133.19, 
14742.703, -0.2, 1112.51, 5982133.19, 
14747.719, 0.2, 1112.58, 5982133.19, 
14752.781, 0.7, 1112.77, 5982133.2, 
14757.797, 0.5, 1112.69, 5982133.21, 
14762.734, -0.4, 1112.62, 5982133.17, 
14767.813, -0.4, 1112.81, 5982133.18, 
14772.734, 0.4, 1112.71, 5982133.19, 
14777.766, 0.1, 1112.83, 5982133.2, 
14782.828, -0.8, 1112.78, 5982133.15, 
14787.766, -0.1, 1112.89, 5982133.17, 
14792.766, -0.8, 1112.83, 5982133.17, 
14797.766, -0.1, 1112.9, 5982133.15, 
14802.781, 0.4, 1112.93, 5982133.15, 
14807.813, -0.5, 1112.94, 5982133.14, 
14812.797, -0.1, 1112.93, 5982133.15, 
14817.813, -0.2, 1112.87, 5982133.15, 
14822.828, -0.3, 1112.81, 5982133.14, 
14827.875, 0.1, 1113.03, 5982133.14, 
14832.828, 0.1, 1112.94, 5982133.19, 
14837.844, 0.3, 1112.89, 5982133.16, 
14842.875, -0.2, 1112.99, 5982133.16, 
14847.906, -0.9, 1113.02, 5982133.17, 
14852.859, 1.1, 1112.93, 5982133.19, 
14857.875, 1, 1113.09, 5982133.16, 
14862.922, 0, 1113.02, 5982133.18, 
14867.875, -0.3, 1113.13, 5982133.13, 
14872.891, 0, 1113.17, 5982133.14, 
14877.922, -0.3, 1113.23, 5982133.19, 
14882.938, -0.1, 1113.27, 5982133.12, 
14887.906, -0.3, 1113.36, 5982133.11, 
14892.922, -0.7, 1113.3, 5982133.14, 
14897.938, 0.2, 1113.53, 5982133.12, 
14902.984, 0.3, 1113.51, 5982133.11, 
14907.953, -0.3, 1113.69, 5982133.15, 
14912.969, 0.5, 1113.82, 5982133.11, 
14918, -0.5, 1113.78, 5982133.09, 
14923.031, 0.7, 1113.98, 5982133.11, 
14927.984, 0.2, 1113.97, 5982133.11, 
14932.984, 0, 1113.96, 5982133.06, 
14938, 0.9, 1114.16, 5982133.11, 
14943.047, 0, 1114.18, 5982133.11, 
14947.984, -0.8, 1114.11, 5982133.09, 
14953.016, 0.2, 1114.03, 5982133.09, 
14957.984, 0.8, 1114.14, 5982133.07, 
14963.016, 0.4, 1114.31, 5982133.12, 
14968.031, 0.2, 1114.39, 5982133.06, 
14972.984, -0.4, 1114.34, 5982133.09, 
14978, -0.3, 1114.24, 5982133.08, 
14983.031, -0.3, 1114.27, 5982133.04, 
14987.984, 0.3, 1114.25, 5982133.07, 
14992.984, 0, 1114.23, 5982133.05, 
14998.016, 0.2, 1114.32, 5982133.06, 
15003, 0.4, 1114.44, 5982133.03, 
15008.031, 0.1, 1114.49, 5982133.05, 
15013.047, -0.1, 1114.42, 5982133.02, 
15018.031, -0.4, 1114.42, 5982133.05, 
15023.047, 0, 1114.31, 5982133.05, 
15028.063, 0, 1114.7, 5982133.02, 
15033.094, 0.1, 1114.82, 5982133.03, 
15038.141, 0.6, 1114.77, 5982133.09, 
15043.094, -0.4, 1114.7, 5982133.04, 
15048.109, -0.2, 1114.57, 5982133.03, 
15053.125, 0.2, 1114.87, 5982133.07, 
15058.109, -0.6, 1114.85, 5982132.96, 
15063.109, -0.5, 1114.77, 5982133.01, 
15068.125, 0.2, 1114.96, 5982133.05, 
15073.109, 0.1, 1114.68, 5982133.01, 
15078.125, 0.1, 1114.88, 5982132.99, 
15083.156, 0.6, 1115.06, 5982132.99, 
15088.172, 0.7, 1114.91, 5982133.03, 
15093.156, 0, 1115.18, 5982132.99, 
15098.172, 0.2, 1114.99, 5982132.98, 
15103.203, -0.5, 1115.11, 5982132.97, 
15108.172, 0.2, 1115.12, 5982132.96, 
15113.203, 0.5, 1115.18, 5982133.02, 
15118.219, -0.4, 1115.32, 5982132.99, 
15123.203, -0.1, 1115.21, 5982132.93, 
15128.219, 0.5, 1115.6, 5982132.93, 
15133.25, 0.2, 1116.38, 5982132.9, 
15138.266, 0, 1117.17, 5982132.8, 
15143.234, 0.5, 1117.85, 5982132.77, 
15148.25, 0.1, 1118.52, 5982132.69, 
15153.313, -0.2, 1118.99, 5982132.66, 
15158.266, 0.2, 1118.74, 5982132.74, 
15163.266, 0.2, 1118.55, 5982132.68, 
15168.297, 0.2, 1118.42, 5982132.77, 
15173.281, 0, 1117.97, 5982132.78, 
15178.281, 0, 1117.95, 5982132.75, 
15183.297, -0.4, 1117.88, 5982132.79, 
15188.344, 0.2, 1117.59, 5982132.8, 
15193.328, -0.5, 1117.7, 5982132.81, 
15198.344, 0.4, 1117.37, 5982132.79, 
15203.375, -0.1, 1117.42, 5982132.84, 
15208.344, 0, 1117.18, 5982132.82, 
15213.391, -0.4, 1117.28, 5982132.8, 
15218.344, 0.2, 1117.27, 5982132.81, 
15223.359, 0.4, 1117.12, 5982132.82, 
15228.359, 0, 1116.91, 5982132.82, 
15233.391, -0.4, 1116.93, 5982132.86, 
15238.359, -0.4, 1116.91, 5982132.84, 
15243.359, 0.4, 1116.86, 5982132.86, 
15248.406, -0.3, 1116.85, 5982132.8, 
15253.438, 0, 1117.02, 5982132.88, 
15258.391, -0.3, 1117.02, 5982132.84, 
15263.406, 0.4, 1117.06, 5982132.84, 
15268.406, -0.6, 1116.84, 5982132.83, 
15273.406, 0.6, 1117.07, 5982132.87, 
15278.406, -0.5, 1117.06, 5982132.81, 
15283.422, -0.1, 1116.95, 5982132.88, 
15288.438, -0.3, 1116.93, 5982132.83, 
15293.422, -0.2, 1116.93, 5982132.91, 
15298.422, -0.2, 1116.99, 5982132.86, 
15303.438, 0, 1116.99, 5982132.86, 
15308.469, -0.4, 1116.97, 5982132.86, 
15313.453, -0.3, 1116.92, 5982132.89, 
15318.453, -0.2, 1116.91, 5982132.84, 
15323.469, -0.4, 1116.87, 5982132.84, 
15328.469, -0.3, 1116.9, 5982132.84, 
15333.5, -0.2, 1117.02, 5982132.84, 
15338.516, 0.2, 1117.07, 5982132.87, 
15343.484, 0.1, 1116.91, 5982132.83, 
15348.516, 0.2, 1117.09, 5982132.86, 
15353.531, -0.4, 1117.05, 5982132.82, 
15358.5, 0.6, 1116.91, 5982132.86, 
15363.516, 0.1, 1116.96, 5982132.82, 
15368.531, 0, 1116.89, 5982132.89, 
15373.578, -0.3, 1116.86, 5982132.84, 
15378.531, -0.2, 1117.09, 5982132.82, 
15383.563, 0, 1116.97, 5982132.82, 
15388.594, -0.2, 1117.16, 5982132.84, 
15393.547, -0.5, 1117.2, 5982132.84, 
15398.563, 0, 1117.05, 5982132.86, 
15403.578, 0, 1117.12, 5982132.86, 
15408.609, -0.7, 1117.19, 5982132.83, 
15413.578, -0.2, 1117.13, 5982132.84, 
15418.594, -0.3, 1117.2, 5982132.83, 
15423.625, -0.3, 1117.11, 5982132.83, 
15428.578, 0.2, 1117.07, 5982132.84, 
15433.609, 0.2, 1117.24, 5982132.84, 
15438.578, -0.1, 1117.21, 5982132.84, 
15443.578, -0.5, 1117.31, 5982132.85, 
15448.609, 0.3, 1117.22, 5982132.82, 
15453.594, -0.5, 1117.39, 5982132.86, 
15458.594, -0.5, 1117.05, 5982132.85, 
15463.656, -0.2, 1117.17, 5982132.86, 
15468.609, 0, 1117.16, 5982132.86, 
15473.609, -0.7, 1117.22, 5982132.8, 
15478.656, -0.3, 1117.08, 5982132.85, 
15483.609, -0.5, 1117.14, 5982132.84, 
15488.625, 0.3, 1117.44, 5982132.82, 
15493.656, 0.5, 1117.24, 5982132.82, 
15498.609, 0, 1117.17, 5982132.86, 
15503.625, -0.2, 1117.36, 5982132.8, 
15508.641, 0.3, 1117.29, 5982132.79, 
15513.609, -0.4, 1117.29, 5982132.84, 
15518.609, -0.2, 1117.25, 5982132.8, 
15523.609, 0.2, 1117.37, 5982132.85, 
15528.625, -0.3, 1117.11, 5982132.86, 
15533.625, -0.2, 1117.36, 5982132.83, 
15538.656, 0.1, 1117.18, 5982132.82, 
15543.625, -0.1, 1117.2, 5982132.79, 
15548.625, -0.2, 1117.19, 5982132.82, 
15553.641, -0.2, 1117.27, 5982132.82, 
15558.672, 0.6, 1117.29, 5982132.8, 
15563.688, 0.2, 1117.39, 5982132.8, 
15568.656, 0, 1117.52, 5982132.8, 
15573.688, 0, 1117.38, 5982132.81, 
15578.719, -0.3, 1117.45, 5982132.82, 
15583.656, -0.7, 1117.2, 5982132.79, 
15588.672, -0.5, 1117.26, 5982132.78, 
15593.688, -0.1, 1117.54, 5982132.81, 
15598.656, 0, 1117.4, 5982132.82, 
15603.672, -0.1, 1117.52, 5982132.79, 
15608.703, 0, 1117.33, 5982132.82, 
15613.719, -0.3, 1117.39, 5982132.81, 
15618.703, 0.2, 1117.37, 5982132.86, 
15623.719, 0.3, 1117.52, 5982132.8, 
15628.703, 0, 1117.38, 5982132.8, 
15633.703, 0, 1117.57, 5982132.79, 
15638.734, 0.5, 1117.52, 5982132.82, 
15643.75, -0.5, 1117.61, 5982132.82, 
15648.703, -0.2, 1117.57, 5982132.8, 
15653.703, -0.3, 1117.72, 5982132.79, 
15658.703, 0, 1117.56, 5982132.86, 
15663.734, 0.1, 1117.65, 5982132.8, 
15668.734, -0.3, 1117.81, 5982132.8, 
15673.75, -0.2, 1117.63, 5982132.8, 
15678.781, 0, 1117.64, 5982132.79, 
15683.734, 0.2, 1117.77, 5982132.79, 
15688.734, 0, 1117.85, 5982132.77, 
15693.766, 0.3, 1117.84, 5982132.78, 
15698.734, -0.4, 1117.93, 5982132.76, 
15703.734, 0.5, 1117.84, 5982132.8, 
15708.781, 0.2, 1117.63, 5982132.8, 
15713.797, -0.6, 1117.77, 5982132.79, 
15718.781, 0, 1117.94, 5982132.77, 
15723.781, -0.2, 1117.84, 5982132.78, 
15728.813, -0.2, 1117.84, 5982132.76, 
15733.797, 0, 1117.85, 5982132.78, 
15738.813, -0.1, 1117.74, 5982132.79, 
15743.844, 0, 1117.92, 5982132.78, 
15748.859, -0.2, 1117.96, 5982132.72, 
15753.828, 0.4, 1117.98, 5982132.82, 
15758.828, 0, 1117.98, 5982132.82, 
15763.844, 0.2, 1117.73, 5982132.77, 
15768.859, -0.4, 1117.95, 5982132.8, 
15773.875, 0.3, 1117.99, 5982132.79, 
15778.922, -0.2, 1118.06, 5982132.79, 
15783.859, -0.4, 1117.96, 5982132.73, 
15788.891, -0.5, 1117.85, 5982132.8, 
15793.906, 0.2, 1118.05, 5982132.78, 
15798.875, 0, 1117.92, 5982132.78, 
15803.875, 0.2, 1117.9, 5982132.79, 
15808.922, -0.1, 1117.96, 5982132.79, 
15813.875, 0.2, 1117.92, 5982132.8, 
15818.906, 0.1, 1118, 5982132.74, 
15823.891, 0.4, 1118.26, 5982132.74, 
15828.906, 0.3, 1118.24, 5982132.72, 
15833.938, -0.3, 1118.02, 5982132.75, 
