Start Log	Run: 63	Date: 5/1/2024   Time: 7:09:45
Time, 601150 MassRate , 601150 Mass (g), 601150 Frequency (Hz)
2953.484, 0.6, 1045.35, 5982135.24, 
2958.453, -0.3, 1045.51, 5982135.24, 
2963.469, -0.5, 1045.86, 5982135.19, 
2968.5, -0.3, 1046, 5982135.21, 
2973.453, -0.7, 1046.2, 5982135.14, 
2978.469, -0.4, 1046.48, 5982135.1, 
2983.516, -0.3, 1046.81, 5982135.13, 
2988.453, -0.6, 1046.96, 5982135.09, 
2993.516, -0.2, 1047.21, 5982135.05, 
2998.453, 0, 1047.53, 5982135.09, 
3003.484, 0.3, 1047.7, 5982135.05, 
3008.469, 0.1, 1047.76, 5982135.05, 
3013.469, -0.1, 1048.12, 5982135.03, 
3018.484, 0.4, 1048.21, 5982134.99, 
3023.531, 0.1, 1048.48, 5982134.99, 
3028.484, 0.8, 1048.67, 5982134.93, 
3033.484, 0.2, 1048.95, 5982134.9, 
3038.516, -0.2, 1049.06, 5982134.94, 
3043.484, 0.2, 1049.24, 5982134.9, 
3048.5, -0.1, 1049.58, 5982134.87, 
3053.531, -0.3, 1049.67, 5982134.9, 
3058.563, -0.1, 1049.88, 5982134.85, 
3063.516, 0.5, 1050.18, 5982134.8, 
3068.563, 0.2, 1050.31, 5982134.81, 
3073.578, -0.2, 1050.43, 5982134.8, 
3078.547, -0.3, 1050.66, 5982134.8, 
3083.578, 0.1, 1050.84, 5982134.8, 
3088.594, -0.5, 1051.11, 5982134.75, 
3093.563, -0.1, 1051.38, 5982134.75, 
3098.625, 0.2, 1051.49, 5982134.71, 
3103.563, 0, 1051.68, 5982134.72, 
3108.578, 0.3, 1051.98, 5982134.68, 
3113.625, 0, 1052.15, 5982134.69, 
3118.594, -0.1, 1052.3, 5982134.67, 
3123.609, 0.4, 1052.39, 5982134.63, 
3128.656, -0.5, 1052.71, 5982134.63, 
3133.609, 0, 1053.02, 5982134.61, 
3138.609, -0.1, 1053.06, 5982134.61, 
3143.656, -0.2, 1053.2, 5982134.57, 
3148.688, 0.1, 1053.54, 5982134.57, 
3153.656, -0.1, 1053.7, 5982134.58, 
3158.672, 0.3, 1053.78, 5982134.53, 
3163.734, 0.2, 1054.07, 5982134.49, 
3168.688, 0.5, 1054.2, 5982134.5, 
3173.75, 0.6, 1054.45, 5982134.5, 
3178.719, 0.4, 1054.49, 5982134.49, 
3183.719, -0.6, 1054.74, 5982134.49, 
3188.766, 0.1, 1054.94, 5982134.45, 
3193.719, 0, 1054.98, 5982134.42, 
3198.719, 0.3, 1055.12, 5982134.42, 
3203.734, 0.2, 1055.25, 5982134.46, 
3208.781, -0.1, 1055.46, 5982134.42, 
3213.734, 0.3, 1055.72, 5982134.38, 
3218.75, 0.4, 1055.78, 5982134.37, 
3223.75, 0.3, 1056.09, 5982134.33, 
3228.813, 0.6, 1056.18, 5982134.33, 
3233.766, 0.1, 1056.32, 5982134.31, 
3238.766, 0.2, 1056.44, 5982134.32, 
3243.813, -0.5, 1056.54, 5982134.35, 
3248.797, 0.1, 1056.61, 5982134.33, 
3253.828, 0.2, 1056.79, 5982134.28, 
3258.813, 0.3, 1056.97, 5982134.29, 
3263.828, 0, 1057.04, 5982134.29, 
3268.828, 0.4, 1057.19, 5982134.27, 
3273.875, 0, 1057.29, 5982134.27, 
3278.906, 0.2, 1057.36, 5982134.27, 
3283.859, -0.3, 1057.49, 5982134.23, 
3288.875, 0.3, 1057.7, 5982134.23, 
3293.906, -0.4, 1057.86, 5982134.23, 
3298.859, -0.3, 1057.88, 5982134.23, 
3303.859, -0.3, 1058.01, 5982134.23, 
3308.875, 0.5, 1058.17, 5982134.16, 
3313.906, 0.9, 1058.23, 5982134.23, 
3318.859, 0.1, 1058.26, 5982134.18, 
3323.891, -0.1, 1058.37, 5982134.15, 
3328.859, -0.2, 1058.48, 5982134.14, 
3333.875, -0.2, 1058.61, 5982134.14, 
3338.891, -0.4, 1058.69, 5982134.13, 
3343.922, -0.1, 1058.72, 5982134.13, 
3348.875, 0.4, 1059, 5982134.11, 
3353.891, 1.1, 1059.03, 5982134.11, 
3358.938, -0.3, 1058.97, 5982134.1, 
3363.891, -0.5, 1059.3, 5982134.1, 
3368.906, 0.2, 1059.4, 5982134.09, 
3373.922, 0, 1059.55, 5982134.07, 
3378.953, -0.7, 1059.59, 5982134.07, 
3383.906, 0.4, 1059.76, 5982134.04, 
3388.906, -0.3, 1059.88, 5982134.04, 
3393.938, -0.7, 1059.92, 5982134.09, 
3398.953, -0.7, 1060.15, 5982134.02, 
3403.984, 0, 1060.24, 5982134.01, 
3408.953, 0.1, 1060.28, 5982134.04, 
3413.953, -0.2, 1060.35, 5982134.01, 
3418.984, 0, 1060.45, 5982134, 
3424.016, 0, 1060.5, 5982133.97, 
3428.984, -0.5, 1060.63, 5982134, 
3434.016, -0.2, 1060.74, 5982133.99, 
3438.984, 0.7, 1060.82, 5982133.97, 
3444, 0.6, 1061.14, 5982133.93, 
3449.016, -0.2, 1061.16, 5982133.93, 
3454.078, -0.6, 1061.29, 5982133.91, 
3459.031, -0.2, 1061.22, 5982133.91, 
3464.031, 0, 1061.4, 5982133.89, 
3469.063, 0.1, 1061.59, 5982133.9, 
3474.094, 0.3, 1061.7, 5982133.92, 
3479.031, 0.2, 1061.74, 5982133.93, 
3484.047, -0.4, 1061.76, 5982133.9, 
3489.078, -0.4, 1061.89, 5982133.9, 
3494.031, 0, 1061.95, 5982133.89, 
3499.047, -0.2, 1062.11, 5982133.87, 
3504.031, 0, 1062.09, 5982133.87, 
3509.047, 0, 1062.28, 5982133.85, 
3514.094, 0.8, 1062.48, 5982133.88, 
3519.063, -0.1, 1062.57, 5982133.86, 
3524.078, 0, 1062.63, 5982133.83, 
3529.094, 0, 1062.59, 5982133.81, 
3534.125, 0.2, 1062.75, 5982133.85, 
3539.109, -0.2, 1062.81, 5982133.81, 
3544.109, 0, 1063.07, 5982133.82, 
3549.141, 0.2, 1063.11, 5982133.81, 
3554.109, -0.2, 1063.23, 5982133.78, 
3559.141, -0.2, 1063.38, 5982133.81, 
3564.156, -0.2, 1063.41, 5982133.81, 
3569.125, -0.5, 1063.41, 5982133.8, 
3574.141, 0.2, 1063.58, 5982133.78, 
3579.156, -0.2, 1063.74, 5982133.74, 
3584.156, 0.5, 1063.81, 5982133.74, 
3589.172, 0, 1063.83, 5982133.72, 
3594.172, 0.1, 1063.97, 5982133.73, 
3599.188, 0, 1064.11, 5982133.66, 
3604.203, 0.1, 1064.2, 5982133.69, 
3609.234, 0.5, 1064.23, 5982133.66, 
3614.25, 0.3, 1064.36, 5982133.7, 
3619.219, 0.5, 1064.42, 5982133.68, 
3624.219, 0.1, 1064.48, 5982133.68, 
3629.234, 0, 1064.62, 5982133.7, 
3634.234, 0.1, 1064.64, 5982133.66, 
3639.25, 0.3, 1064.6, 5982133.7, 
3644.313, 0.2, 1064.88, 5982133.71, 
3649.266, -0.2, 1064.92, 5982133.64, 
3654.281, 0, 1064.98, 5982133.63, 
3659.297, 0, 1065.15, 5982133.6, 
3664.328, 0, 1065.14, 5982133.62, 
3669.313, 0.4, 1065.37, 5982133.64, 
3674.328, -0.2, 1065.4, 5982133.61, 
3679.359, -0.2, 1065.37, 5982133.61, 
3684.344, -0.4, 1065.6, 5982133.62, 
3689.344, 0.3, 1065.58, 5982133.6, 
3694.359, -0.2, 1065.6, 5982133.59, 
3699.406, -0.6, 1065.67, 5982133.56, 
3704.359, 0.2, 1065.77, 5982133.52, 
3709.375, 0.2, 1065.78, 5982133.56, 
3714.422, 0.2, 1065.93, 5982133.57, 
3719.375, 0.7, 1065.88, 5982133.54, 
3724.391, 0.2, 1066.08, 5982133.56, 
3729.406, -0.2, 1066.11, 5982133.55, 
3734.422, 0.6, 1066.19, 5982133.51, 
3739.406, 0.3, 1066.19, 5982133.52, 
3744.438, -0.6, 1066.28, 5982133.49, 
3749.469, 0.1, 1066.35, 5982133.52, 
3754.422, -0.4, 1066.37, 5982133.49, 
3759.438, 0.8, 1066.52, 5982133.48, 
3764.422, 0.3, 1066.55, 5982133.53, 
3769.422, 0.8, 1066.57, 5982133.5, 
3774.422, 0.4, 1066.68, 5982133.49, 
3779.453, 0.3, 1066.65, 5982133.51, 
3784.484, 0.4, 1066.78, 5982133.54, 
3789.438, -0.9, 1066.71, 5982133.51, 
3794.469, 0.4, 1066.79, 5982133.48, 
3799.5, 0.4, 1066.87, 5982133.46, 
3804.531, -0.5, 1066.86, 5982133.46, 
3809.5, -0.5, 1066.82, 5982133.47, 
3814.484, 0, 1067.02, 5982133.45, 
3819.516, 0.3, 1067.1, 5982133.44, 
3824.516, -0.8, 1067.01, 5982133.45, 
3829.5, 0.1, 1067.2, 5982133.47, 
3834.547, -0.7, 1067.08, 5982133.49, 
3839.516, 0.1, 1067.2, 5982133.45, 
3844.531, -0.5, 1067.26, 5982133.45, 
3849.547, 0.3, 1067.29, 5982133.43, 
3854.672, 0.3, 1067.34, 5982133.42, 
3859.594, 0.4, 1067.4, 5982133.44, 
3864.547, -0.4, 1067.44, 5982133.44, 
3869.703, -0.4, 1067.39, 5982133.47, 
3874.563, 0.5, 1067.53, 5982133.43, 
3879.563, -0.3, 1067.4, 5982133.44, 
3884.609, 0, 1067.55, 5982133.41, 
3889.563, -0.4, 1067.6, 5982133.43, 
3894.609, -0.1, 1067.68, 5982133.41, 
3899.672, -0.2, 1067.62, 5982133.41, 
3904.594, 0.1, 1067.73, 5982133.44, 
3909.609, 0, 1067.75, 5982133.39, 
3914.625, -0.4, 1067.84, 5982133.39, 
3919.672, 0.1, 1067.86, 5982133.41, 
3924.609, -0.4, 1067.92, 5982133.42, 
3929.625, 0.6, 1067.91, 5982133.38, 
3934.672, -0.3, 1067.93, 5982133.39, 
3939.609, 0.2, 1068.01, 5982133.43, 
3944.625, 0.5, 1067.96, 5982133.36, 
3949.625, 0.5, 1068.05, 5982133.43, 
3954.672, 0.7, 1068.18, 5982133.34, 
3959.625, 0, 1068.15, 5982133.37, 
3964.625, 0.3, 1068.29, 5982133.34, 
3969.625, 0.5, 1068.33, 5982133.35, 
3974.625, -0.3, 1068.29, 5982133.37, 
3979.656, -0.2, 1068.4, 5982133.37, 
3984.672, -0.4, 1068.41, 5982133.35, 
3989.641, -0.4, 1068.5, 5982133.35, 
3994.656, -0.2, 1068.54, 5982133.35, 
3999.688, -0.8, 1068.47, 5982133.4, 
4004.703, 0.6, 1068.59, 5982133.36, 
4009.672, -0.7, 1068.64, 5982133.32, 
4014.672, 0.1, 1068.63, 5982133.33, 
4019.703, -0.5, 1068.83, 5982133.35, 
4024.719, -0.4, 1068.81, 5982133.33, 
4029.766, -0.4, 1068.87, 5982133.3, 
4034.703, -0.2, 1068.83, 5982133.33, 
4039.734, -0.1, 1068.97, 5982133.29, 
4044.766, 0.5, 1068.97, 5982133.35, 
4049.703, -0.6, 1069.02, 5982133.35, 
4054.734, 0, 1069.1, 5982133.3, 
4059.703, -0.5, 1069.11, 5982133.3, 
4064.703, -0.7, 1069.19, 5982133.35, 
4069.734, -0.9, 1069.13, 5982133.29, 
4074.75, 0, 1069.26, 5982133.31, 
4079.781, 0, 1069.29, 5982133.3, 
4084.734, 0.1, 1069.41, 5982133.27, 
4089.75, -0.5, 1069.38, 5982133.26, 
4094.781, 0.2, 1069.38, 5982133.3, 
4099.734, -0.1, 1069.56, 5982133.28, 
4104.734, 0.1, 1069.58, 5982133.28, 
4109.75, -0.5, 1069.57, 5982133.27, 
4114.734, 0.2, 1069.61, 5982133.25, 
4119.781, -0.1, 1069.64, 5982133.25, 
4124.734, 0.3, 1069.74, 5982133.21, 
4129.75, -0.6, 1069.69, 5982133.26, 
4134.781, 0.3, 1069.9, 5982133.23, 
4139.797, 0.3, 1069.79, 5982133.27, 
4144.766, -0.1, 1069.87, 5982133.24, 
4149.766, -0.7, 1069.81, 5982133.21, 
4154.781, 0.4, 1070.03, 5982133.2, 
4159.813, -0.2, 1070.02, 5982133.23, 
4164.781, 0, 1069.97, 5982133.19, 
4169.797, -0.1, 1070.02, 5982133.22, 
4174.828, 0.1, 1070.08, 5982133.24, 
4179.797, -0.7, 1070.17, 5982133.19, 
4184.797, 0.2, 1070.2, 5982133.23, 
4189.844, -0.4, 1070.24, 5982133.21, 
4194.797, -0.6, 1070.23, 5982133.21, 
4199.797, 0, 1070.3, 5982133.22, 
4204.844, -0.6, 1070.28, 5982133.22, 
4209.813, -0.7, 1070.33, 5982133.23, 
4214.828, 0.3, 1070.38, 5982133.22, 
4219.859, -0.2, 1070.47, 5982133.17, 
4224.906, 0.1, 1070.42, 5982133.24, 
4229.859, 0.1, 1070.45, 5982133.19, 
4234.875, 0.5, 1070.4, 5982133.19, 
4239.922, 0, 1070.52, 5982133.17, 
4244.875, 0.3, 1070.57, 5982133.23, 
4249.875, 0, 1070.51, 5982133.17, 
4254.891, 0.7, 1070.53, 5982133.2, 
4259.875, -0.7, 1070.52, 5982133.15, 
4264.891, -0.2, 1070.71, 5982133.16, 
4269.906, -0.1, 1070.54, 5982133.14, 
4274.938, -0.5, 1070.72, 5982133.15, 
4279.969, -0.6, 1070.74, 5982133.13, 
4284.938, 0, 1070.81, 5982133.21, 
4289.953, -0.1, 1070.71, 5982133.16, 
4294.969, -0.4, 1070.82, 5982133.16, 
4299.984, 0.1, 1070.84, 5982133.17, 
4305.016, -0.8, 1070.93, 5982133.14, 
4309.984, 0.6, 1070.95, 5982133.16, 
4315.031, -0.8, 1070.94, 5982133.13, 
4320.016, -0.3, 1070.84, 5982133.14, 
4325.031, -0.2, 1070.98, 5982133.18, 
4329.984, 0.4, 1070.92, 5982133.13, 
4335, 0.1, 1070.88, 5982133.18, 
4340.047, -0.4, 1070.8, 5982133.15, 
4345, -0.3, 1070.92, 5982133.17, 
4350.016, 0.1, 1071.06, 5982133.14, 
4355.031, -0.6, 1071.01, 5982133.14, 
4360.047, -0.6, 1071.03, 5982133.14, 
4365.094, -0.4, 1071.07, 5982133.18, 
4370.109, 0.2, 1071.16, 5982133.11, 
4375.078, -0.1, 1071.09, 5982133.11, 
4380.094, -0.2, 1071.09, 5982133.14, 
4385.109, -0.3, 1071.13, 5982133.12, 
4390.141, -0.6, 1071.13, 5982133.11, 
4395.172, -0.3, 1071.17, 5982133.14, 
4400.109, 0.3, 1071.03, 5982133.12, 
4405.125, -0.2, 1071.1, 5982133.14, 
4410.141, -0.2, 1071.2, 5982133.11, 
4415.109, -0.9, 1071.18, 5982133.11, 
4420.125, 0.2, 1071.25, 5982133.16, 
4425.156, 0.6, 1071.35, 5982133.13, 
4430.125, 0.1, 1071.3, 5982133.16, 
4435.141, -0.5, 1071.31, 5982133.11, 
4440.203, 0.5, 1071.24, 5982133.16, 
4445.156, -0.2, 1071.26, 5982133.13, 
4450.172, -0.2, 1071.17, 5982133.09, 
4455.219, -0.2, 1071.33, 5982133.14, 
4460.172, 0.5, 1071.36, 5982133.11, 
4465.219, -0.5, 1071.25, 5982133.11, 
4470.234, 0.8, 1071.42, 5982133.15, 
4475.203, -0.8, 1071.24, 5982133.12, 
4480.219, 0.5, 1071.32, 5982133.14, 
4485.234, -0.2, 1071.28, 5982133.1, 
4490.266, -0.6, 1071.27, 5982133.09, 
4495.297, 0.2, 1071.31, 5982133.13, 
4500.234, -0.3, 1071.2, 5982133.12, 
4505.234, -0.1, 1071.41, 5982133.11, 
4510.234, 0.6, 1071.31, 5982133.11, 
4515.266, -0.2, 1071.23, 5982133.11, 
4520.234, -0.2, 1071.46, 5982133.13, 
4525.25, -0.4, 1071.3, 5982133.11, 
4530.281, 0, 1071.2, 5982133.14, 
4535.328, -0.2, 1071.29, 5982133.13, 
4540.281, 0.7, 1071.38, 5982133.13, 
4545.281, 0.2, 1071.29, 5982133.11, 
4550.344, -0.3, 1071.18, 5982133.12, 
4555.297, 0, 1071.31, 5982133.1, 
4560.297, -0.3, 1071.25, 5982133.12, 
4565.297, 0.2, 1071.21, 5982133.14, 
4570.359, 0.1, 1071.27, 5982133.13, 
4575.313, 0.2, 1071.33, 5982133.12, 
4580.328, 0.2, 1071.25, 5982133.12, 
4585.328, -0.1, 1071.23, 5982133.1, 
4590.359, -0.3, 1071.28, 5982133.1, 
4595.328, 0.2, 1071.29, 5982133.14, 
4600.328, 0.8, 1071.3, 5982133.15, 
4605.359, -0.4, 1071.24, 5982133.16, 
4610.391, -0.2, 1071.25, 5982133.14, 
4615.344, 0.4, 1071.33, 5982133.11, 
4620.359, 0.3, 1071.23, 5982133.1, 
4625.406, 0.1, 1071.35, 5982133.13, 
4630.375, 0, 1071.31, 5982133.13, 
4635.391, -0.1, 1071.27, 5982133.13, 
4640.438, -0.3, 1071.28, 5982133.12, 
4645.406, -0.7, 1071.2, 5982133.11, 
4650.406, -0.2, 1071.25, 5982133.13, 
4655.422, 0.6, 1071.32, 5982133.13, 
4660.422, -0.9, 1071.29, 5982133.12, 
4665.438, -0.3, 1071.27, 5982133.14, 
4670.438, -0.3, 1071.22, 5982133.12, 
4675.484, -0.4, 1071.25, 5982133.16, 
4680.516, 0, 1071.3, 5982133.12, 
4685.453, 0.7, 1071.25, 5982133.14, 
4690.469, 0.4, 1071.27, 5982133.16, 
4695.5, 0.3, 1071.24, 5982133.13, 
4700.469, -0.2, 1071.36, 5982133.13, 
4705.5, 0.3, 1071.21, 5982133.14, 
4710.469, 0.4, 1071.29, 5982133.11, 
4715.469, -0.5, 1071.16, 5982133.11, 
4720.5, -0.6, 1071.15, 5982133.15, 
4725.469, 0.5, 1071.18, 5982133.19, 
4730.469, 0.5, 1071.23, 5982133.16, 
4735.5, -0.4, 1071.13, 5982133.13, 
4740.469, 0.6, 1071.12, 5982133.16, 
4745.469, 0.4, 1071.23, 5982133.15, 
4750.484, -0.2, 1071.06, 5982133.15, 
4755.516, -0.1, 1071.09, 5982133.13, 
4760.484, -0.7, 1071.06, 5982133.14, 
4765.5, -0.7, 1071.06, 5982133.18, 
4770.5, 0.9, 1071.09, 5982133.18, 
4775.563, 0.5, 1070.98, 5982133.18, 
4780.516, -0.1, 1070.97, 5982133.11, 
4785.547, 0.3, 1070.94, 5982133.15, 
4790.563, 0.2, 1070.92, 5982133.13, 
4795.531, 0.1, 1070.88, 5982133.16, 
4800.531, 0.6, 1071, 5982133.17, 
4805.563, 0.3, 1070.85, 5982133.14, 
4810.531, 0.7, 1070.81, 5982133.14, 
4815.547, 0.6, 1070.93, 5982133.18, 
4820.563, 0.9, 1070.98, 5982133.2, 
4825.578, 0.9, 1070.93, 5982133.15, 
4830.563, 0, 1070.81, 5982133.18, 
4835.578, 0.5, 1070.72, 5982133.14, 
4840.594, -0.2, 1070.79, 5982133.16, 
4845.625, -0.5, 1070.73, 5982133.18, 
4850.594, -0.2, 1070.75, 5982133.16, 
4855.609, 0.3, 1070.82, 5982133.2, 
4860.609, 0.3, 1070.73, 5982133.18, 
4865.625, 0.5, 1070.73, 5982133.22, 
4870.641, -0.3, 1070.67, 5982133.18, 
4875.656, -0.6, 1070.56, 5982133.17, 
4880.625, -0.4, 1070.67, 5982133.18, 
4885.641, 0, 1070.7, 5982133.2, 
4890.656, 0.2, 1070.61, 5982133.21, 
4895.719, -0.8, 1070.54, 5982133.17, 
4900.656, 0.2, 1070.58, 5982133.21, 
4905.656, -0.2, 1070.53, 5982133.18, 
4910.688, 0.1, 1070.63, 5982133.22, 
4915.656, -0.5, 1070.52, 5982133.17, 
4920.656, 0.1, 1070.38, 5982133.19, 
4925.688, -1, 1070.5, 5982133.17, 
4930.703, 0.1, 1070.46, 5982133.19, 
4935.75, 0, 1070.35, 5982133.22, 
4940.719, 0, 1070.49, 5982133.22, 
4945.719, 0.6, 1070.36, 5982133.16, 
4950.75, 0, 1070.38, 5982133.18, 
4955.781, 0.1, 1070.41, 5982133.17, 
4960.797, -0.2, 1070.42, 5982133.17, 
4965.797, 0.2, 1070.35, 5982133.2, 
4970.828, 0.5, 1070.28, 5982133.21, 
4975.781, 0.1, 1070.39, 5982133.2, 
4980.781, -0.4, 1070.31, 5982133.17, 
4985.813, -0.3, 1070.24, 5982133.2, 
4990.813, 0.9, 1070.27, 5982133.21, 
4995.828, 0.1, 1070.35, 5982133.22, 
5000.875, -0.5, 1070.31, 5982133.22, 
5005.891, 0.3, 1070.3, 5982133.22, 
5010.859, 0.7, 1070.29, 5982133.21, 
5015.859, 0.6, 1070.3, 5982133.23, 
5020.891, 0.2, 1070.19, 5982133.26, 
5025.922, 0.1, 1070.2, 5982133.2, 
5030.859, 0.8, 1070.19, 5982133.22, 
5035.875, 0, 1070.06, 5982133.25, 
5040.906, 0.1, 1070.26, 5982133.22, 
5045.859, 0.4, 1070.14, 5982133.26, 
5050.891, 0.7, 1069.91, 5982133.26, 
5055.922, -0.8, 1069.95, 5982133.21, 
5060.875, 0.3, 1069.95, 5982133.26, 
5065.875, -0.4, 1069.91, 5982133.24, 
5070.906, -0.3, 1069.81, 5982133.2, 
5075.875, -0.6, 1069.88, 5982133.21, 
5080.891, 0, 1069.89, 5982133.21, 
5085.922, 0.2, 1069.84, 5982133.23, 
5090.953, -0.1, 1069.81, 5982133.24, 
5095.984, 0.4, 1069.95, 5982133.28, 
5100.953, 0.3, 1069.96, 5982133.26, 
5105.969, 0, 1069.89, 5982133.22, 
5110.984, 0.1, 1070.01, 5982133.24, 
5116, 0.3, 1069.95, 5982133.27, 
5121.047, 0.2, 1069.9, 5982133.24, 
5125.984, -0.1, 1069.9, 5982133.26, 
5130.984, 0.3, 1069.96, 5982133.26, 
5136.016, -0.5, 1069.76, 5982133.22, 
5140.984, -0.2, 1069.84, 5982133.3, 
5146.031, -0.6, 1069.8, 5982133.22, 
5151, 0.2, 1069.82, 5982133.3, 
5156.031, -0.5, 1069.67, 5982133.22, 
5161, 0.5, 1069.8, 5982133.27, 
5166.047, 0.2, 1069.75, 5982133.25, 
5170.984, 0.6, 1069.76, 5982133.21, 
5176.031, 0.5, 1069.79, 5982133.24, 
5180.984, 0.5, 1069.82, 5982133.27, 
5186, 0, 1069.73, 5982133.28, 
5191.031, -0.5, 1069.77, 5982133.23, 
5195.984, -0.2, 1069.73, 5982133.24, 
5200.984, -0.1, 1069.7, 5982133.22, 
5206, 0.3, 1069.81, 5982133.24, 
5211.031, -0.2, 1069.82, 5982133.27, 
5216, -0.4, 1069.84, 5982133.24, 
5221.016, -0.7, 1069.75, 5982133.24, 
5226.031, 0.7, 1069.74, 5982133.25, 
5231.063, -0.6, 1069.7, 5982133.25, 
5236.063, -0.2, 1069.76, 5982133.28, 
5241.078, 0, 1069.82, 5982133.24, 
5246.078, -0.1, 1069.87, 5982133.22, 
5251.109, -0.4, 1069.83, 5982133.24, 
5256.141, 0, 1069.87, 5982133.26, 
5261.109, 0.3, 1069.87, 5982133.22, 
5266.125, 0.7, 1069.92, 5982133.26, 
5271.125, 1, 1069.96, 5982133.26, 
5276.125, 0.3, 1069.77, 5982133.24, 
5281.141, 0, 1069.79, 5982133.22, 
5286.156, 0, 1069.83, 5982133.24, 
5291.203, 0.3, 1069.98, 5982133.25, 
5296.156, 0, 1069.97, 5982133.25, 
5301.203, 0.6, 1069.88, 5982133.22, 
5306.203, 0.6, 1069.91, 5982133.26, 
5311.172, 0.8, 1069.98, 5982133.24, 
5316.188, -0.4, 1069.95, 5982133.26, 
5321.172, -0.3, 1069.85, 5982133.24, 
5326.188, 0.1, 1070.02, 5982133.24, 
5331.266, -0.4, 1069.91, 5982133.25, 
5336.234, -1, 1069.75, 5982133.22, 
5341.203, -0.4, 1069.96, 5982133.24, 
5346.281, -0.8, 1069.86, 5982133.24, 
5351.25, -0.3, 1069.9, 5982133.26, 
5356.203, 0.1, 1069.83, 5982133.25, 
5361.375, -0.1, 1069.78, 5982133.25, 
5366.234, -0.1, 1069.77, 5982133.28, 
5371.266, -0.2, 1069.87, 5982133.24, 
5376.234, 0.3, 1069.8, 5982133.3, 
5381.266, -0.2, 1069.82, 5982133.26, 
5386.266, 0.4, 1069.93, 5982133.24, 
5391.266, -0.2, 1069.85, 5982133.24, 
5396.297, -0.5, 1069.85, 5982133.24, 
5401.266, 0.3, 1069.88, 5982133.22, 
5406.266, -0.1, 1069.9, 5982133.27, 
5411.313, -0.4, 1070.02, 5982133.26, 
5416.281, -0.4, 1069.75, 5982133.24, 
5421.281, -0.5, 1069.89, 5982133.19, 
5426.344, 0.7, 1069.84, 5982133.26, 
5431.297, -0.3, 1069.74, 5982133.21, 
5436.313, -0.6, 1069.81, 5982133.21, 
5441.313, -0.5, 1069.78, 5982133.21, 
5446.344, -0.5, 1069.71, 5982133.25, 
5451.391, 0, 1069.74, 5982133.23, 
5456.406, 0.5, 1069.9, 5982133.24, 
5461.375, 0, 1069.81, 5982133.22, 
5466.375, -0.3, 1069.92, 5982133.25, 
5471.391, 0.1, 1069.86, 5982133.24, 
5476.438, 0.1, 1069.87, 5982133.28, 
5481.406, -0.1, 1069.75, 5982133.21, 
5486.406, -0.4, 1069.83, 5982133.23, 
5491.406, -0.5, 1069.78, 5982133.28, 
5496.422, -0.4, 1069.84, 5982133.22, 
5501.453, 0.1, 1069.8, 5982133.29, 
5506.438, -0.6, 1069.71, 5982133.24, 
5511.453, -0.5, 1069.7, 5982133.26, 
5516.484, 0.6, 1069.85, 5982133.29, 
5521.453, 0, 1069.84, 5982133.28, 
5526.453, -0.5, 1069.79, 5982133.22, 
5531.469, -0.3, 1069.79, 5982133.24, 
5536.5, 0.2, 1069.84, 5982133.22, 
5541.469, -0.4, 1069.88, 5982133.25, 
5546.469, 0.2, 1069.86, 5982133.26, 
5551.484, 0.1, 1069.72, 5982133.25, 
5556.469, 0, 1069.74, 5982133.23, 
5561.469, -0.3, 1069.66, 5982133.26, 
5566.484, -0.5, 1069.8, 5982133.22, 
5571.484, -0.6, 1069.8, 5982133.22, 
5576.484, 0.1, 1069.89, 5982133.24, 
5581.516, -0.1, 1069.92, 5982133.3, 
5586.547, -0.6, 1069.73, 5982133.22, 
5591.484, -0.5, 1069.72, 5982133.26, 
5596.484, -0.5, 1069.79, 5982133.22, 
5601.484, -0.3, 1069.67, 5982133.28, 
5606.516, -0.5, 1069.77, 5982133.22, 
5611.531, 0.3, 1069.73, 5982133.3, 
5616.484, -0.1, 1069.6, 5982133.26, 
5621.516, 0.1, 1069.7, 5982133.28, 
5626.547, 0, 1069.75, 5982133.24, 
5631.484, 0.1, 1069.67, 5982133.25, 
5636.5, 0.2, 1069.86, 5982133.21, 
5641.531, -0.3, 1069.74, 5982133.29, 
5646.484, -0.6, 1069.6, 5982133.27, 
5651.5, 0, 1069.66, 5982133.28, 
5656.531, 0.3, 1069.76, 5982133.21, 
5661.484, -0.2, 1069.52, 5982133.27, 
5666.5, 0.1, 1069.69, 5982133.25, 
5671.516, 0.3, 1069.53, 5982133.27, 
5676.484, 0.1, 1069.62, 5982133.26, 
5681.484, 0.6, 1069.57, 5982133.29, 
5686.5, -0.4, 1069.57, 5982133.24, 
5691.531, -0.3, 1069.44, 5982133.24, 
5696.484, 0.5, 1069.71, 5982133.24, 
5701.5, 0, 1069.52, 5982133.26, 
5706.516, -0.3, 1069.54, 5982133.26, 
5711.484, -0.5, 1069.57, 5982133.28, 
5716.484, 0.6, 1069.51, 5982133.28, 
5721.531, -0.5, 1069.52, 5982133.26, 
5726.484, 0.4, 1069.48, 5982133.28, 
5731.5, -0.3, 1069.57, 5982133.28, 
5736.516, 0, 1069.49, 5982133.23, 
5741.516, -0.4, 1069.46, 5982133.27, 
5746.531, -0.6, 1069.49, 5982133.27, 
5751.563, 0, 1069.42, 5982133.26, 
5756.609, 0.9, 1069.56, 5982133.3, 
5761.563, 0.4, 1069.44, 5982133.28, 
5766.563, -0.5, 1069.42, 5982133.31, 
