Logging for SGP30
2024-05-01 10:06:37 Raw H2 9022 	Raw Ethanol 20123
2024-05-01 10:06:38 Raw H2 9024 	Raw Ethanol 20247
2024-05-01 10:06:39 Raw H2 9032 	Raw Ethanol 20373
2024-05-01 10:06:40 Raw H2 9035 	Raw Ethanol 20311
2024-05-01 10:06:41 Raw H2 9030 	Raw Ethanol 20134
2024-05-01 10:06:42 Raw H2 9035 	Raw Ethanol 20275
2024-05-01 10:06:43 Raw H2 9024 	Raw Ethanol 20283
2024-05-01 10:06:44 Raw H2 9037 	Raw Ethanol 20187
2024-05-01 10:06:45 Raw H2 9026 	Raw Ethanol 20352
2024-05-01 10:06:46 Raw H2 9035 	Raw Ethanol 20325
2024-05-01 10:06:47 Raw H2 9041 	Raw Ethanol 20417
2024-05-01 10:06:48 Raw H2 9033 	Raw Ethanol 20170
2024-05-01 10:06:49 Raw H2 9024 	Raw Ethanol 20315
2024-05-01 10:06:50 Raw H2 9030 	Raw Ethanol 20294
2024-05-01 10:06:51 Raw H2 9034 	Raw Ethanol 20249
2024-05-01 10:06:53 Raw H2 9031 	Raw Ethanol 20177
2024-05-01 10:06:54 Raw H2 9035 	Raw Ethanol 20272
2024-05-01 10:06:55 Raw H2 9040 	Raw Ethanol 20142
2024-05-01 10:06:56 Raw H2 9039 	Raw Ethanol 20331
2024-05-01 10:06:57 Raw H2 9039 	Raw Ethanol 20139
2024-05-01 10:06:58 Raw H2 9037 	Raw Ethanol 20280
2024-05-01 10:06:59 Raw H2 9037 	Raw Ethanol 20262
2024-05-01 10:07:00 Raw H2 9033 	Raw Ethanol 20071
2024-05-01 10:07:01 Raw H2 9039 	Raw Ethanol 20321
2024-05-01 10:07:02 Raw H2 9036 	Raw Ethanol 20196
2024-05-01 10:07:03 Raw H2 9030 	Raw Ethanol 20256
2024-05-01 10:07:04 Raw H2 9028 	Raw Ethanol 20294
2024-05-01 10:07:05 Raw H2 9033 	Raw Ethanol 20185
2024-05-01 10:07:06 Raw H2 9035 	Raw Ethanol 20229
2024-05-01 10:07:07 Raw H2 9035 	Raw Ethanol 20287
2024-05-01 10:07:08 Raw H2 9025 	Raw Ethanol 20247
2024-05-01 10:07:09 Raw H2 9039 	Raw Ethanol 20317
2024-05-01 10:07:10 Raw H2 9037 	Raw Ethanol 20225
2024-05-01 10:07:11 Raw H2 9036 	Raw Ethanol 20413
2024-05-01 10:07:12 Raw H2 9035 	Raw Ethanol 20223
2024-05-01 10:07:14 Raw H2 9037 	Raw Ethanol 20249
2024-05-01 10:07:15 Raw H2 9040 	Raw Ethanol 20394
2024-05-01 10:07:16 Raw H2 9029 	Raw Ethanol 20266
2024-05-01 10:07:17 Raw H2 9042 	Raw Ethanol 20335
2024-05-01 10:07:18 Raw H2 9045 	Raw Ethanol 20131
2024-05-01 10:07:19 Raw H2 9040 	Raw Ethanol 20035
2024-05-01 10:07:20 Raw H2 9050 	Raw Ethanol 20277
2024-05-01 10:07:21 Raw H2 9052 	Raw Ethanol 20187
2024-05-01 10:07:22 Raw H2 9043 	Raw Ethanol 20205
2024-05-01 10:07:23 Raw H2 9038 	Raw Ethanol 20208
2024-05-01 10:07:24 Raw H2 9043 	Raw Ethanol 20302
2024-05-01 10:07:25 Raw H2 9027 	Raw Ethanol 20341
2024-05-01 10:07:26 Raw H2 9045 	Raw Ethanol 20365
2024-05-01 10:07:27 Raw H2 9039 	Raw Ethanol 20297
2024-05-01 10:07:28 Raw H2 9027 	Raw Ethanol 20136
2024-05-01 10:07:29 Raw H2 9031 	Raw Ethanol 20122
2024-05-01 10:07:30 Raw H2 9039 	Raw Ethanol 20208
2024-05-01 10:07:31 Raw H2 9042 	Raw Ethanol 20433
2024-05-01 10:07:32 Raw H2 9047 	Raw Ethanol 20406
2024-05-01 10:07:33 Raw H2 9039 	Raw Ethanol 20197
2024-05-01 10:07:35 Raw H2 9042 	Raw Ethanol 20239
2024-05-01 10:07:36 Raw H2 9042 	Raw Ethanol 20184
2024-05-01 10:07:37 Raw H2 9041 	Raw Ethanol 20078
2024-05-01 10:07:38 Raw H2 9041 	Raw Ethanol 20385
2024-05-01 10:07:39 Raw H2 9037 	Raw Ethanol 20316
2024-05-01 10:07:40 Raw H2 9040 	Raw Ethanol 20241
2024-05-01 10:07:41 Raw H2 9049 	Raw Ethanol 20180
2024-05-01 10:07:42 Raw H2 9041 	Raw Ethanol 20235
2024-05-01 10:07:43 Raw H2 9045 	Raw Ethanol 20242
2024-05-01 10:07:44 Raw H2 9045 	Raw Ethanol 20254
2024-05-01 10:07:45 Raw H2 9046 	Raw Ethanol 20309
2024-05-01 10:07:46 Raw H2 9038 	Raw Ethanol 20187
2024-05-01 10:07:47 Raw H2 9043 	Raw Ethanol 20364
2024-05-01 10:07:48 Raw H2 9049 	Raw Ethanol 20308
2024-05-01 10:07:49 Raw H2 9047 	Raw Ethanol 20355
2024-05-01 10:07:50 Raw H2 9044 	Raw Ethanol 20328
2024-05-01 10:07:51 Raw H2 9039 	Raw Ethanol 20475
2024-05-01 10:07:52 Raw H2 9048 	Raw Ethanol 20323
2024-05-01 10:07:53 Raw H2 9043 	Raw Ethanol 20237
2024-05-01 10:07:54 Raw H2 9048 	Raw Ethanol 20320
2024-05-01 10:07:56 Raw H2 9039 	Raw Ethanol 20262
2024-05-01 10:07:57 Raw H2 9043 	Raw Ethanol 20299
2024-05-01 10:07:58 Raw H2 9050 	Raw Ethanol 20322
2024-05-01 10:07:59 Raw H2 9056 	Raw Ethanol 20311
2024-05-01 10:08:00 Raw H2 9046 	Raw Ethanol 20268
2024-05-01 10:08:01 Raw H2 9042 	Raw Ethanol 20138
2024-05-01 10:08:02 Raw H2 9044 	Raw Ethanol 20261
2024-05-01 10:08:03 Raw H2 9043 	Raw Ethanol 20315
2024-05-01 10:08:04 Raw H2 9052 	Raw Ethanol 20411
2024-05-01 10:08:05 Raw H2 9047 	Raw Ethanol 20321
2024-05-01 10:08:06 Raw H2 9052 	Raw Ethanol 20170
2024-05-01 10:08:07 Raw H2 9047 	Raw Ethanol 20226
2024-05-01 10:08:08 Raw H2 9047 	Raw Ethanol 20320
2024-05-01 10:08:09 Raw H2 9046 	Raw Ethanol 20244
2024-05-01 10:08:10 Raw H2 9054 	Raw Ethanol 20226
2024-05-01 10:08:11 Raw H2 9060 	Raw Ethanol 20187
2024-05-01 10:08:12 Raw H2 9046 	Raw Ethanol 20148
2024-05-01 10:08:13 Raw H2 9054 	Raw Ethanol 20089
2024-05-01 10:08:14 Raw H2 9056 	Raw Ethanol 20189
2024-05-01 10:08:15 Raw H2 9050 	Raw Ethanol 20216
2024-05-01 10:08:17 Raw H2 9040 	Raw Ethanol 20060
2024-05-01 10:08:18 Raw H2 9048 	Raw Ethanol 20272
2024-05-01 10:08:19 Raw H2 9054 	Raw Ethanol 20184
2024-05-01 10:08:20 Raw H2 9046 	Raw Ethanol 20357
2024-05-01 10:08:21 Raw H2 9053 	Raw Ethanol 20217
2024-05-01 10:08:22 Raw H2 9054 	Raw Ethanol 20278
2024-05-01 10:08:23 Raw H2 9049 	Raw Ethanol 20378
2024-05-01 10:08:24 Raw H2 9049 	Raw Ethanol 20393
2024-05-01 10:08:25 Raw H2 9058 	Raw Ethanol 20204
2024-05-01 10:08:26 Raw H2 9050 	Raw Ethanol 20183
2024-05-01 10:08:27 Raw H2 9050 	Raw Ethanol 20135
2024-05-01 10:08:28 Raw H2 9053 	Raw Ethanol 20254
2024-05-01 10:08:29 Raw H2 9059 	Raw Ethanol 20273
2024-05-01 10:08:30 Raw H2 9060 	Raw Ethanol 20115
2024-05-01 10:08:31 Raw H2 9053 	Raw Ethanol 20066
2024-05-01 10:08:32 Raw H2 9050 	Raw Ethanol 20097
2024-05-01 10:08:33 Raw H2 9054 	Raw Ethanol 20180
2024-05-01 10:08:34 Raw H2 9046 	Raw Ethanol 20091
2024-05-01 10:08:35 Raw H2 9051 	Raw Ethanol 20150
2024-05-01 10:08:36 Raw H2 9048 	Raw Ethanol 20072
2024-05-01 10:08:38 Raw H2 9053 	Raw Ethanol 20074
2024-05-01 10:08:39 Raw H2 9058 	Raw Ethanol 20201
2024-05-01 10:08:40 Raw H2 9059 	Raw Ethanol 20114
2024-05-01 10:08:41 Raw H2 9054 	Raw Ethanol 20138
2024-05-01 10:08:42 Raw H2 9057 	Raw Ethanol 20159
2024-05-01 10:08:43 Raw H2 9056 	Raw Ethanol 20141
2024-05-01 10:08:44 Raw H2 9051 	Raw Ethanol 20073
2024-05-01 10:08:45 Raw H2 9053 	Raw Ethanol 20043
2024-05-01 10:08:46 Raw H2 9056 	Raw Ethanol 20154
2024-05-01 10:08:47 Raw H2 9055 	Raw Ethanol 20188
2024-05-01 10:08:48 Raw H2 9054 	Raw Ethanol 20242
2024-05-01 10:08:49 Raw H2 9058 	Raw Ethanol 20136
2024-05-01 10:08:50 Raw H2 9054 	Raw Ethanol 20093
2024-05-01 10:08:51 Raw H2 9052 	Raw Ethanol 20090
2024-05-01 10:08:52 Raw H2 9061 	Raw Ethanol 20131
2024-05-01 10:08:53 Raw H2 9048 	Raw Ethanol 20232
2024-05-01 10:08:54 Raw H2 9048 	Raw Ethanol 20253
2024-05-01 10:08:55 Raw H2 9054 	Raw Ethanol 20232
2024-05-01 10:08:56 Raw H2 9052 	Raw Ethanol 20245
2024-05-01 10:08:57 Raw H2 9058 	Raw Ethanol 20142
2024-05-01 10:08:59 Raw H2 9053 	Raw Ethanol 20065
2024-05-01 10:09:00 Raw H2 9047 	Raw Ethanol 20220
2024-05-01 10:09:01 Raw H2 9050 	Raw Ethanol 20309
2024-05-01 10:09:02 Raw H2 9053 	Raw Ethanol 20211
2024-05-01 10:09:03 Raw H2 9046 	Raw Ethanol 20368
2024-05-01 10:09:04 Raw H2 9048 	Raw Ethanol 20125
2024-05-01 10:09:05 Raw H2 9046 	Raw Ethanol 20207
2024-05-01 10:09:06 Raw H2 9056 	Raw Ethanol 20172
2024-05-01 10:09:07 Raw H2 9047 	Raw Ethanol 20130
2024-05-01 10:09:08 Raw H2 9061 	Raw Ethanol 20238
2024-05-01 10:09:09 Raw H2 9054 	Raw Ethanol 20241
2024-05-01 10:09:10 Raw H2 9055 	Raw Ethanol 20227
2024-05-01 10:09:11 Raw H2 9051 	Raw Ethanol 20112
2024-05-01 10:09:12 Raw H2 9050 	Raw Ethanol 20082
2024-05-01 10:09:13 Raw H2 9051 	Raw Ethanol 19925
2024-05-01 10:09:14 Raw H2 9064 	Raw Ethanol 20242
2024-05-01 10:09:15 Raw H2 9051 	Raw Ethanol 20182
2024-05-01 10:09:16 Raw H2 9053 	Raw Ethanol 20253
2024-05-01 10:09:17 Raw H2 9044 	Raw Ethanol 20265
2024-05-01 10:09:18 Raw H2 9054 	Raw Ethanol 20229
2024-05-01 10:09:20 Raw H2 9042 	Raw Ethanol 20203
2024-05-01 10:09:21 Raw H2 9046 	Raw Ethanol 20143
2024-05-01 10:09:22 Raw H2 9058 	Raw Ethanol 20114
2024-05-01 10:09:23 Raw H2 9056 	Raw Ethanol 20166
2024-05-01 10:09:24 Raw H2 9058 	Raw Ethanol 20207
2024-05-01 10:09:25 Raw H2 9053 	Raw Ethanol 20287
2024-05-01 10:09:26 Raw H2 9063 	Raw Ethanol 20367
2024-05-01 10:09:27 Raw H2 9061 	Raw Ethanol 20223
2024-05-01 10:09:28 Raw H2 9055 	Raw Ethanol 20313
2024-05-01 10:09:29 Raw H2 9056 	Raw Ethanol 20073
2024-05-01 10:09:30 Raw H2 9047 	Raw Ethanol 20139
2024-05-01 10:09:31 Raw H2 9058 	Raw Ethanol 20181
2024-05-01 10:09:32 Raw H2 9057 	Raw Ethanol 20207
2024-05-01 10:09:33 Raw H2 9055 	Raw Ethanol 20153
2024-05-01 10:09:34 Raw H2 9057 	Raw Ethanol 20155
2024-05-01 10:09:35 Raw H2 9050 	Raw Ethanol 20297
2024-05-01 10:09:36 Raw H2 9061 	Raw Ethanol 20180
2024-05-01 10:09:37 Raw H2 9050 	Raw Ethanol 20318
2024-05-01 10:09:38 Raw H2 9065 	Raw Ethanol 20329
2024-05-01 10:09:39 Raw H2 9059 	Raw Ethanol 20242
2024-05-01 10:09:41 Raw H2 9051 	Raw Ethanol 20236
2024-05-01 10:09:42 Raw H2 9058 	Raw Ethanol 20196
2024-05-01 10:09:43 Raw H2 9053 	Raw Ethanol 20210
2024-05-01 10:09:44 Raw H2 9053 	Raw Ethanol 20205
2024-05-01 10:09:45 Raw H2 9050 	Raw Ethanol 20368
2024-05-01 10:09:46 Raw H2 9053 	Raw Ethanol 20324
2024-05-01 10:09:47 Raw H2 9050 	Raw Ethanol 20217
2024-05-01 10:09:48 Raw H2 9046 	Raw Ethanol 20164
2024-05-01 10:09:49 Raw H2 9052 	Raw Ethanol 20220
2024-05-01 10:09:50 Raw H2 9056 	Raw Ethanol 20140
2024-05-01 10:09:51 Raw H2 9056 	Raw Ethanol 20166
2024-05-01 10:09:52 Raw H2 9054 	Raw Ethanol 20225
2024-05-01 10:09:53 Raw H2 9050 	Raw Ethanol 20210
2024-05-01 10:09:54 Raw H2 9054 	Raw Ethanol 20218
2024-05-01 10:09:55 Raw H2 9061 	Raw Ethanol 20352
2024-05-01 10:09:56 Raw H2 9057 	Raw Ethanol 20435
2024-05-01 10:09:57 Raw H2 9060 	Raw Ethanol 20259
2024-05-01 10:09:58 Raw H2 9056 	Raw Ethanol 20261
2024-05-01 10:09:59 Raw H2 9065 	Raw Ethanol 20289
2024-05-01 10:10:00 Raw H2 9050 	Raw Ethanol 20314
2024-05-01 10:10:02 Raw H2 9065 	Raw Ethanol 20280
2024-05-01 10:10:03 Raw H2 9065 	Raw Ethanol 20359
2024-05-01 10:10:04 Raw H2 9073 	Raw Ethanol 20340
2024-05-01 10:10:05 Raw H2 9060 	Raw Ethanol 20274
2024-05-01 10:10:06 Raw H2 9061 	Raw Ethanol 20252
2024-05-01 10:10:07 Raw H2 9051 	Raw Ethanol 20442
2024-05-01 10:10:08 Raw H2 9061 	Raw Ethanol 20295
2024-05-01 10:10:09 Raw H2 9067 	Raw Ethanol 20265
2024-05-01 10:10:10 Raw H2 9063 	Raw Ethanol 20303
2024-05-01 10:10:11 Raw H2 9057 	Raw Ethanol 20433
2024-05-01 10:10:12 Raw H2 9059 	Raw Ethanol 20359
2024-05-01 10:10:13 Raw H2 9072 	Raw Ethanol 20155
2024-05-01 10:10:14 Raw H2 9069 	Raw Ethanol 20228
2024-05-01 10:10:15 Raw H2 9070 	Raw Ethanol 20254
2024-05-01 10:10:16 Raw H2 9075 	Raw Ethanol 20293
2024-05-01 10:10:17 Raw H2 9080 	Raw Ethanol 20171
2024-05-01 10:10:18 Raw H2 9073 	Raw Ethanol 20093
2024-05-01 10:10:19 Raw H2 9070 	Raw Ethanol 20005
2024-05-01 10:10:20 Raw H2 9067 	Raw Ethanol 20223
2024-05-01 10:10:21 Raw H2 9065 	Raw Ethanol 20324
2024-05-01 10:10:23 Raw H2 9071 	Raw Ethanol 20280
2024-05-01 10:10:24 Raw H2 9072 	Raw Ethanol 20396
2024-05-01 10:10:25 Raw H2 9064 	Raw Ethanol 20156
2024-05-01 10:10:26 Raw H2 9069 	Raw Ethanol 20265
2024-05-01 10:10:27 Raw H2 9061 	Raw Ethanol 20176
2024-05-01 10:10:28 Raw H2 9060 	Raw Ethanol 20144
2024-05-01 10:10:29 Raw H2 9070 	Raw Ethanol 20212
2024-05-01 10:10:30 Raw H2 9072 	Raw Ethanol 20247
2024-05-01 10:10:31 Raw H2 9074 	Raw Ethanol 20280
2024-05-01 10:10:32 Raw H2 9070 	Raw Ethanol 20382
2024-05-01 10:10:33 Raw H2 9070 	Raw Ethanol 20261
2024-05-01 10:10:34 Raw H2 9068 	Raw Ethanol 20211
2024-05-01 10:10:35 Raw H2 9071 	Raw Ethanol 20353
2024-05-01 10:10:36 Raw H2 9071 	Raw Ethanol 20234
2024-05-01 10:10:37 Raw H2 9076 	Raw Ethanol 20229
2024-05-01 10:10:38 Raw H2 9070 	Raw Ethanol 20277
2024-05-01 10:10:39 Raw H2 9069 	Raw Ethanol 20249
2024-05-01 10:10:40 Raw H2 9068 	Raw Ethanol 20209
2024-05-01 10:10:41 Raw H2 9065 	Raw Ethanol 20187
2024-05-01 10:10:42 Raw H2 9065 	Raw Ethanol 20292
2024-05-01 10:10:44 Raw H2 9069 	Raw Ethanol 20281
2024-05-01 10:10:45 Raw H2 9064 	Raw Ethanol 20197
2024-05-01 10:10:46 Raw H2 9070 	Raw Ethanol 20260
2024-05-01 10:10:47 Raw H2 9065 	Raw Ethanol 20284
2024-05-01 10:10:48 Raw H2 9061 	Raw Ethanol 20133
2024-05-01 10:10:49 Raw H2 9074 	Raw Ethanol 20179
2024-05-01 10:10:50 Raw H2 9069 	Raw Ethanol 20219
2024-05-01 10:10:51 Raw H2 9072 	Raw Ethanol 20227
2024-05-01 10:10:52 Raw H2 9071 	Raw Ethanol 20237
2024-05-01 10:10:53 Raw H2 9079 	Raw Ethanol 20210
2024-05-01 10:10:54 Raw H2 9070 	Raw Ethanol 20280
2024-05-01 10:10:55 Raw H2 9078 	Raw Ethanol 20194
2024-05-01 10:10:56 Raw H2 9076 	Raw Ethanol 20175
2024-05-01 10:10:57 Raw H2 9080 	Raw Ethanol 20241
2024-05-01 10:10:58 Raw H2 9065 	Raw Ethanol 20233
2024-05-01 10:10:59 Raw H2 9070 	Raw Ethanol 20335
2024-05-01 10:11:00 Raw H2 9079 	Raw Ethanol 20221
2024-05-01 10:11:01 Raw H2 9072 	Raw Ethanol 20256
2024-05-01 10:11:02 Raw H2 9075 	Raw Ethanol 20120
2024-05-01 10:11:03 Raw H2 9071 	Raw Ethanol 20231
2024-05-01 10:11:05 Raw H2 9074 	Raw Ethanol 20190
2024-05-01 10:11:06 Raw H2 9077 	Raw Ethanol 20329
2024-05-01 10:11:07 Raw H2 9073 	Raw Ethanol 20179
2024-05-01 10:11:08 Raw H2 9075 	Raw Ethanol 20203
2024-05-01 10:11:09 Raw H2 9066 	Raw Ethanol 20087
2024-05-01 10:11:10 Raw H2 9070 	Raw Ethanol 20341
2024-05-01 10:11:11 Raw H2 9065 	Raw Ethanol 20346
2024-05-01 10:11:12 Raw H2 9070 	Raw Ethanol 20420
2024-05-01 10:11:13 Raw H2 9061 	Raw Ethanol 20176
2024-05-01 10:11:14 Raw H2 9057 	Raw Ethanol 20253
2024-05-01 10:11:15 Raw H2 9064 	Raw Ethanol 20212
2024-05-01 10:11:16 Raw H2 9068 	Raw Ethanol 20311
2024-05-01 10:11:17 Raw H2 9066 	Raw Ethanol 20442
2024-05-01 10:11:18 Raw H2 9071 	Raw Ethanol 20318
2024-05-01 10:11:19 Raw H2 9075 	Raw Ethanol 20262
2024-05-01 10:11:20 Raw H2 9075 	Raw Ethanol 20339
2024-05-01 10:11:21 Raw H2 9080 	Raw Ethanol 20293
2024-05-01 10:11:22 Raw H2 9075 	Raw Ethanol 20228
2024-05-01 10:11:23 Raw H2 9079 	Raw Ethanol 20283
2024-05-01 10:11:24 Raw H2 9072 	Raw Ethanol 20197
2024-05-01 10:11:26 Raw H2 9076 	Raw Ethanol 20306
2024-05-01 10:11:27 Raw H2 9084 	Raw Ethanol 20367
2024-05-01 10:11:28 Raw H2 9075 	Raw Ethanol 20333
2024-05-01 10:11:29 Raw H2 9075 	Raw Ethanol 20427
2024-05-01 10:11:30 Raw H2 9080 	Raw Ethanol 20260
2024-05-01 10:11:31 Raw H2 9071 	Raw Ethanol 20275
2024-05-01 10:11:32 Raw H2 9076 	Raw Ethanol 20186
2024-05-01 10:11:33 Raw H2 9074 	Raw Ethanol 20135
2024-05-01 10:11:34 Raw H2 9077 	Raw Ethanol 20361
2024-05-01 10:11:35 Raw H2 9073 	Raw Ethanol 20147
2024-05-01 10:11:36 Raw H2 9079 	Raw Ethanol 20139
2024-05-01 10:11:37 Raw H2 9082 	Raw Ethanol 20055
2024-05-01 10:11:38 Raw H2 9079 	Raw Ethanol 20245
2024-05-01 10:11:39 Raw H2 9084 	Raw Ethanol 20371
2024-05-01 10:11:40 Raw H2 9079 	Raw Ethanol 20058
2024-05-01 10:11:41 Raw H2 9084 	Raw Ethanol 20141
2024-05-01 10:11:42 Raw H2 9086 	Raw Ethanol 20162
2024-05-01 10:11:43 Raw H2 9078 	Raw Ethanol 20217
2024-05-01 10:11:44 Raw H2 9078 	Raw Ethanol 20292
2024-05-01 10:11:45 Raw H2 9077 	Raw Ethanol 20395
2024-05-01 10:11:47 Raw H2 9084 	Raw Ethanol 20183
2024-05-01 10:11:48 Raw H2 9074 	Raw Ethanol 20068
2024-05-01 10:11:49 Raw H2 9080 	Raw Ethanol 20114
2024-05-01 10:11:50 Raw H2 9072 	Raw Ethanol 20197
2024-05-01 10:11:51 Raw H2 9071 	Raw Ethanol 20189
2024-05-01 10:11:52 Raw H2 9075 	Raw Ethanol 20067
2024-05-01 10:11:53 Raw H2 9076 	Raw Ethanol 20113
2024-05-01 10:11:54 Raw H2 9077 	Raw Ethanol 20183
2024-05-01 10:11:55 Raw H2 9085 	Raw Ethanol 20128
2024-05-01 10:11:56 Raw H2 9083 	Raw Ethanol 20218
2024-05-01 10:11:57 Raw H2 9079 	Raw Ethanol 20205
2024-05-01 10:11:58 Raw H2 9080 	Raw Ethanol 20223
2024-05-01 10:11:59 Raw H2 9075 	Raw Ethanol 20220
2024-05-01 10:12:00 Raw H2 9071 	Raw Ethanol 20128
2024-05-01 10:12:01 Raw H2 9084 	Raw Ethanol 20100
2024-05-01 10:12:02 Raw H2 9078 	Raw Ethanol 20223
2024-05-01 10:12:03 Raw H2 9077 	Raw Ethanol 20149
2024-05-01 10:12:04 Raw H2 9074 	Raw Ethanol 20238
2024-05-01 10:12:05 Raw H2 9071 	Raw Ethanol 20303
2024-05-01 10:12:06 Raw H2 9082 	Raw Ethanol 20218
2024-05-01 10:12:08 Raw H2 9086 	Raw Ethanol 20246
2024-05-01 10:12:09 Raw H2 9079 	Raw Ethanol 20086
2024-05-01 10:12:10 Raw H2 9077 	Raw Ethanol 20230
2024-05-01 10:12:11 Raw H2 9075 	Raw Ethanol 20101
2024-05-01 10:12:12 Raw H2 9081 	Raw Ethanol 20166
2024-05-01 10:12:13 Raw H2 9076 	Raw Ethanol 20223
2024-05-01 10:12:14 Raw H2 9078 	Raw Ethanol 20234
2024-05-01 10:12:15 Raw H2 9074 	Raw Ethanol 20163
2024-05-01 10:12:16 Raw H2 9081 	Raw Ethanol 20172
2024-05-01 10:12:17 Raw H2 9083 	Raw Ethanol 20154
2024-05-01 10:12:18 Raw H2 9077 	Raw Ethanol 20248
2024-05-01 10:12:19 Raw H2 9087 	Raw Ethanol 20323
2024-05-01 10:12:20 Raw H2 9082 	Raw Ethanol 20363
2024-05-01 10:12:21 Raw H2 9085 	Raw Ethanol 20305
2024-05-01 10:12:22 Raw H2 9075 	Raw Ethanol 20235
2024-05-01 10:12:23 Raw H2 9090 	Raw Ethanol 20222
2024-05-01 10:12:24 Raw H2 9081 	Raw Ethanol 20206
2024-05-01 10:12:25 Raw H2 9086 	Raw Ethanol 20127
2024-05-01 10:12:26 Raw H2 9086 	Raw Ethanol 20214
2024-05-01 10:12:27 Raw H2 9082 	Raw Ethanol 20242
2024-05-01 10:12:28 Raw H2 9083 	Raw Ethanol 20204
2024-05-01 10:12:30 Raw H2 9089 	Raw Ethanol 20188
2024-05-01 10:12:31 Raw H2 9091 	Raw Ethanol 20281
2024-05-01 10:12:32 Raw H2 9085 	Raw Ethanol 20169
2024-05-01 10:12:33 Raw H2 9084 	Raw Ethanol 20175
2024-05-01 10:12:34 Raw H2 9091 	Raw Ethanol 20112
2024-05-01 10:12:35 Raw H2 9075 	Raw Ethanol 20331
2024-05-01 10:12:36 Raw H2 9087 	Raw Ethanol 20168
2024-05-01 10:12:37 Raw H2 9092 	Raw Ethanol 20243
2024-05-01 10:12:38 Raw H2 9089 	Raw Ethanol 20216
2024-05-01 10:12:39 Raw H2 9085 	Raw Ethanol 20238
2024-05-01 10:12:40 Raw H2 9094 	Raw Ethanol 20275
2024-05-01 10:12:41 Raw H2 9088 	Raw Ethanol 20168
2024-05-01 10:12:42 Raw H2 9091 	Raw Ethanol 20206
2024-05-01 10:12:43 Raw H2 9091 	Raw Ethanol 20184
2024-05-01 10:12:44 Raw H2 9095 	Raw Ethanol 20246
2024-05-01 10:12:45 Raw H2 9091 	Raw Ethanol 20293
2024-05-01 10:12:46 Raw H2 9094 	Raw Ethanol 20189
2024-05-01 10:12:47 Raw H2 9089 	Raw Ethanol 20195
2024-05-01 10:12:48 Raw H2 9080 	Raw Ethanol 20217
2024-05-01 10:12:49 Raw H2 9080 	Raw Ethanol 20320
2024-05-01 10:12:51 Raw H2 9096 	Raw Ethanol 20241
2024-05-01 10:12:52 Raw H2 9082 	Raw Ethanol 20420
2024-05-01 10:12:53 Raw H2 9084 	Raw Ethanol 20269
2024-05-01 10:12:54 Raw H2 9096 	Raw Ethanol 20187
2024-05-01 10:12:55 Raw H2 9093 	Raw Ethanol 20309
2024-05-01 10:12:56 Raw H2 9092 	Raw Ethanol 20118
2024-05-01 10:12:57 Raw H2 9090 	Raw Ethanol 20199
2024-05-01 10:12:58 Raw H2 9071 	Raw Ethanol 20230
2024-05-01 10:12:59 Raw H2 9087 	Raw Ethanol 20256
2024-05-01 10:13:00 Raw H2 9088 	Raw Ethanol 20241
2024-05-01 10:13:01 Raw H2 9082 	Raw Ethanol 20090
2024-05-01 10:13:02 Raw H2 9087 	Raw Ethanol 20222
2024-05-01 10:13:03 Raw H2 9087 	Raw Ethanol 20115
2024-05-01 10:13:04 Raw H2 9089 	Raw Ethanol 20230
2024-05-01 10:13:05 Raw H2 9081 	Raw Ethanol 20146
2024-05-01 10:13:06 Raw H2 9089 	Raw Ethanol 20186
2024-05-01 10:13:07 Raw H2 9087 	Raw Ethanol 20227
2024-05-01 10:13:08 Raw H2 9088 	Raw Ethanol 20169
2024-05-01 10:13:09 Raw H2 9094 	Raw Ethanol 20299
2024-05-01 10:13:10 Raw H2 9089 	Raw Ethanol 20366
2024-05-01 10:13:12 Raw H2 9091 	Raw Ethanol 20402
2024-05-01 10:13:13 Raw H2 9091 	Raw Ethanol 20139
2024-05-01 10:13:14 Raw H2 9091 	Raw Ethanol 20288
2024-05-01 10:13:15 Raw H2 9088 	Raw Ethanol 20194
2024-05-01 10:13:16 Raw H2 9096 	Raw Ethanol 20166
2024-05-01 10:13:17 Raw H2 9091 	Raw Ethanol 20329
2024-05-01 10:13:18 Raw H2 9094 	Raw Ethanol 20281
2024-05-01 10:13:19 Raw H2 9091 	Raw Ethanol 20466
2024-05-01 10:13:20 Raw H2 9094 	Raw Ethanol 20125
2024-05-01 10:13:21 Raw H2 9095 	Raw Ethanol 20302
2024-05-01 10:13:22 Raw H2 9083 	Raw Ethanol 20226
2024-05-01 10:13:23 Raw H2 9093 	Raw Ethanol 20289
2024-05-01 10:13:24 Raw H2 9097 	Raw Ethanol 20228
2024-05-01 10:13:25 Raw H2 9091 	Raw Ethanol 20266
2024-05-01 10:13:26 Raw H2 9094 	Raw Ethanol 20162
2024-05-01 10:13:27 Raw H2 9098 	Raw Ethanol 20240
2024-05-01 10:13:28 Raw H2 9095 	Raw Ethanol 20155
2024-05-01 10:13:29 Raw H2 9102 	Raw Ethanol 20214
2024-05-01 10:13:30 Raw H2 9087 	Raw Ethanol 20327
2024-05-01 10:13:31 Raw H2 9095 	Raw Ethanol 20256
2024-05-01 10:13:33 Raw H2 9084 	Raw Ethanol 20214
2024-05-01 10:13:34 Raw H2 9099 	Raw Ethanol 20211
2024-05-01 10:13:35 Raw H2 9103 	Raw Ethanol 20148
