Start Log	Run: 62	Date: 5/2/2024   Time: 7:20:05
Time, 601150 MassRate , 601150 Mass (g), 601150 Frequency (Hz)
5806.438, 0.2, 1151.09, 5982117.69, 
5811.484, 0, 1150.64, 5982117.69, 
5816.5, 0.2, 1150.88, 5982117.67, 
5821.469, -0.2, 1150.94, 5982117.67, 
5826.5, -0.2, 1150.54, 5982117.71, 
5831.453, 0, 1150.81, 5982117.67, 
5836.453, -0.1, 1150.94, 5982117.68, 
5841.516, 0.2, 1150.53, 5982117.69, 
5846.469, 0, 1150.62, 5982117.67, 
5851.484, 0, 1150.78, 5982117.66, 
5856.5, 0, 1150.4, 5982117.71, 
5861.531, -0.2, 1150.57, 5982117.69, 
5866.484, 0, 1150.69, 5982117.71, 
5871.531, -0.6, 1150.55, 5982117.71, 
5876.547, 0, 1150.36, 5982117.71, 
5881.516, 0, 1150.51, 5982117.71, 
5886.531, 0, 1150.52, 5982117.73, 
5891.578, 0, 1150.55, 5982117.67, 
5896.531, 0, 1150.13, 5982117.73, 
5901.547, 0.2, 1150.26, 5982117.71, 
5906.578, 0.2, 1150.3, 5982117.71, 
5911.609, 0, 1150.44, 5982117.73, 
5916.578, 0.2, 1150.49, 5982117.69, 
5921.578, -0.7, 1150.42, 5982117.75, 
5926.594, 0.5, 1150.25, 5982117.73, 
5931.641, 0, 1150.29, 5982117.73, 
5936.594, 0, 1150.24, 5982117.73, 
5941.609, 0.5, 1150.32, 5982117.73, 
5946.625, 0, 1150.35, 5982117.71, 
5951.656, 0.2, 1150.38, 5982117.69, 
5956.609, -0.3, 1150.5, 5982117.7, 
5961.609, 0, 1150.03, 5982117.75, 
5966.641, 0.2, 1150.04, 5982117.73, 
5971.641, 0.3, 1150.23, 5982117.73, 
5976.656, 0.2, 1150.27, 5982117.73, 
5981.672, 0.2, 1150.42, 5982117.71, 
5986.719, 0, 1150.39, 5982117.73, 
5991.688, 0, 1150.5, 5982117.73, 
5996.703, -0.4, 1150.03, 5982117.75, 
6001.719, -0.2, 1150.02, 5982117.77, 
6006.734, 0, 1150.17, 5982117.75, 
6011.781, 0.5, 1150.22, 5982117.73, 
6016.734, 0.5, 1150.21, 5982117.73, 
6021.734, 0.5, 1150.26, 5982117.73, 
6026.781, 0.2, 1150.25, 5982117.71, 
6031.813, 0, 1150.15, 5982117.73, 
6036.766, 0.2, 1150.25, 5982117.73, 
6041.781, -0.2, 1150.19, 5982117.73, 
6046.797, 0.6, 1150.2, 5982117.75, 
6051.828, 0.2, 1149.7, 5982117.77, 
6056.781, -0.5, 1149.74, 5982117.79, 
6061.797, 0.2, 1149.73, 5982117.77, 
6066.813, -0.2, 1149.69, 5982117.79, 
6071.828, 0, 1149.68, 5982117.81, 
6076.859, 0, 1149.64, 5982117.77, 
6081.828, 0, 1149.66, 5982117.77, 
6086.828, 0.2, 1149.63, 5982117.79, 
6091.859, -0.2, 1149.66, 5982117.77, 
6096.891, 0.2, 1149.61, 5982117.77, 
6101.844, 0, 1149.67, 5982117.79, 
6106.844, 0, 1149.68, 5982117.79, 
6111.891, 0, 1149.68, 5982117.77, 
6116.875, -0.2, 1149.68, 5982117.79, 
6121.906, 0, 1149.68, 5982117.79, 
6126.859, 0, 1149.63, 5982117.79, 
6131.906, 0.2, 1149.69, 5982117.77, 
6136.891, 0.2, 1149.68, 5982117.77, 
6141.906, 0, 1149.86, 5982117.75, 
6146.953, -0.2, 1149.79, 5982117.79, 
6151.969, 0.2, 1150.05, 5982117.75, 
6156.938, 0, 1149.8, 5982117.77, 
6161.953, 0.5, 1149.96, 5982117.75, 
6166.984, 0, 1150.04, 5982117.73, 
6172.016, 0.2, 1150.17, 5982117.71, 
6177.031, -0.2, 1150.14, 5982117.75, 
6181.984, 0, 1150.27, 5982117.73, 
6186.984, 0.2, 1150.31, 5982117.71, 
6192.031, 0, 1150.38, 5982117.73, 
6196.984, -0.4, 1150.12, 5982117.75, 
6201.984, 0, 1150.17, 5982117.73, 
6206.984, 0.2, 1150.23, 5982117.73, 
6211.984, 0, 1150.29, 5982117.73, 
6217, 0, 1150.49, 5982117.73, 
6222.047, 0, 1150.46, 5982117.71, 
6226.984, -0.4, 1150.28, 5982117.73, 
6232.031, 0, 1150.26, 5982117.73, 
6236.984, 0, 1150.26, 5982117.73, 
6242, 0, 1150.49, 5982117.71, 
6247.016, 0.2, 1150.49, 5982117.69, 
6252.031, 0.1, 1150.61, 5982117.65, 
6257.078, 0, 1150.25, 5982117.73, 
6262.031, -0.3, 1150.31, 5982117.73, 
6267.047, 0, 1150.26, 5982117.73, 
6272.078, -0.5, 1150.36, 5982117.73, 
6277.047, 0.2, 1150.46, 5982117.71, 
6282.047, -1, 1150.22, 5982117.75, 
6287.078, 0.5, 1150.12, 5982117.73, 
6292.125, 0.2, 1150.03, 5982117.73, 
6297.078, 0.2, 1150.1, 5982117.73, 
6302.078, 0, 1150.21, 5982117.73, 
6307.078, 0, 1150.26, 5982117.73, 
6312.094, -0.5, 1150.19, 5982117.73, 
6317.094, 0, 1150.4, 5982117.71, 
6322.125, 0.1, 1150.48, 5982117.7, 
6327.156, 0, 1149.94, 5982117.73, 
6332.125, 0, 1150.19, 5982117.75, 
6337.125, 0, 1149.97, 5982117.77, 
6342.156, -0.2, 1150.13, 5982117.73, 
6347.125, 0.2, 1150.15, 5982117.75, 
6352.141, -0.2, 1150.06, 5982117.73, 
6357.156, 0, 1150.19, 5982117.73, 
6362.203, -0.2, 1150.15, 5982117.73, 
6367.156, -0.2, 1150.25, 5982117.73, 
6372.156, 0.2, 1150.3, 5982117.73, 
6377.203, -0.5, 1150.31, 5982117.73, 
6382.156, -0.2, 1149.87, 5982117.75, 
6387.203, 0.2, 1149.81, 5982117.73, 
6392.156, -0.2, 1149.96, 5982117.75, 
6397.172, 0, 1149.97, 5982117.73, 
6402.188, 0, 1149.97, 5982117.77, 
6407.203, 0.2, 1150.1, 5982117.75, 
6412.234, 0, 1150.17, 5982117.73, 
6417.203, 0.2, 1150.08, 5982117.71, 
6422.234, -0.2, 1150.03, 5982117.75, 
6427.203, 0, 1150.19, 5982117.73, 
6432.219, 0, 1150.19, 5982117.73, 
6437.203, 0.2, 1150.38, 5982117.73, 
6442.219, 0.2, 1150.25, 5982117.73, 
6447.266, -0.3, 1150.09, 5982117.77, 
6452.234, 0.2, 1149.78, 5982117.77, 
6457.25, 0.2, 1149.85, 5982117.79, 
6462.266, 0.5, 1149.8, 5982117.75, 
6467.234, 0.2, 1149.97, 5982117.77, 
6472.234, 0, 1149.82, 5982117.75, 
6477.25, 0, 1149.8, 5982117.77, 
6482.297, 0.2, 1149.82, 5982117.77, 
6487.234, -0.2, 1149.7, 5982117.79, 
6492.234, 0, 1149.79, 5982117.77, 
6497.281, 0.2, 1149.76, 5982117.77, 
6502.266, 0, 1149.75, 5982117.77, 
6507.297, 0, 1149.74, 5982117.77, 
6512.313, 0.2, 1149.63, 5982117.77, 
6517.359, -0.2, 1149.66, 5982117.77, 
6522.313, 0, 1149.8, 5982117.77, 
6527.328, 0, 1149.74, 5982117.75, 
6532.344, 0, 1149.62, 5982117.79, 
6537.359, 0, 1149.58, 5982117.79, 
6542.391, 0.4, 1150.26, 5982117.73, 
6547.391, 0, 1149.95, 5982117.77, 
6552.422, -0.5, 1149.89, 5982117.77, 
6557.406, -0.2, 1149.92, 5982117.75, 
6562.406, 0, 1149.69, 5982117.77, 
6567.453, 0, 1149.81, 5982117.77, 
6572.406, -0.2, 1149.69, 5982117.79, 
6577.422, -0.2, 1149.68, 5982117.79, 
6582.453, 0.2, 1149.68, 5982117.79, 
6587.406, 0.2, 1149.58, 5982117.79, 
6592.453, 0, 1149.7, 5982117.79, 
6597.406, 0.2, 1149.57, 5982117.79, 
6602.438, 0.7, 1149.77, 5982117.73, 
6607.469, 0.2, 1149.94, 5982117.75, 
6612.5, 0, 1149.8, 5982117.75, 
6617.453, -0.2, 1149.84, 5982117.75, 
6622.469, 0.2, 1149.91, 5982117.75, 
6627.484, -0.2, 1149.76, 5982117.75, 
6632.516, 0.2, 1149.83, 5982117.77, 
6637.484, 0, 1149.79, 5982117.75, 
6642.484, 0, 1149.76, 5982117.77, 
6647.531, 0.2, 1149.79, 5982117.77, 
6652.484, 0, 1149.78, 5982117.77, 
6657.531, -0.2, 1149.79, 5982117.77, 
6662.484, -0.2, 1149.86, 5982117.75, 
6667.5, 0.2, 1149.85, 5982117.77, 
6672.516, -0.2, 1149.82, 5982117.79, 
6677.563, 0, 1149.82, 5982117.77, 
6682.531, -0.2, 1149.88, 5982117.79, 
6687.547, 0, 1149.76, 5982117.77, 
6692.563, 0, 1149.73, 5982117.79, 
6697.594, -0.5, 1149.61, 5982117.79, 
6702.609, 0, 1149.64, 5982117.79, 
6707.578, -0.2, 1149.68, 5982117.79, 
6712.578, 0.2, 1149.84, 5982117.77, 
6717.594, 0.2, 1149.82, 5982117.79, 
6722.625, 0, 1149.6, 5982117.77, 
6727.594, -0.2, 1149.53, 5982117.77, 
6732.609, 0, 1149.59, 5982117.79, 
6737.625, -0.7, 1150, 5982117.74, 
6742.656, 0.5, 1149.96, 5982117.75, 
6747.688, -0.5, 1149.8, 5982117.73, 
6752.656, 0.2, 1149.97, 5982117.75, 
6757.672, 0, 1149.95, 5982117.75, 
6762.688, 0, 1149.89, 5982117.77, 
6767.719, -0.2, 1149.86, 5982117.77, 
6772.75, 0.2, 1149.83, 5982117.75, 
6777.703, -0.5, 1149.68, 5982117.77, 
6782.719, 0.2, 1149.87, 5982117.77, 
6787.766, 0.5, 1149.64, 5982117.77, 
6792.719, 0.2, 1149.75, 5982117.75, 
6797.703, 0, 1149.62, 5982117.77, 
6802.719, 0, 1149.67, 5982117.77, 
6807.766, 0.3, 1149.56, 5982117.77, 
6812.703, 0, 1149.77, 5982117.77, 
6817.719, 0, 1149.58, 5982117.79, 
6822.703, 0, 1149.52, 5982117.79, 
6827.719, 0, 1149.59, 5982117.77, 
6832.734, -0.2, 1149.84, 5982117.76, 
6837.766, 0.2, 1149.99, 5982117.75, 
6842.75, 0.2, 1149.99, 5982117.73, 
6847.75, 0.2, 1149.91, 5982117.75, 
6852.813, 0.2, 1149.93, 5982117.73, 
6857.781, 0.5, 1149.87, 5982117.75, 
6862.844, -0.2, 1149.76, 5982117.79, 
6867.797, 0.2, 1149.77, 5982117.77, 
6872.797, 0, 1149.75, 5982117.77, 
6877.813, 0.2, 1149.66, 5982117.77, 
6882.859, -0.2, 1149.55, 5982117.79, 
6887.828, -0.2, 1149.56, 5982117.79, 
6892.828, 0, 1149.44, 5982117.81, 
6897.859, 0, 1149.4, 5982117.77, 
6902.828, 0, 1149.82, 5982117.79, 
6907.828, 0.2, 1149.87, 5982117.75, 
6912.859, 0.2, 1149.83, 5982117.77, 
6917.828, 0, 1149.76, 5982117.77, 
6922.828, 0, 1149.6, 5982117.77, 
6927.859, 0.2, 1149.62, 5982117.79, 
6932.891, 0.2, 1149.52, 5982117.79, 
6937.859, 0, 1149.41, 5982117.81, 
6942.875, 0, 1149.36, 5982117.81, 
6947.891, 0, 1149.83, 5982117.77, 
6952.875, 0.2, 1149.75, 5982117.79, 
6957.875, 0.2, 1149.55, 5982117.77, 
6962.891, 0, 1149.5, 5982117.79, 
6967.938, 0.2, 1149.44, 5982117.81, 
6972.891, -0.2, 1149.38, 5982117.81, 
6977.906, 0.3, 1149.38, 5982117.78, 
6982.953, 0.2, 1149.68, 5982117.75, 
6987.906, 0.2, 1149.62, 5982117.81, 
6992.922, -0.5, 1149.4, 5982117.77, 
6997.922, 0.2, 1149.33, 5982117.83, 
7002.922, 0, 1149.17, 5982117.83, 
7007.938, 0, 1149.69, 5982117.79, 
7012.953, 0.2, 1149.68, 5982117.81, 
7017.953, -0.2, 1149.72, 5982117.79, 
7022.953, 0, 1149.38, 5982117.81, 
7028, 0.2, 1149.38, 5982117.81, 
7032.953, 0.2, 1149.3, 5982117.81, 
7038, 0.2, 1149.73, 5982117.77, 
7042.953, 0.2, 1149.74, 5982117.77, 
7047.969, -0.2, 1149.72, 5982117.79, 
7052.969, 0, 1149.56, 5982117.79, 
7058, 0, 1149.62, 5982117.81, 
7063.047, 0, 1149.34, 5982117.79, 
7067.984, 0.2, 1149.43, 5982117.81, 
7073, 0, 1149.7, 5982117.79, 
7078.047, 0.2, 1149.72, 5982117.79, 
7082.984, -0.2, 1149.84, 5982117.77, 
7088, 0, 1149.78, 5982117.79, 
7092.984, 0, 1149.86, 5982117.73, 
7097.984, 0, 1149.96, 5982117.77, 
7102.984, -0.5, 1149.87, 5982117.77, 
7107.984, 0.5, 1149.81, 5982117.75, 
7113.031, -0.7, 1149.8, 5982117.75, 
7118, -0.2, 1149.88, 5982117.79, 
7123.016, 0.2, 1149.85, 5982117.77, 
7128.047, -0.2, 1149.88, 5982117.77, 
7133.094, -0.2, 1149.82, 5982117.75, 
7138.031, 0.2, 1149.88, 5982117.75, 
7143.078, 0, 1149.89, 5982117.77, 
7148.031, 0, 1150.03, 5982117.75, 
7153.031, 0, 1149.97, 5982117.77, 
7158.063, 0, 1149.92, 5982117.75, 
7163.031, 0, 1149.9, 5982117.75, 
7168.031, 0, 1149.83, 5982117.73, 
7173.063, 0, 1149.86, 5982117.75, 
7178.109, 0, 1149.87, 5982117.75, 
7183.063, 0, 1149.93, 5982117.75, 
7188.078, -0.2, 1149.86, 5982117.77, 
7193.109, 0.2, 1149.93, 5982117.77, 
7198.078, 0, 1149.87, 5982117.75, 
7203.078, 0.2, 1149.93, 5982117.75, 
7208.125, 0, 1150.11, 5982117.73, 
7213.078, 0.2, 1151.04, 5982117.69, 
7218.094, 0, 1149.95, 5982117.77, 
7223.078, -0.2, 1149.68, 5982117.77, 
7228.078, 0.2, 1149.65, 5982117.75, 
7233.125, 0, 1149.8, 5982117.77, 
7238.156, 0, 1150.35, 5982117.75, 
7243.109, 0.5, 1150.8, 5982117.67, 
7248.109, 0, 1150.95, 5982117.66, 
7253.156, -0.2, 1151.54, 5982117.62, 
7258.109, 0.5, 1151.74, 5982117.62, 
7263.125, 0, 1151.86, 5982117.6, 
7268.109, 0, 1152.2, 5982117.56, 
7273.125, 0.5, 1152.57, 5982117.56, 
7278.125, 0.2, 1152.76, 5982117.5, 
7283.172, 0.2, 1153.07, 5982117.48, 
7288.125, -0.2, 1153.3, 5982117.48, 
7293.125, 0, 1153.56, 5982117.45, 
7298.156, -0.2, 1153.75, 5982117.45, 
7303.188, 0.7, 1154.03, 5982117.41, 
7308.141, 0.5, 1154.08, 5982117.39, 
7313.141, 0, 1154.41, 5982117.39, 
7318.203, 0, 1154.76, 5982117.39, 
7323.156, 0.5, 1154.95, 5982117.39, 
7328.156, -0.2, 1155.09, 5982117.35, 
7333.188, -0.2, 1155.28, 5982117.31, 
7338.156, 0, 1155.39, 5982117.29, 
7343.156, 0.7, 1155.66, 5982117.25, 
7348.188, -0.3, 1156.1, 5982117.27, 
7353.219, 0.5, 1156.23, 5982117.24, 
7358.25, -0.2, 1156.39, 5982117.24, 
7363.219, -0.2, 1156.67, 5982117.22, 
7368.219, 0.3, 1156.77, 5982117.16, 
7373.219, 0, 1157.06, 5982117.16, 
7378.25, -0.3, 1157.27, 5982117.14, 
7383.281, 0.5, 1157.7, 5982117.12, 
7388.234, 0.2, 1158.19, 5982117.12, 
7393.234, 0, 1158.59, 5982117.05, 
7398.266, -0.6, 1159.08, 5982117.03, 
7403.281, 0.5, 1159.47, 5982116.99, 
7408.25, 0, 1159.9, 5982116.95, 
7413.25, 0.6, 1160.4, 5982116.93, 
7418.266, 0.2, 1161.05, 5982116.87, 
7423.281, 0.2, 1161.53, 5982116.8, 
7428.281, 0, 1162.19, 5982116.78, 
7433.297, 0.2, 1162.94, 5982116.72, 
7438.328, -0.3, 1163.25, 5982116.69, 
7443.328, 0, 1163.88, 5982116.65, 
7448.375, 0.2, 1164.36, 5982116.57, 
7453.375, 0.7, 1164.84, 5982116.51, 
7458.344, 0, 1165.24, 5982116.51, 
7463.375, -0.6, 1165.68, 5982116.47, 
7468.469, 0.4, 1166.1, 5982116.43, 
7473.328, -0.1, 1166.49, 5982116.4, 
7478.359, 0.1, 1167.05, 5982116.36, 
7483.406, 0, 1167.3, 5982116.34, 
7488.328, 0.7, 1167.76, 5982116.32, 
7493.328, 0, 1168.05, 5982116.28, 
7498.359, -0.1, 1168.59, 5982116.25, 
7503.328, 0, 1168.92, 5982116.21, 
7508.344, 0, 1169.3, 5982116.15, 
7513.375, -0.2, 1169.59, 5982116.16, 
7518.328, -0.1, 1170.12, 5982116.11, 
7523.328, 0, 1170.29, 5982116.09, 
7528.391, 0.7, 1170.64, 5982116.09, 
7533.344, -0.3, 1171.04, 5982116.01, 
7538.328, 0.3, 1171.39, 5982116.02, 
7543.344, 0.3, 1171.71, 5982116, 
7548.391, -0.1, 1172.04, 5982116, 
7553.359, 0.2, 1172.38, 5982115.96, 
7558.391, 0.5, 1172.76, 5982115.91, 
7563.359, -0.5, 1173.05, 5982115.88, 
7568.375, 0.1, 1173.5, 5982115.87, 
7573.406, 0, 1173.83, 5982115.82, 
7578.359, -0.3, 1173.97, 5982115.81, 
7583.359, -0.3, 1174.22, 5982115.79, 
7588.391, 0.1, 1174.68, 5982115.78, 
7593.422, -0.2, 1174.76, 5982115.73, 
7598.359, -0.3, 1175.04, 5982115.71, 
7603.391, 0.3, 1175.44, 5982115.67, 
7608.359, 0, 1175.6, 5982115.65, 
7613.375, 0.3, 1175.85, 5982115.67, 
7618.422, 0.2, 1176.16, 5982115.66, 
7623.359, 0.2, 1176.37, 5982115.6, 
7628.375, -0.1, 1176.64, 5982115.59, 
7633.375, 0.1, 1177.02, 5982115.56, 
7638.391, 0, 1177.17, 5982115.52, 
7643.422, -0.1, 1177.52, 5982115.5, 
7648.391, 0, 1177.66, 5982115.45, 
7653.406, -0.2, 1178.16, 5982115.46, 
7658.438, -0.1, 1178.32, 5982115.45, 
7663.422, -0.5, 1178.65, 5982115.43, 
7668.469, 0.4, 1178.85, 5982115.4, 
7673.422, -0.6, 1179.22, 5982115.34, 
7678.453, -0.3, 1179.52, 5982115.36, 
7683.406, -0.6, 1179.72, 5982115.36, 
7688.406, 0.1, 1180.09, 5982115.32, 
7693.438, 0.2, 1180.35, 5982115.29, 
7698.469, -0.1, 1180.62, 5982115.3, 
7703.484, 0.9, 1181.1, 5982115.23, 
7708.453, -0.3, 1180.98, 5982115.27, 
7713.469, 0.2, 1181.43, 5982115.2, 
7718.484, -0.1, 1181.68, 5982115.15, 
7723.484, 0.6, 1181.97, 5982115.15, 
7728.484, 0.1, 1182.27, 5982115.12, 
7733.484, -0.6, 1182.53, 5982115.08, 
7738.484, 0, 1182.65, 5982115.12, 
7743.516, -0.2, 1182.99, 5982115.06, 
7748.484, -0.1, 1183.28, 5982115.04, 
7753.516, 0.1, 1183.39, 5982114.99, 
7758.484, 0, 1183.79, 5982115.05, 
7763.5, 0, 1184.14, 5982114.97, 
7768.547, 0.3, 1184.3, 5982114.97, 
7773.484, 0.6, 1184.53, 5982114.91, 
7778.531, 0.6, 1184.91, 5982114.93, 
7783.484, -0.4, 1184.89, 5982114.92, 
7788.5, -0.3, 1185.23, 5982114.91, 
7793.516, 0, 1185.42, 5982114.88, 
7798.563, -0.4, 1185.67, 5982114.85, 
7803.516, -0.3, 1185.85, 5982114.87, 
7808.531, -0.3, 1186.19, 5982114.84, 
7813.578, -0.2, 1186.38, 5982114.88, 
7818.531, 0.2, 1186.58, 5982114.75, 
7823.531, -0.3, 1186.8, 5982114.74, 
7828.578, 0.2, 1187.08, 5982114.7, 
7833.531, -0.1, 1187.28, 5982114.72, 
7838.547, -0.4, 1187.55, 5982114.71, 
7843.594, 0.1, 1187.75, 5982114.68, 
7848.547, -0.1, 1188.05, 5982114.64, 
7853.563, 0, 1188.15, 5982114.67, 
7858.531, 0, 1188.53, 5982114.62, 
7863.547, 0.3, 1188.66, 5982114.61, 
7868.594, 0.2, 1188.84, 5982114.63, 
7873.563, -0.1, 1188.96, 5982114.55, 
7878.563, -0.6, 1189.3, 5982114.6, 
7883.609, -0.2, 1189.47, 5982114.56, 
7888.578, 0.3, 1189.79, 5982114.54, 
7893.578, 0.4, 1189.94, 5982114.51, 
7898.609, 0.2, 1190.08, 5982114.48, 
7903.641, 0.1, 1190.36, 5982114.5, 
7908.594, 0.5, 1190.49, 5982114.48, 
7913.625, 0.8, 1190.83, 5982114.43, 
7918.641, 0.4, 1191.05, 5982114.44, 
7923.609, -0.6, 1191.16, 5982114.43, 
7928.609, 0.5, 1191.6, 5982114.39, 
7933.656, -0.4, 1191.73, 5982114.41, 
7938.609, 0, 1191.9, 5982114.34, 
7943.609, 0.3, 1192.2, 5982114.34, 
7948.609, -0.7, 1192.33, 5982114.35, 
7953.609, -0.3, 1192.55, 5982114.29, 
7958.641, 0.6, 1192.67, 5982114.29, 
7963.672, 0, 1192.94, 5982114.24, 
7968.641, 0, 1193.23, 5982114.26, 
7973.656, -0.1, 1193.28, 5982114.27, 
7978.703, 0.3, 1193.58, 5982114.22, 
7983.656, -0.1, 1193.88, 5982114.19, 
7988.672, -0.2, 1194, 5982114.22, 
7993.719, -0.3, 1194.09, 5982114.19, 
7998.672, -0.1, 1194.44, 5982114.16, 
8003.688, -0.2, 1194.64, 5982114.15, 
8008.703, -0.6, 1194.73, 5982114.12, 
8013.75, 0.5, 1195, 5982114.14, 
8018.703, 0.4, 1195.2, 5982114.05, 
8023.734, -0.4, 1195.51, 5982114.08, 
8028.703, 0.6, 1195.58, 5982114.05, 
8033.719, -0.1, 1196.07, 5982114.02, 
8038.703, 0.2, 1196.04, 5982114.04, 
8043.719, 1, 1196.33, 5982113.98, 
8048.734, 0, 1196.49, 5982114, 
8053.781, -0.2, 1196.65, 5982113.98, 
8058.734, -0.1, 1196.74, 5982113.96, 
8063.75, -0.1, 1197.21, 5982113.94, 
8068.766, 0.5, 1197.49, 5982113.94, 
8073.75, 0.2, 1197.47, 5982113.87, 
8078.781, 0.1, 1197.84, 5982113.86, 
8083.75, 0, 1197.81, 5982113.82, 
8088.75, 0, 1198.34, 5982113.84, 
8093.813, -0.5, 1198.49, 5982113.8, 
8098.766, 0.6, 1198.6, 5982113.79, 
8103.781, -0.2, 1198.9, 5982113.75, 
8108.797, -0.3, 1199.15, 5982113.74, 
8113.828, 0, 1199.51, 5982113.75, 
8118.859, 0, 1199.74, 5982113.75, 
8123.828, 0.3, 1199.81, 5982113.75, 
8128.844, 0, 1199.95, 5982113.72, 
8133.859, 0.2, 1200.14, 5982113.72, 
8138.891, 0.2, 1200.37, 5982113.68, 
8143.891, 0.5, 1200.67, 5982113.68, 
8148.859, 0.1, 1200.79, 5982113.61, 
8153.875, -0.7, 1201.01, 5982113.66, 
8158.906, -0.2, 1201.27, 5982113.62, 
8163.891, 0.5, 1201.46, 5982113.54, 
8168.906, 0.6, 1201.63, 5982113.56, 
8173.953, -0.1, 1201.93, 5982113.56, 
8178.906, 0.2, 1202.26, 5982113.53, 
8183.922, 0.2, 1202.47, 5982113.54, 
8188.953, 0, 1202.58, 5982113.52, 
8193.922, 0.1, 1202.77, 5982113.46, 
8198.922, -0.1, 1203.02, 5982113.47, 
8203.953, 0.2, 1203.18, 5982113.47, 
8208.969, 0.6, 1203.43, 5982113.46, 
8213.938, 0.4, 1203.58, 5982113.42, 
8218.953, 0.3, 1203.74, 5982113.4, 
8223.969, 0.4, 1204.05, 5982113.39, 
8229, 0.6, 1204.24, 5982113.37, 
8233.969, -0.7, 1204.34, 5982113.37, 
8238.969, 0.6, 1204.64, 5982113.32, 
8243.984, -0.6, 1204.82, 5982113.29, 
8249.031, 0.1, 1205.07, 5982113.3, 
8254.063, -0.2, 1205.19, 5982113.27, 
8259.031, 0, 1205.48, 5982113.27, 
8264.031, 0.7, 1205.67, 5982113.23, 
8269.078, 0.4, 1205.94, 5982113.28, 
8274.063, -0.1, 1206.09, 5982113.22, 
8279.078, -0.7, 1206.38, 5982113.17, 
8284.094, -0.6, 1206.46, 5982113.18, 
8289.141, 0.2, 1206.74, 5982113.12, 
8294.094, -0.2, 1206.92, 5982113.16, 
8299.125, -0.1, 1207.13, 5982113.09, 
8304.156, 0.3, 1207.26, 5982113.13, 
8309.109, 0.8, 1207.58, 5982113.14, 
8314.156, 0, 1207.6, 5982113.05, 
8319.141, -0.3, 1207.91, 5982113.09, 
8324.172, 0, 1208.02, 5982113, 
8329.125, -0.2, 1208.36, 5982113.03, 
8334.141, -0.5, 1208.57, 5982112.99, 
8339.172, 0, 1208.71, 5982113.01, 
8344.203, -0.3, 1208.97, 5982112.97, 
8349.172, 0.9, 1209.21, 5982112.94, 
8354.172, -0.1, 1209.3, 5982112.9, 
8359.203, -0.5, 1209.48, 5982112.96, 
8364.188, -0.3, 1209.76, 5982112.95, 
8369.203, 0.1, 1209.82, 5982112.91, 
8374.234, 0.1, 1210.27, 5982112.89, 
8379.266, -0.3, 1210.39, 5982112.86, 
8384.297, 0.4, 1210.52, 5982112.9, 
8389.234, 0.1, 1210.72, 5982112.81, 
8394.281, -0.2, 1210.9, 5982112.84, 
8399.234, -0.2, 1210.85, 5982112.83, 
8404.234, 0.3, 1211.22, 5982112.77, 
8409.266, -0.2, 1211.31, 5982112.79, 
8414.25, 0, 1211.4, 5982112.81, 
8419.266, 0, 1211.56, 5982112.72, 
8424.266, 0.2, 1211.84, 5982112.75, 
8429.297, -0.4, 1211.97, 5982112.75, 
8434.328, -0.3, 1212.29, 5982112.72, 
8439.281, 0.2, 1212.35, 5982112.69, 
8444.313, -0.5, 1212.7, 5982112.67, 
8449.281, -0.3, 1212.82, 5982112.64, 
8454.297, -0.2, 1212.89, 5982112.64, 
8459.313, 0.1, 1213.37, 5982112.6, 
8464.344, 0, 1213.35, 5982112.63, 
8469.391, 0.2, 1213.48, 5982112.6, 
8474.328, -0.2, 1213.81, 5982112.6, 
8479.375, -0.1, 1213.91, 5982112.58, 
8484.344, 0.4, 1214.09, 5982112.58, 
8489.391, 0, 1214.08, 5982112.57, 
8494.359, -0.2, 1214.3, 5982112.54, 
8499.375, 0, 1214.46, 5982112.51, 
8504.391, -0.7, 1214.52, 5982112.48, 
8509.422, 0.4, 1214.81, 5982112.51, 
8514.391, 0.6, 1215.03, 5982112.53, 
8519.406, 0.6, 1215.1, 5982112.49, 
8524.406, 0.3, 1215.35, 5982112.45, 
8529.438, -0.3, 1215.43, 5982112.49, 
8534.406, 0.3, 1215.62, 5982112.49, 
8539.406, 0.5, 1215.72, 5982112.43, 
8544.406, 0.6, 1215.83, 5982112.44, 
8549.406, -0.3, 1215.87, 5982112.38, 
8554.438, 0.4, 1216.21, 5982112.41, 
8559.406, 0.2, 1216.22, 5982112.39, 
8564.438, 0.4, 1216.36, 5982112.38, 
8569.469, -0.5, 1216.46, 5982112.36, 
8574.438, 0, 1216.55, 5982112.37, 
8579.469, -0.3, 1216.79, 5982112.35, 
8584.5, -0.3, 1216.9, 5982112.32, 
8589.453, 0.5, 1217.1, 5982112.3, 
8594.453, 0.3, 1217.24, 5982112.35, 
8599.516, 0.3, 1217.29, 5982112.31, 
8604.453, 0, 1217.34, 5982112.28, 
8609.484, 1.1, 1217.69, 5982112.29, 
8614.516, -0.1, 1217.71, 5982112.26, 
8619.484, -0.4, 1217.76, 5982112.3, 
8624.5, 0.4, 1218.09, 5982112.24, 
8629.5, -0.1, 1218.19, 5982112.22, 
8634.547, 0.3, 1218.32, 5982112.27, 
8639.516, 0.1, 1218.35, 5982112.22, 
8644.516, 0.4, 1218.5, 5982112.21, 
8649.531, 0.2, 1218.57, 5982112.21, 
8654.563, 0.7, 1218.9, 5982112.18, 
8659.594, 0.4, 1218.9, 5982112.19, 
8664.563, -0.3, 1219.17, 5982112.17, 
