
Start Log	Run: 616	Date: 5/31/2021   Time: 8:22:45
Time, 601150 MassRate , 601150 Mass (g), 601150 Frequency (Hz)
16264.757, 0.1, 108.15, 5986600.85, 
16269.781, 0.1, 108.1, 5986600.82, 
16274.788, 0, 108.08, 5986600.86, 
16279.78, -0.1, 107.98, 5986600.86, 
16284.788, 0, 107.95, 5986600.87, 
16289.796, -0.1, 107.95, 5986600.84, 
16294.803, 0, 107.86, 5986600.87, 
16299.811, 0, 107.83, 5986600.83, 
16304.834, -0.1, 107.75, 5986600.87, 
16309.842, -0.1, 107.72, 5986600.86, 
16314.834, 0, 107.63, 5986600.85, 
16319.841, -0.1, 107.57, 5986600.93, 
16324.849, 0.1, 107.5, 5986600.86, 
16329.857, 0, 107.49, 5986600.87, 
16334.864, 0, 107.45, 5986600.9, 
16339.887, 0.1, 107.42, 5986600.88, 
16344.879, 0, 107.32, 5986600.91, 
16349.887, 0, 107.28, 5986600.9, 
16354.895, 0, 107.26, 5986600.91, 
16359.902, -0.1, 107.18, 5986600.91, 
16364.91, 0.1, 107.13, 5986600.92, 
16369.918, -0.2, 107.06, 5986600.95, 
16374.925, 0.1, 106.99, 5986600.95, 
16379.949, -0.1, 106.98, 5986600.93, 
16384.941, 0, 106.92, 5986600.94, 
16389.948, -0.1, 106.85, 5986600.97, 
16394.956, 0.1, 106.86, 5986600.97, 
16399.963, 0, 106.75, 5986600.97, 
16404.971, 0, 106.78, 5986600.96, 
16409.979, 0, 106.68, 5986600.94, 
16415.002, 0, 106.61, 5986600.94, 
16419.994, 0, 106.6, 5986600.99, 
16425.002, -0.1, 106.51, 5986600.98, 
16430.009, -0.1, 106.45, 5986600.99, 
16435.017, 0, 106.44, 5986600.99, 
16440.024, 0, 106.41, 5986601.01, 
16445.032, 0, 106.29, 5986600.98, 
16450.055, 0.1, 106.29, 5986600.97, 
16455.047, 0, 106.26, 5986601.01, 
16460.055, 0, 106.2, 5986600.99, 
16465.063, 0, 106.18, 5986601.01, 
16470.07, 0, 106.16, 5986601, 
16475.078, 0, 106.14, 5986601, 
16480.086, -0.1, 106.08, 5986601, 
16485.093, 0, 106.02, 5986601, 
16490.101, -0.1, 105.99, 5986601, 
16495.108, 0, 105.97, 5986601.02, 
16500.116, 0, 105.9, 5986601.02, 
16505.124, 0.1, 105.87, 5986601.04, 
16510.131, 0, 105.79, 5986601.03, 
16515.139, -0.1, 105.73, 5986601.05, 
16520.162, 0, 105.71, 5986601.06, 
16525.154, -0.1, 105.7, 5986601.06, 
16530.162, 0.1, 105.66, 5986601.01, 
16535.17, 0, 105.66, 5986601.05, 
16540.177, 0, 105.55, 5986601.07, 
16545.185, 0, 105.49, 5986601.03, 
16550.208, -0.1, 105.46, 5986601.07, 
16555.231, 0, 105.36, 5986601.05, 
16560.208, 0.1, 105.39, 5986601.03, 
16565.215, -0.1, 105.37, 5986601.07, 
16570.223, 0.1, 105.29, 5986601.05, 
16575.231, 0, 105.24, 5986601.08, 
16580.254, 0.2, 105.2, 5986601.05, 
16585.261, -0.1, 105.16, 5986601.1, 
16590.269, 0, 105.05, 5986601.06, 
16595.261, 0, 105.12, 5986601.07, 
16600.269, -0.1, 105.04, 5986601.1, 
16605.276, -0.1, 105.03, 5986601.1, 
16610.284, 0.1, 104.92, 5986601.09, 
16615.307, -0.1, 104.9, 5986601.12, 
16620.315, 0.1, 104.95, 5986601.09, 
16625.338, 0, 104.8, 5986601.11, 
16630.315, 0, 104.76, 5986601.12, 
16635.322, 0, 104.77, 5986601.07, 
16640.33, -0.1, 104.73, 5986601.12, 
16645.337, 0, 104.66, 5986601.14, 
16650.345, 0.1, 104.65, 5986601.15, 
16655.368, 0.1, 104.59, 5986601.11, 
16660.392, -0.1, 104.55, 5986601.14, 
16665.368, 0, 104.55, 5986601.14, 
16670.376, 0, 104.43, 5986601.13, 
16675.383, -0.1, 104.31, 5986601.13, 
16680.391, -0.1, 104.4, 5986601.16, 
16685.414, 0.1, 104.31, 5986601.17, 
16690.422, 0, 104.24, 5986601.16, 
16695.445, 0, 104.27, 5986601.15, 
16700.421, 0, 104.18, 5986601.17, 
16705.429, -0.1, 104.17, 5986601.18, 
16710.437, -0.1, 104.09, 5986601.2, 
16715.444, 0, 103.98, 5986601.16, 
16720.467, -0.1, 103.98, 5986601.21, 
16725.46, 0, 103.97, 5986601.21, 
16730.483, 0, 103.88, 5986601.2, 
16735.475, 0, 103.86, 5986601.19, 
16740.482, 0, 103.82, 5986601.2, 
16745.49, -0.1, 103.75, 5986601.25, 
16750.498, 0.1, 103.66, 5986601.21, 
16755.505, 0, 103.71, 5986601.23, 
16760.544, 0, 103.57, 5986601.21, 
16765.552, 0, 103.51, 5986601.22, 
16770.528, 0, 103.44, 5986601.21, 
16775.536, 0, 103.44, 5986601.24, 
16780.543, 0, 103.31, 5986601.22, 
16785.551, 0.1, 103.34, 5986601.22, 
16790.559, -0.1, 103.2, 5986601.22, 
16795.566, 0, 103.25, 5986601.25, 
16800.605, 0, 103.17, 5986601.27, 
16805.582, -0.1, 103.1, 5986601.22, 
16810.589, 0, 103.07, 5986601.23, 
16815.597, -0.1, 103, 5986601.25, 
16820.605, 0, 102.93, 5986601.26, 
16825.612, 0, 102.87, 5986601.26, 
16830.635, 0.1, 102.84, 5986601.26, 
16835.659, -0.1, 102.78, 5986601.27, 
16840.635, 0, 102.78, 5986601.28, 
16845.643, 0, 102.76, 5986601.28, 
16850.65, -0.1, 102.62, 5986601.28, 
16855.658, 0.1, 102.63, 5986601.27, 
16860.681, -0.1, 102.54, 5986601.27, 
16865.689, 0.1, 102.48, 5986601.3, 
16870.696, 0, 102.39, 5986601.3, 
16875.688, -0.1, 102.34, 5986601.34, 
16880.696, 0.1, 102.23, 5986601.32, 
16885.704, -0.1, 102.22, 5986601.33, 
16890.711, 0.1, 102.17, 5986601.34, 
16895.719, 0, 102.13, 5986601.34, 
16900.727, 0.1, 102.1, 5986601.33, 
16905.75, 0, 102.02, 5986601.33, 
16910.742, 0.1, 101.96, 5986601.34, 
16915.75, 0, 101.93, 5986601.34, 
16920.757, 0, 101.88, 5986601.34, 
16925.765, 0, 101.87, 5986601.36, 
16930.788, -0.1, 101.79, 5986601.33, 
16935.796, 0, 101.76, 5986601.37, 
16940.803, 0, 101.67, 5986601.35, 
16945.795, 0, 101.71, 5986601.34, 
16950.803, 0, 101.58, 5986601.38, 
16955.811, 0, 101.5, 5986601.36, 
16960.818, 0, 101.48, 5986601.38, 
16965.826, 0, 101.46, 5986601.41, 
16970.833, 0, 101.44, 5986601.41, 
16975.841, 0.1, 101.37, 5986601.38, 
16980.849, 0, 101.29, 5986601.38, 
16985.856, 0, 101.25, 5986601.4, 
16990.864, 0, 101.14, 5986601.41, 
16995.872, -0.1, 101.1, 5986601.42, 
17000.879, 0, 101.08, 5986601.44, 
17005.887, 0.1, 101.06, 5986601.41, 
17010.926, -0.1, 100.98, 5986601.43, 
17015.902, -0.1, 100.93, 5986601.43, 
17020.91, 0, 100.89, 5986601.42, 
17025.917, 0, 100.84, 5986601.44, 
17030.925, -0.1, 100.82, 5986601.42, 
17035.948, -0.1, 100.74, 5986601.46, 
17040.94, 0, 100.69, 5986601.46, 
17045.979, 0.1, 100.66, 5986601.43, 
17050.956, 0, 100.63, 5986601.41, 
17055.963, 0, 100.58, 5986601.48, 
17060.971, 0, 100.52, 5986601.45, 
17065.979, 0, 100.49, 5986601.45, 
17071.002, -0.1, 100.46, 5986601.45, 
17075.994, 0, 100.43, 5986601.46, 
17081.001, 0, 100.38, 5986601.47, 
17086.009, 0, 100.35, 5986601.5, 
17091.017, 0.1, 100.22, 5986601.47, 
17096.024, -0.1, 100.25, 5986601.5, 
17101.032, -0.1, 100.23, 5986601.51, 
17106.04, 0.1, 100.22, 5986601.47, 
17111.063, -0.1, 100.11, 5986601.52, 
17116.07, 0.1, 100.07, 5986601.47, 
17121.062, 0.1, 100.02, 5986601.46, 
17126.07, 0, 99.97, 5986601.47, 
17131.078, -0.1, 99.89, 5986601.52, 
17136.085, 0.1, 99.87, 5986601.49, 
17141.093, -0.1, 99.84, 5986601.48, 
17146.101, 0, 99.84, 5986601.53, 
17151.124, 0.1, 99.77, 5986601.53, 
17156.116, -0.1, 99.73, 5986601.54, 
17161.124, 0, 99.72, 5986601.53, 
17166.131, 0.1, 99.7, 5986601.51, 
17171.139, 0, 99.68, 5986601.51, 
17176.146, -0.1, 99.62, 5986601.51, 
17181.154, 0, 99.61, 5986601.56, 
17186.177, 0, 99.56, 5986601.51, 
17191.169, 0, 99.52, 5986601.56, 
17196.177, -0.1, 99.46, 5986601.56, 
17201.185, 0, 99.43, 5986601.56, 
17206.192, 0, 99.36, 5986601.54, 
17211.2, 0, 99.33, 5986601.55, 
17216.207, 0, 99.28, 5986601.55, 
17221.246, 0, 99.29, 5986601.57, 
17226.223, 0, 99.3, 5986601.58, 
17231.23, 0, 99.22, 5986601.58, 
17236.238, 0, 99.18, 5986601.59, 
17241.246, 0, 99.08, 5986601.59, 
17246.253, 0.1, 99.1, 5986601.6, 
17251.261, -0.1, 99.01, 5986601.58, 
17256.269, 0, 99.04, 5986601.6, 
17261.276, 0, 98.96, 5986601.61, 
17266.284, -0.1, 98.93, 5986601.61, 
17271.291, 0, 98.87, 5986601.59, 
17276.299, 0, 98.8, 5986601.62, 
17281.307, 0, 98.75, 5986601.6, 
17286.314, 0, 98.79, 5986601.57, 
17291.338, 0.1, 98.79, 5986601.56, 
17296.33, 0, 98.72, 5986601.62, 
17301.337, 0, 98.68, 5986601.63, 
17306.345, 0, 98.67, 5986601.59, 
17311.352, -0.1, 98.54, 5986601.62, 
17316.36, 0, 98.55, 5986601.65, 
17321.368, 0, 98.49, 5986601.62, 
17326.375, 0, 98.49, 5986601.63, 
17331.383, 0, 98.46, 5986601.6, 
17336.391, 0.1, 98.4, 5986601.64, 
17341.398, 0, 98.37, 5986601.64, 
17346.406, -0.1, 98.3, 5986601.66, 
17351.414, -0.1, 98.2, 5986601.62, 
17356.421, 0, 98.18, 5986601.65, 
17361.429, 0, 98.14, 5986601.64, 
17366.436, -0.1, 98.08, 5986601.69, 
17371.444, 0.1, 98.05, 5986601.65, 
17376.452, 0, 98.04, 5986601.65, 
17381.459, 0, 97.99, 5986601.65, 
17386.467, 0, 97.97, 5986601.71, 
17391.49, -0.1, 97.85, 5986601.66, 
17396.498, -0.1, 97.92, 5986601.69, 
17401.49, -0.1, 97.85, 5986601.67, 
17406.497, 0.1, 97.81, 5986601.66, 
17411.505, -0.1, 97.8, 5986601.69, 
17416.513, 0.1, 97.72, 5986601.67, 
17421.52, -0.1, 97.75, 5986601.66, 
17426.528, 0.1, 97.71, 5986601.67, 
17431.551, -0.1, 97.59, 5986601.68, 
17436.543, 0.1, 97.6, 5986601.68, 
17441.551, 0, 97.63, 5986601.7, 
17446.559, 0, 97.59, 5986601.71, 
17451.566, 0, 97.53, 5986601.7, 
17456.574, -0.1, 97.43, 5986601.71, 
17461.597, 0.1, 97.45, 5986601.7, 
17466.605, 0, 97.38, 5986601.72, 
17471.597, 0, 97.31, 5986601.7, 
17476.604, 0, 97.3, 5986601.69, 
17481.612, 0, 97.31, 5986601.73, 
17486.62, -0.1, 97.28, 5986601.75, 
17491.627, 0.1, 97.2, 5986601.72, 
17496.635, 0, 97.17, 5986601.74, 
17501.658, -0.1, 97.1, 5986601.73, 
17506.65, 0, 97.09, 5986601.72, 
17511.658, 0, 97, 5986601.74, 
17516.665, 0, 97.01, 5986601.71, 
17521.673, -0.2, 96.96, 5986601.73, 
17526.681, 0.1, 96.94, 5986601.78, 
17531.688, 0, 96.89, 5986601.74, 
17536.712, -0.1, 96.88, 5986601.75, 
17541.704, 0, 96.79, 5986601.74, 
17546.711, -0.1, 96.82, 5986601.75, 
17551.719, 0, 96.71, 5986601.75, 
17556.726, 0, 96.7, 5986601.77, 
17561.734, 0, 96.73, 5986601.76, 
17566.742, -0.1, 96.6, 5986601.74, 
17571.765, 0, 96.59, 5986601.75, 
17576.757, 0, 96.57, 5986601.79, 
17581.765, 0.1, 96.41, 5986601.79, 
17586.772, 0, 96.46, 5986601.8, 
17591.78, 0, 96.46, 5986601.81, 
17596.788, 0, 96.39, 5986601.8, 
17601.795, 0, 96.33, 5986601.78, 
17606.803, 0, 96.34, 5986601.78, 
17611.81, 0, 96.27, 5986601.82, 
17616.818, 0, 96.34, 5986601.82, 
17621.826, 0, 96.37, 5986601.81, 
17626.833, 0, 96.28, 5986601.8, 
17631.841, 0.1, 96.19, 5986601.81, 
17636.849, -0.1, 96.24, 5986601.81, 
17641.856, 0, 96.12, 5986601.84, 
17646.864, -0.1, 96.16, 5986601.88, 
17651.871, 0, 96.06, 5986601.78, 
17656.879, 0, 96.02, 5986601.8, 
17661.887, 0, 96.05, 5986601.81, 
17666.894, 0, 95.94, 5986601.84, 
17671.902, 0, 95.92, 5986601.83, 
17676.925, 0.1, 95.88, 5986601.83, 
17681.917, 0, 95.82, 5986601.84, 
17686.925, 0, 95.77, 5986601.83, 
17691.933, -0.1, 95.78, 5986601.83, 
17696.94, 0.1, 95.72, 5986601.85, 
17701.948, 0, 95.7, 5986601.85, 
17706.955, -0.1, 95.61, 5986601.88, 
17711.979, 0, 95.62, 5986601.83, 
17716.971, 0, 95.59, 5986601.85, 
17721.978, -0.1, 95.56, 5986601.88, 
17726.986, 0.1, 95.57, 5986601.85, 
17731.994, -0.1, 95.46, 5986601.88, 
17737.001, 0.1, 95.47, 5986601.87, 
17742.009, 0, 95.44, 5986601.88, 
17747.032, 0, 95.43, 5986601.85, 
17752.024, 0, 95.34, 5986601.89, 
17757.032, 0, 95.35, 5986601.89, 
17762.039, 0.1, 95.35, 5986601.87, 
17767.047, -0.1, 95.25, 5986601.89, 
17772.055, 0.1, 95.17, 5986601.89, 
17777.062, 0, 95.18, 5986601.88, 
17782.085, -0.1, 95.08, 5986601.85, 
17787.078, -0.1, 95.12, 5986601.87, 
17792.085, 0, 95.14, 5986601.91, 
17797.093, 0, 95.04, 5986601.89, 
17802.1, 0, 95.02, 5986601.9, 
17807.108, 0, 95.02, 5986601.94, 
17812.116, 0, 94.93, 5986601.91, 
17817.139, 0, 94.89, 5986601.96, 
17822.131, -0.1, 94.84, 5986601.91, 
17827.139, 0, 94.82, 5986601.91, 
17832.146, -0.1, 94.78, 5986601.94, 
17837.154, 0.1, 94.73, 5986601.92, 
17842.161, 0, 94.72, 5986601.93, 
17847.169, -0.1, 94.57, 5986601.96, 
17852.192, -0.1, 94.59, 5986601.93, 
17857.184, 0.1, 94.56, 5986601.95, 
17862.192, -0.1, 94.58, 5986601.94, 
17867.2, 0.1, 94.5, 5986601.92, 
17872.207, -0.1, 94.51, 5986601.96, 
17877.215, 0, 94.41, 5986601.96, 
17882.223, 0, 94.43, 5986601.94, 
17887.23, 0.1, 94.39, 5986601.97, 
17892.238, -0.1, 94.33, 5986601.97, 
17897.245, 0, 94.26, 5986601.97, 
17902.253, 0.1, 94.21, 5986601.97, 
17907.261, -0.1, 94.18, 5986601.96, 
17912.268, -0.1, 94.16, 5986601.95, 
17917.276, 0, 94.1, 5986601.99, 
17922.299, 0.1, 94.06, 5986601.98, 
17927.291, 0, 94.03, 5986602.03, 
17932.299, 0.1, 93.94, 5986602, 
17937.306, -0.1, 93.96, 5986602.01, 
17942.314, 0, 93.85, 5986602.01, 
17947.322, 0, 93.79, 5986602.01, 
17952.329, 0, 93.77, 5986602, 
17957.353, -0.1, 93.71, 5986602.01, 
17962.345, 0, 93.69, 5986602.01, 
17967.352, 0, 93.58, 5986602.05, 
17972.36, 0, 93.58, 5986602, 
17977.368, 0, 93.53, 5986602.02, 
17982.375, 0.1, 93.47, 5986602.02, 
17987.383, -0.1, 93.42, 5986602.02, 
17992.406, 0.2, 93.4, 5986602.02, 
17997.398, 0, 93.43, 5986602.02, 
18002.406, 0.1, 93.36, 5986602.02, 
18007.413, 0, 93.35, 5986602.05, 
18012.421, -0.1, 93.31, 5986602.02, 
18017.429, 0.1, 93.23, 5986602.04, 
18022.452, -0.1, 93.15, 5986602.04, 
18027.459, -0.1, 93.1, 5986602.06, 
18032.452, 0.1, 93.11, 5986602.06, 
18037.459, 0, 93.09, 5986602.09, 
18042.467, 0.1, 93.01, 5986602.09, 
18047.474, -0.1, 92.99, 5986602.1, 
18052.482, 0.1, 92.9, 5986602.08, 
18057.49, -0.1, 92.88, 5986602.06, 
18062.528, 0.1, 92.87, 5986602.08, 
18067.505, 0.1, 92.81, 5986602.08, 
18072.513, -0.1, 92.7, 5986602.05, 
18077.52, 0, 92.68, 5986602.11, 
18082.528, 0, 92.66, 5986602.08, 
18087.551, -0.1, 92.62, 5986602.06, 
18092.559, 0.1, 92.61, 5986602.13, 
18097.566, 0, 92.52, 5986602.1, 
18102.558, 0, 92.5, 5986602.12, 
18107.566, 0.1, 92.43, 5986602.1, 
18112.574, 0, 92.39, 5986602.13, 
18117.581, 0, 92.37, 5986602.1, 
18122.604, 0.1, 92.36, 5986602.14, 
18127.597, 0, 92.3, 5986602.14, 
18132.635, -0.1, 92.25, 5986602.11, 
18137.612, 0, 92.22, 5986602.11, 
18142.619, -0.1, 92.16, 5986602.12, 
18147.627, 0, 92.15, 5986602.12, 
18152.635, 0, 92.09, 5986602.17, 
18157.658, 0, 92.11, 5986602.15, 
18162.666, 0, 92.07, 5986602.17, 
18167.673, 0, 92.04, 5986602.15, 
18172.665, 0, 91.97, 5986602.13, 
18177.673, 0, 91.88, 5986602.18, 
18182.68, 0, 91.87, 5986602.16, 
18187.688, 0, 91.86, 5986602.14, 
18192.696, 0, 91.83, 5986602.19, 
18197.703, 0, 91.76, 5986602.19, 
18202.727, 0, 91.75, 5986602.16, 
18207.719, 0.1, 91.75, 5986602.15, 
18212.726, 0, 91.68, 5986602.17, 
18217.734, 0, 91.64, 5986602.18, 
18222.742, 0.1, 91.63, 5986602.18, 
18227.749, -0.1, 91.56, 5986602.2, 
18232.757, 0, 91.53, 5986602.24, 
18237.796, -0.1, 91.49, 5986602.21, 
18242.772, 0, 91.44, 5986602.2, 
18247.78, 0, 91.37, 5986602.2, 
18252.787, 0, 91.37, 5986602.2, 
18257.795, 0, 91.31, 5986602.22, 
18262.803, 0, 91.3, 5986602.21, 
18267.81, 0, 91.25, 5986602.22, 
18272.849, -0.1, 91.23, 5986602.21, 
18277.825, 0, 91.18, 5986602.2, 
18282.833, 0.1, 91.2, 5986602.21, 
18287.841, 0, 91.12, 5986602.21, 
18292.848, -0.1, 91.13, 5986602.24, 
18297.856, 0, 91.06, 5986602.22, 
18302.879, 0.1, 91.06, 5986602.21, 
18307.887, 0, 91.03, 5986602.23, 
18312.879, 0.1, 90.99, 5986602.23, 
18317.887, 0, 90.96, 5986602.25, 
18322.894, -0.1, 90.94, 5986602.24, 
18327.902, -0.1, 90.91, 5986602.25, 
18332.909, 0, 90.92, 5986602.25, 
18337.933, 0, 90.8, 5986602.25, 
18342.94, 0.1, 90.82, 5986602.25, 
18347.932, 0, 90.74, 5986602.25, 
18352.94, 0, 90.73, 5986602.28, 
18357.948, -0.1, 90.64, 5986602.25, 
18362.955, 0, 90.63, 5986602.27, 
18367.963, 0, 90.62, 5986602.25, 
18372.986, 0, 90.56, 5986602.29, 
18377.994, 0, 90.53, 5986602.26, 
18382.986, -0.1, 90.49, 5986602.26, 
18387.993, 0, 90.41, 5986602.3, 
18393.001, 0, 90.42, 5986602.27, 
18398.009, 0, 90.39, 5986602.28, 
18403.016, 0.1, 90.38, 5986602.29, 
18408.024, 0, 90.31, 5986602.28, 
18413.047, -0.2, 90.29, 5986602.26, 
18418.039, 0, 90.26, 5986602.29, 
18423.047, 0, 90.15, 5986602.28, 
18428.054, 0, 90.16, 5986602.32, 
18433.062, 0, 90.08, 5986602.31, 
18438.07, 0.1, 90.11, 5986602.3, 
18443.077, 0, 90.05, 5986602.29, 
18448.085, 0, 90.02, 5986602.31, 
18453.093, 0, 89.99, 5986602.32, 
18458.1, 0.1, 89.99, 5986602.33, 
18463.108, 0, 90, 5986602.33, 
18468.115, -0.1, 89.93, 5986602.31, 
18473.123, 0, 89.85, 5986602.34, 
18478.131, 0, 89.78, 5986602.31, 
18483.154, 0, 89.77, 5986602.33, 
18488.146, 0.1, 89.8, 5986602.32, 
18493.154, 0, 89.73, 5986602.33, 
18498.161, -0.1, 89.71, 5986602.33, 
18503.169, 0, 89.66, 5986602.3, 
18508.177, 0, 89.58, 5986602.34, 
18513.2, -0.1, 89.57, 5986602.32, 
18518.192, 0, 89.49, 5986602.33, 
18523.199, -0.1, 89.45, 5986602.37, 
18528.207, 0, 89.42, 5986602.34, 
18533.215, 0, 89.41, 5986602.35, 
18538.222, -0.1, 89.39, 5986602.35, 
18543.23, 0, 89.33, 5986602.34, 
18548.238, 0, 89.26, 5986602.4, 
18553.261, -0.1, 89.27, 5986602.37, 
18558.253, 0, 89.25, 5986602.41, 
18563.261, 0, 89.24, 5986602.39, 
18568.268, 0, 89.14, 5986602.37, 
18573.276, 0.1, 89.14, 5986602.36, 
18578.283, 0, 89.13, 5986602.41, 
18583.291, 0, 89.07, 5986602.4, 
18588.314, -0.1, 89.02, 5986602.41, 
18593.306, 0, 89, 5986602.38, 
18598.314, 0, 88.94, 5986602.41, 
18603.322, 0, 88.95, 5986602.43, 
18608.329, 0, 88.97, 5986602.36, 
18613.337, 0, 88.91, 5986602.38, 
18618.344, 0, 88.9, 5986602.41, 
18623.368, 0, 88.9, 5986602.41, 
18628.36, 0, 88.87, 5986602.41, 
18633.367, 0, 88.82, 5986602.4, 
18638.375, 0.1, 88.8, 5986602.41, 
18643.383, 0, 88.73, 5986602.45, 
18648.39, 0, 88.72, 5986602.4, 
18653.398, 0, 88.64, 5986602.41, 
18658.421, 0.1, 88.64, 5986602.42, 
18663.413, 0, 88.58, 5986602.42, 
18668.421, 0, 88.58, 5986602.42, 
18673.428, -0.1, 88.57, 5986602.47, 
18678.436, 0, 88.51, 5986602.41, 
18683.444, 0, 88.51, 5986602.42, 
18688.451, 0, 88.47, 5986602.4, 
18693.475, 0, 88.47, 5986602.42, 
18698.467, 0, 88.45, 5986602.42, 
18703.474, -0.1, 88.45, 5986602.42, 
18708.482, 0.1, 88.37, 5986602.44, 
18713.489, 0, 88.33, 5986602.44, 
18718.497, 0.1, 88.37, 5986602.44, 
18723.505, 0, 88.31, 5986602.45, 
18728.528, 0, 88.28, 5986602.44, 
18733.52, 0.1, 88.31, 5986602.44, 
18738.528, 0, 88.22, 5986602.48, 
18743.535, 0, 88.2, 5986602.44, 
18748.543, 0.1, 88.2, 5986602.46, 
18753.551, -0.1, 88.15, 5986602.47, 
18758.574, 0, 88.14, 5986602.48, 
18763.581, 0, 88.1, 5986602.49, 
18768.573, 0, 88.09, 5986602.47, 
18773.581, -0.1, 88.03, 5986602.43, 
18778.589, -0.1, 88.07, 5986602.46, 
18783.596, 0, 88.04, 5986602.46, 
18788.604, 0, 87.99, 5986602.49, 
18793.627, -0.1, 88.01, 5986602.48, 
18798.635, 0.1, 87.94, 5986602.46, 
18803.627, -0.1, 87.89, 5986602.46, 
18808.634, 0.1, 87.84, 5986602.48, 
18813.642, -0.1, 87.89, 5986602.46, 
18818.65, 0.1, 87.98, 5986602.48, 
18823.657, 0, 87.87, 5986602.47, 
18828.665, 0, 87.83, 5986602.53, 
18833.673, 0, 87.85, 5986602.46, 
18838.68, 0, 87.81, 5986602.5, 
18843.688, 0, 87.82, 5986602.51, 
18848.696, -0.2, 87.7, 5986602.53, 
18853.703, 0.2, 87.77, 5986602.48, 
18858.711, -0.1, 87.76, 5986602.53, 
18863.718, 0, 87.75, 5986602.48, 
18868.742, 0, 87.72, 5986602.5, 
18873.734, 0, 87.7, 5986602.51, 
18878.741, 0, 87.67, 5986602.48, 
18883.749, 0, 87.68, 5986602.52, 
18888.757, 0, 87.6, 5986602.49, 
18893.764, 0, 87.61, 5986602.48, 
18898.772, 0, 87.6, 5986602.51, 
18903.795, 0.1, 87.56, 5986602.49, 
18908.787, 0.1, 87.59, 5986602.52, 
18913.795, 0.1, 87.5, 5986602.52, 
18918.802, -0.1, 87.53, 5986602.5, 
18923.81, 0, 87.51, 5986602.53, 
18928.833, 0.1, 87.44, 5986602.52, 
18933.841, 0, 87.39, 5986602.56, 
18938.864, -0.1, 87.4, 5986602.5, 
18943.841, 0, 87.41, 5986602.52, 
18948.848, -0.1, 87.39, 5986602.51, 
18953.856, 0, 87.33, 5986602.53, 
18958.863, 0, 87.33, 5986602.56, 
18963.871, 0, 87.29, 5986602.52, 
18968.894, 0, 87.3, 5986602.55, 
18973.902, 0, 87.22, 5986602.52, 
18978.894, 0, 87.26, 5986602.55, 
18983.902, 0, 87.28, 5986602.54, 
18988.909, -0.1, 87.18, 5986602.52, 
18993.917, 0, 87.2, 5986602.51, 
18998.924, 0, 87.17, 5986602.55, 
19003.963, 0, 87.15, 5986602.51, 
19008.971, 0, 87.12, 5986602.55, 
19013.947, 0, 87.11, 5986602.53, 
19018.955, 0.1, 87.1, 5986602.57, 
19023.963, 0, 87.06, 5986602.53, 
19028.97, 0, 87.13, 5986602.55, 
19033.978, 0, 87.09, 5986602.56, 
19038.986, 0, 87.01, 5986602.56, 
19044.024, -0.1, 86.96, 5986602.56, 
19049.001, 0.1, 86.99, 5986602.54, 
19054.008, 0, 87.01, 5986602.57, 
19059.016, 0, 86.96, 5986602.57, 
19064.024, 0, 86.89, 5986602.56, 
19069.031, 0, 86.89, 5986602.54, 
19074.055, 0, 86.87, 5986602.59, 
19079.062, 0, 86.88, 5986602.58, 
19084.054, 0, 86.81, 5986602.55, 
19089.062, 0, 86.82, 5986602.55, 
19094.07, -0.1, 86.79, 5986602.58, 
19099.077, 0, 86.77, 5986602.58, 
19104.085, 0, 86.73, 5986602.56, 
19109.092, 0, 86.69, 5986602.58, 
19114.116, 0, 86.71, 5986602.6, 
19119.108, 0, 86.62, 5986602.57, 
19124.115, 0, 86.66, 5986602.56, 
19129.123, 0.1, 86.65, 5986602.58, 
19134.131, 0, 86.63, 5986602.62, 
19139.138, 0, 86.58, 5986602.6, 
19144.146, 0, 86.55, 5986602.58, 
19149.169, 0, 86.53, 5986602.58, 
19154.161, 0, 86.54, 5986602.62, 
19159.169, 0, 86.51, 5986602.62, 
19164.176, 0, 86.52, 5986602.6, 
19169.184, 0, 86.44, 5986602.6, 
19174.192, 0, 86.48, 5986602.59, 
19179.199, 0, 86.45, 5986602.6, 
19184.222, 0, 86.48, 5986602.59, 
19189.215, 0, 86.4, 5986602.61, 
19194.222, 0, 86.47, 5986602.6, 
19199.23, 0, 86.44, 5986602.62, 
19204.237, -0.1, 86.38, 5986602.59, 
19209.245, 0.1, 86.41, 5986602.6, 
19214.268, 0, 86.36, 5986602.61, 
19219.292, 0.1, 86.33, 5986602.6, 
19224.268, 0, 86.36, 5986602.61, 
19229.276, 0, 86.3, 5986602.6, 
19234.283, 0, 86.37, 5986602.65, 
19239.291, -0.1, 86.27, 5986602.61, 
19244.314, 0.1, 86.32, 5986602.64, 
19249.322, 0, 86.24, 5986602.59, 
19254.314, 0, 86.3, 5986602.59, 
19259.321, 0, 86.26, 5986602.6, 
19264.329, 0.1, 86.29, 5986602.61, 
19269.337, 0, 86.25, 5986602.63, 
19274.344, -0.1, 86.18, 5986602.62, 
19279.352, 0, 86.19, 5986602.61, 
19284.375, 0.1, 86.16, 5986602.61, 
19289.383, 0, 86.17, 5986602.61, 
19294.375, 0, 86.12, 5986602.63, 
19299.382, 0, 86.15, 5986602.59, 
19304.39, 0, 86.15, 5986602.62, 
19309.398, 0, 86.1, 5986602.63, 
19314.421, 0.1, 86.08, 5986602.63, 
19319.413, 0, 86.06, 5986602.61, 
19324.436, 0, 86.05, 5986602.63, 
